address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"5914 N 86th St, Scottsdale, AZ 85250",4,2,1584,zillow_ph,http://www.zillow.com/homedetails/5914-N-86th-St-Scottsdale-AZ-85250/7850816_zpid/,-111.897,33.523,387.651,1964,,1,,,17303,rental,1450,open,,,2015-10-09,South Scottsdale,148,PH
"6147 E Greenway St APT 4, Mesa, AZ 85205",3,2,1140,zillow_ph,http://www.zillow.com/homedetails/6147-E-Greenway-St-APT-4-Mesa-AZ-85205/2100896296_zpid/,-111.698,33.4377,438.756,1986,,1,,,17304,rental,875,open,,,2015-10-09,Northeast 0,293,PH
"15348 N 106th Pl, Scottsdale, AZ 85255",3,4,2678,zillow_ph,http://www.zillow.com/homedetails/15348-N-106th-Pl-Scottsdale-AZ-85255/8064946_zpid/,-111.852,33.6258,495.599,1999,,1,,,17305,rental,3650,open,,,2015-10-09,North Scottsdale,94,PH
"457 E Royal Palms Dr, Mesa, AZ 85203",3,2,1174,zillow_ph,http://www.zillow.com/homedetails/457-E-Royal-Palms-Dr-Mesa-AZ-85203/7620565_zpid/,-111.821,33.4272,379.625,1981,,1,,,17306,rental,850,open,,,2015-10-09,Northwest,281,PH
"1722 N Hibbert, Mesa, AZ 85201",3,2,1540,zillow_ph,http://www.zillow.com/homedetails/1722-N-Hibbert-Mesa-AZ-85201/55259502_zpid/,-111.826,33.4467,371.794,2000,,1,,,17307,rental,1325,closed,2,2015-10-11,2015-10-09,Northwest,281,PH
"2223 W Oyer Ln, Phoenix, AZ 85085",3,2,1574,zillow_ph,http://www.zillow.com/homedetails/2223-W-Oyer-Ln-Phoenix-AZ-85085/67765862_zpid/,-112.108,33.7698,481.243,2004,,1,,,17308,rental,1495,closed,3,2015-10-12,2015-10-09,North Gateway,219,PH
"4201 E Camelback Rd UNIT 24, Phoenix, AZ 85018",2,2,1135,zillow_ph,http://www.zillow.com/homedetails/4201-E-Camelback-Rd-UNIT-24-Phoenix-AZ-85018/7836739_zpid/,-111.991,33.5093,383.476,1970,,1,,,17311,rental,1295,open,,,2015-10-09,Camelback East,133,PH
"16 W Encanto Blvd UNIT 305, Phoenix, AZ 85003",2,2,1280,zillow_ph,http://www.zillow.com/homedetails/16-W-Encanto-Blvd-UNIT-305-Phoenix-AZ-85003/81995976_zpid/,-112.076,33.4733,333.401,2007,,1,,,17313,rental,1600,closed,3,2015-10-12,2015-10-09,Encanto,314,PH
"2529 W Vista Ave APT 104, Phoenix, AZ 85051",2,2,825,zillow_ph,http://www.zillow.com/homedetails/2529-W-Vista-Ave-APT-104-Phoenix-AZ-85051/2113775193_zpid/,-112.114,33.5467,363.901,1985,,1,,,17314,rental,650,closed,2,2015-10-11,2015-10-09,Alahambra,201,PH
"135 N Stapley Dr, Mesa, AZ 85203",4,2,1600,zillow_ph,http://www.zillow.com/homedetails/135-N-Stapley-Dr-Mesa-AZ-85203/82778928_zpid/,-111.805,33.4178,377.766,1958,,1,,,17316,rental,1000,closed,2,2015-10-11,2015-10-09,Central,238,PH
"7331 W Sophie Ln, Laveen, AZ 85339",5,3,2449,zillow_ph,http://www.zillow.com/homedetails/7331-W-Sophie-Ln-Laveen-AZ-85339/71613855_zpid/,-112.217,33.3764,301.859,2006,,1,,,17318,rental,1512,closed,2,2015-10-11,2015-10-09,Laveen,158,PH
"5017 E Casper St, Mesa, AZ 85205",4,2,1460,zillow_ph,http://www.zillow.com/homedetails/5017-E-Casper-St-Mesa-AZ-85205/7639247_zpid/,-111.723,33.4246,411.809,1995,,1,,,17320,rental,1210,open,,,2015-10-09,Northeast 0,293,PH
"16610 N 19th St, Phoenix, AZ 85022",3,2,1193,zillow_ph,http://www.zillow.com/homedetails/16610-N-19th-St-Phoenix-AZ-85022/55267844_zpid/,-112.042,33.6373,431.848,2000,,1,,,17324,rental,1300,closed,2,2015-10-11,2015-10-09,Paradise Valley,288,PH
"4129 E Moreland St APT 1, Phoenix, AZ 85008",2,1,790,zillow_ph,http://www.zillow.com/homedetails/4129-E-Moreland-St-APT-1-Phoenix-AZ-85008/2100896510_zpid/,-111.992,33.4612,354.481,1963,,1,,,17327,rental,550,open,,,2015-10-09,Camelback East,133,PH
"1659 E Cielo Grande Ave, Phoenix, AZ 85024",4,2,3182,zillow_ph,http://www.zillow.com/homedetails/1659-E-Cielo-Grande-Ave-Phoenix-AZ-85024/67782164_zpid/,-112.046,33.6946,463.787,2005,,1,,,17328,rental,2300,closed,3,2015-10-12,2015-10-09,Paradise Valley,288,PH
"16 W Encanto Blvd UNIT 22, Phoenix, AZ 85003",2,2,1493,zillow_ph,http://www.zillow.com/homedetails/16-W-Encanto-Blvd-UNIT-22-Phoenix-AZ-85003/2117887457_zpid/,-112.076,33.4733,333.401,2007,,1,,,17329,rental,1795,closed,3,2015-10-12,2015-10-09,Encanto,314,PH
"1422 N 5th St, Phoenix, AZ 85004",1,1,650,zillow_ph,http://www.zillow.com/homedetails/1422-N-5th-St-Phoenix-AZ-85004/2103423172_zpid/,-112.068,33.4648,332.639,,,1,,,17332,rental,699,open,,,2015-10-09,Central City,285,PH
"15009 S 46th Pl, Phoenix, AZ 85044",3,2,1817,zillow_ph,http://www.zillow.com/homedetails/15009-S-46th-Pl-Phoenix-AZ-85044/8165020_zpid/,-111.984,33.3104,369.591,1993,,1,,,17334,rental,1395,open,,,2015-10-09,Ahwatukee Foothills 0,274,PH
"13838 N 47th Ave, Glendale, AZ 85306",3,2,1764,zillow_ph,http://www.zillow.com/homedetails/13838-N-47th-Ave-Glendale-AZ-85306/7952190_zpid/,-112.16,33.6118,380.491,1971,,1,,,17335,rental,1195,open,,,2015-10-09,North Mountain,176,PH
"5010 E Rancho Tierra Dr, Cave Creek, AZ 85331",3,2,2413,zillow_ph,http://www.zillow.com/homedetails/5010-E-Rancho-Tierra-Dr-Cave-Creek-AZ-85331/7979470_zpid/,-111.973,33.764,592.973,1987,,1,,,17337,rental,2200,open,,,2015-10-09,Desert View,273,PH
"922 E 6th Pl, Mesa, AZ 85203",3,2,1568,zillow_ph,http://www.zillow.com/homedetails/922-E-6th-Pl-Mesa-AZ-85203/7620024_zpid/,-111.811,33.4274,380.223,1960,,1,,,17339,rental,1250,open,,,2015-10-09,Northwest,281,PH
"1001 N Pasadena, Mesa, AZ 85201",2,2,1047,zillow_ph,http://www.zillow.com/homedetails/1001-N-Pasadena-Mesa-AZ-85201/7621367_zpid/,-111.826,33.433,381.241,1987,,1,,,17343,rental,2100,open,,,2015-10-09,West Central,107,PH
"7930 W Chickasaw St, Phoenix, AZ 85043",3,2,1211,zillow_ph,http://www.zillow.com/homedetails/7930-W-Chickasaw-St-Phoenix-AZ-85043/59271716_zpid/,-112.231,33.4308,307.949,2002,,1,,,17344,rental,1000,closed,2,2015-10-11,2015-10-09,Estrella,157,PH
"3946 W Frier Dr, Phoenix, AZ 85051",4,2,1672,zillow_ph,http://www.zillow.com/homedetails/3946-W-Frier-Dr-Phoenix-AZ-85051/7755544_zpid/,-112.145,33.5496,363.856,1970,,1,,,17348,rental,1100,closed,2,2015-10-11,2015-10-09,Alahambra,201,PH
"4137 W Las Palmaritas Dr, Phoenix, AZ 85051",3,2,1637,zillow_ph,http://www.zillow.com/homedetails/4137-W-Las-Palmaritas-Dr-Phoenix-AZ-85051/7752795_zpid/,-112.149,33.5576,365.881,1966,,1,,,17350,rental,1000,open,,,2015-10-09,North Mountain,176,PH
"6900 E Princess Dr, Phoenix, AZ 85054",2,2,985,zillow_ph,http://www.zillow.com/homedetails/6900-E-Princess-Dr-Phoenix-AZ-85054/2103618316_zpid/,-111.931,33.6487,474.899,2003,,1,,,17351,rental,1400,open,,,2015-10-09,Desert View,273,PH
"5003 S 25th Dr, Phoenix, AZ 85041",4,2,1900,zillow_ph,http://www.zillow.com/homedetails/5003-S-25th-Dr-Phoenix-AZ-85041/60976299_zpid/,-112.112,33.4009,319.979,2003,,1,,,17355,rental,1165,closed,2,2015-10-11,2015-10-09,South Mountain,151,PH
"6746 E Gelding Dr, Scottsdale, AZ 85254",5,3,2769,zillow_ph,http://www.zillow.com/homedetails/6746-E-Gelding-Dr-Scottsdale-AZ-85254/8025902_zpid/,-111.936,33.6174,438.565,1996,0,1,,,17356,rental,3100,open,,,2015-10-09,Paradise Valley,288,PH
"3701 W Pleasant Ln, Phoenix, AZ 85041",4,3,2113,zillow_ph,http://www.zillow.com/homedetails/3701-W-Pleasant-Ln-Phoenix-AZ-85041/67774224_zpid/,-112.138,33.3915,315.098,2005,0,1,,,17358,rental,1295,closed,2,2015-10-11,2015-10-09,Laveen,158,PH
"2650 E Mckellips Rd BLDG 14, Mesa, AZ 85213",2,1,788,zillow_ph,http://www.zillow.com/homedetails/2650-E-Mckellips-Rd-BLDG-14-Mesa-AZ-85213/2100893823_zpid/,-111.773,33.4526,397.073,1985,,1,,,17360,rental,700,closed,2,2015-10-11,2015-10-09,Northwest,281,PH
"7613 E Northland Dr, Scottsdale, AZ 85251",3,2,1191,zillow_ph,http://www.zillow.com/homedetails/7613-E-Northland-Dr-Scottsdale-AZ-85251/7843845_zpid/,-111.917,33.5086,387.08,1963,,1,,,17361,rental,1450,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
"4908 W Joyce Cir, Glendale, AZ 85308",4,2,1368,zillow_ph,http://www.zillow.com/homedetails/4908-W-Joyce-Cir-Glendale-AZ-85308/7949883_zpid/,-112.165,33.6404,389.712,1975,,1,,,17365,rental,1260,open,,,2015-10-09,Deer Valley,307,PH
"1411 W 1st Pl, Mesa, AZ 85201",2,1,1125,zillow_ph,http://www.zillow.com/homedetails/1411-W-1st-Pl-Mesa-AZ-85201/7610973_zpid/,-111.861,33.4178,375.207,1954,,1,,,17366,rental,925,open,,,2015-10-09,Southwest,204,PH
"6125 E Indian School Rd APT 147, Scottsdale, AZ 85251",0,1,519,zillow_ph,http://www.zillow.com/homedetails/6125-E-Indian-School-Rd-APT-147-Scottsdale-AZ-85251/7567998_zpid/,-111.949,33.4882,386.557,1972,,1,,,17369,rental,1020,open,,,2015-10-09,South Scottsdale,148,PH
"3238 W Angela Dr, Phoenix, AZ 85053",3,2,1363,zillow_ph,http://www.zillow.com/homedetails/3238-W-Angela-Dr-Phoenix-AZ-85053/7942087_zpid/,-112.129,33.6461,406.28,1983,,1,,,17371,rental,1165,open,,,2015-10-09,Deer Valley,307,PH
"1015 S Val Vista Dr UNIT 33, Mesa, AZ 85204",3,3,1590,zillow_ph,http://www.zillow.com/homedetails/1015-S-Val-Vista-Dr-UNIT-33-Mesa-AZ-85204/88795133_zpid/,-111.752,33.3967,386.787,2004,,1,,,17372,rental,1200,closed,3,2015-10-12,2015-10-09,Southeast 0,119,PH
"6562 E Boise St, Mesa, AZ 85205",3,2,1358,zillow_ph,http://www.zillow.com/homedetails/6562-E-Boise-St-Mesa-AZ-85205/7666638_zpid/,-111.689,33.421,432.998,1977,,1,,,17375,rental,1200,open,,,2015-10-09,Northeast 0,293,PH
"6562 E Boise St, Mesa, AZ 85205",3,2,1358,zillow_ph,http://www.zillow.com/homedetails/6562-E-Boise-St-Mesa-AZ-85205/7666638_zpid/,-111.689,33.421,432.998,1977,,1,,,17375,rental,1200,open,,,2015-10-09,Northeast 3,296,PH
"2244 S Benton, Mesa, AZ 85209",4,2,1754,zillow_ph,http://www.zillow.com/homedetails/2244-S-Benton-Mesa-AZ-85209/62735783_zpid/,-111.604,33.3746,457.091,2004,,1,,,17382,rental,1450,closed,3,2015-10-12,2015-10-09,Southeast 0,119,PH
"3534 E Ludlow Dr, Phoenix, AZ 85032",3,2,1240,zillow_ph,http://www.zillow.com/homedetails/3534-E-Ludlow-Dr-Phoenix-AZ-85032/8011949_zpid/,-112.005,33.6142,431.406,1969,,1,,,17384,rental,1155,open,,,2015-10-09,Paradise Valley,288,PH
"1004 W Jessica Ln, Phoenix, AZ 85041",3,2,1879,zillow_ph,http://www.zillow.com/homedetails/1004-W-Jessica-Ln-Phoenix-AZ-85041/71598488_zpid/,-112.085,33.3937,334.824,2006,,1,,,17386,rental,1250,closed,2,2015-10-11,2015-10-09,South Mountain,151,PH
"2302 E Broadway Rd APT B, Mesa, AZ 85204",2,1,900,zillow_ph,http://www.zillow.com/homedetails/2302-E-Broadway-Rd-APT-B-Mesa-AZ-85204/2100893772_zpid/,-111.782,33.4084,380.587,1972,,1,,,17387,rental,575,closed,2,2015-10-11,2015-10-09,Central,238,PH
"6565 E Thomas Rd # E1030, Scottsdale, AZ 85251",2,2,1174,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-E1030-Scottsdale-AZ-85251/124424916_zpid/,-111.938,33.4802,383.683,2015,,1,,,17389,rental,2200,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
"1645 W Baseline Rd UNIT 1022, Mesa, AZ 85202",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/1645-W-Baseline-Rd-UNIT-1022-Mesa-AZ-85202/8254300_zpid/,-111.871,33.378,366.107,1984,,1,,,17391,rental,850,open,,,2015-10-09,Southwest,204,PH
"3602 W Colter St, Phoenix, AZ 85019",4,2,1933,zillow_ph,http://www.zillow.com/homedetails/3602-W-Colter-St-Phoenix-AZ-85019/7720095_zpid/,-112.137,33.5133,349.974,1963,,1,,,17452,rental,1150,closed,,2015-10-10,,Alahambra,201,PH
"5411 W Red Bird Rd, Phoenix, AZ 85083",4,3,2750,zillow_ph,http://www.zillow.com/homedetails/5411-W-Red-Bird-Rd-Phoenix-AZ-85083/81956190_zpid/,-112.174,33.7292,454.79,2007,,1,,,17456,rental,2150,closed,,2015-10-10,,Deer Valley,307,PH
"6515 W Mcdowell Rd, Phoenix, AZ 85035",2,2,912,zillow_ph,http://www.zillow.com/homedetails/6515-W-Mcdowell-Rd-Phoenix-AZ-85035/2105353844_zpid/,-112.2,33.4657,322.596,,,1,,,17458,rental,875,closed,,2015-10-10,,Maryvale,208,PH
"720 W 12th St, Tempe, AZ 85281",2,1,858,zillow_ph,http://www.zillow.com/homedetails/720-W-12th-St-Tempe-AZ-85281/7558385_zpid/,-111.95,33.4162,352.403,1953,,1,,,17460,rental,1075,closed,,2015-10-10,,Mitchell Park West,287,PH
"7625 N 19th Ave APT 217, Phoenix, AZ 85021",2,2,1080,zillow_ph,http://www.zillow.com/homedetails/7625-N-19th-Ave-APT-217-Phoenix-AZ-85021/2100938613_zpid/,-112.099,33.5481,362.428,1968,,2,,,17462,rental,650,closed,,2015-10-10,,Alahambra,201,PH
"8353 E Granada Rd, Scottsdale, AZ 85257",4,2,1557,zillow_ph,http://www.zillow.com/homedetails/8353-E-Granada-Rd-Scottsdale-AZ-85257/7581776_zpid/,-111.901,33.4678,372.624,1960,,1,,,17463,rental,1550,closed,,2015-10-10,,South Scottsdale,148,PH
"6801 N 31st Ave, Phoenix, AZ 85017",2,2,1779,zillow_ph,http://www.zillow.com/homedetails/6801-N-31st-Ave-Phoenix-AZ-85017/7758770_zpid/,-112.125,33.5366,359.682,1970,,1,,,17464,rental,1200,closed,,2015-10-10,,Alahambra,201,PH
"2230 S Lynch, Mesa, AZ 85209",3,2,1918,zillow_ph,http://www.zillow.com/homedetails/2230-S-Lynch-Mesa-AZ-85209/54485025_zpid/,-111.651,33.3747,429.937,2001,,1,,,17465,rental,1100,closed,,2015-10-10,,Southeast 0,119,PH
"6721 E Mcdowell Rd UNIT 303D, Scottsdale, AZ 85257",1,1,800,zillow_ph,http://www.zillow.com/homedetails/6721-E-Mcdowell-Rd-UNIT-303D-Scottsdale-AZ-85257/2100930902_zpid/,-111.936,33.4633,382.676,1962,,1,,,17467,rental,850,closed,,2015-10-10,,South Scottsdale,148,PH
"1905 E Cairo Dr, Tempe, AZ 85282",3,1,1812,zillow_ph,http://www.zillow.com/homedetails/1905-E-Cairo-Dr-Tempe-AZ-85282/7590853_zpid/,-111.904,33.3979,362.795,1970,,1,,,17468,rental,1395,closed,,2015-10-10,,McClintock,115,PH
"4354 N 82nd St # 00, Scottsdale, AZ 85251",2,2,960,zillow_ph,http://www.zillow.com/homedetails/4354-N-82nd-St-00-Scottsdale-AZ-85251/2100926734_zpid/,-111.907,33.4988,379.571,1978,,1,,,17475,rental,1025,closed,,2015-10-10,,South Scottsdale,148,PH
"2240 W Via Caballo Blanco, Phoenix, AZ 85085",3,2,1870,zillow_ph,http://www.zillow.com/homedetails/2240-W-Via-Caballo-Blanco-Phoenix-AZ-85085/67765900_zpid/,-112.108,33.7712,482.371,2004,,1,,,17479,rental,1350,closed,,2015-10-10,,North Gateway,219,PH
"3936 E Branham Ln, Phoenix, AZ 85042",3,2,1709,zillow_ph,http://www.zillow.com/homedetails/3936-E-Branham-Ln-Phoenix-AZ-85042/88792277_zpid/,-111.998,33.3767,368.75,2008,,1,,,17480,rental,1350,closed,,2015-10-10,,South Mountain,151,PH
"4750 N Central Ave UNIT 8H, Phoenix, AZ 85012",1,1,602,zillow_ph,http://www.zillow.com/homedetails/4750-N-Central-Ave-UNIT-8H-Phoenix-AZ-85012/72104578_zpid/,-112.074,33.5071,341.899,1963,,1,,,17481,rental,925,closed,,2015-10-10,,Alahambra,201,PH
"6711 E Carefree Hwy, Cave Creek, AZ 85331",3,2,1892,zillow_ph,http://www.zillow.com/homedetails/6711-E-Carefree-Hwy-Cave-Creek-AZ-85331/8032405_zpid/,-111.936,33.7995,677.137,1980,,1,,,17483,rental,2100,closed,,2015-10-10,,Pinnacle Peak,191,PH
"9225 E Western Saddle Way, Scottsdale, AZ 85255",4,2,1935,zillow_ph,http://www.zillow.com/homedetails/9225-E-Western-Saddle-Way-Scottsdale-AZ-85255/67782484_zpid/,-111.883,33.6523,499.497,2005,,1,,,17485,rental,3395,closed,,2015-10-10,,North Scottsdale,94,PH
"11106 E Meadowhill Dr, Scottsdale, AZ 85255",5,5,4450,zillow_ph,http://www.zillow.com/homedetails/11106-E-Meadowhill-Dr-Scottsdale-AZ-85255/55268680_zpid/,-111.842,33.6156,528.145,2001,,1,,,17487,rental,4500,closed,,2015-10-10,,North Scottsdale,94,PH
"6951 E Culver St, Mesa, AZ 85207",4,3,2813,zillow_ph,http://www.zillow.com/homedetails/6951-E-Culver-St-Mesa-AZ-85207/8081105_zpid/,-111.681,33.4617,476.129,2000,,1,,,17488,rental,1900,closed,,2015-10-10,,Northeast 0,293,PH
"14826 N 60th St, Scottsdale, AZ 85254",4,2,2190,zillow_ph,http://www.zillow.com/homedetails/14826-N-60th-St-Scottsdale-AZ-85254/8026727_zpid/,-111.95,33.6174,437.07,1985,,1,,,17982,rental,1950,open,,,2010-09-23,Paradise Valley,288,PH
"5621 N 79th St UNIT 4, Scottsdale, AZ 85250",3,2,1644,zillow_ph,http://www.zillow.com/homedetails/5621-N-79th-St-UNIT-4-Scottsdale-AZ-85250/7839937_zpid/,-111.911,33.5183,386.237,1974,,1,,,17997,rental,1295,open,,,2011-03-04,South Scottsdale,148,PH
"1833 N 48th Ave, Phoenix, AZ 85035",4,2,1614,zillow_ph,http://www.zillow.com/homedetails/1833-N-48th-Ave-Phoenix-AZ-85035/7494715_zpid/,-112.162,33.4695,329.705,1971,,1,,,18134,rental,795,open,,,2013-03-15,Maryvale,208,PH
"1704 E Beautiful Ln, Phoenix, AZ 85042",4,2,1785,zillow_ph,http://www.zillow.com/homedetails/1704-E-Beautiful-Ln-Phoenix-AZ-85042/60985010_zpid/,-112.047,33.3756,364.212,2004,,1,,,18172,rental,1300,closed,,2013-07-23,,South Mountain,151,PH
"4640 E Willow Ave, Phoenix, AZ 85032",4,2,1768,zillow_ph,http://www.zillow.com/homedetails/4640-E-Willow-Ave-Phoenix-AZ-85032/7822775_zpid/,-111.981,33.6079,427.239,1978,,1,,,18190,rental,1499,open,,,2013-09-28,Paradise Valley,288,PH
"19010 N 90th Way, Scottsdale, AZ 85255",3,2,1568,zillow_ph,http://www.zillow.com/homedetails/19010-N-90th-Way-Scottsdale-AZ-85255/8042040_zpid/,-111.885,33.6589,512.076,1991,,1,,,18210,rental,2200,closed,,2014-04-07,,North Scottsdale,94,PH
"10933 E Florian Ave, Mesa, AZ 85208",4,2,2652,zillow_ph,http://www.zillow.com/homedetails/10933-E-Florian-Ave-Mesa-AZ-85208/10987367_zpid/,-111.595,33.3952,476.173,1999,,1,,,18300,rental,1550,closed,,2015-04-27,,Southeast 0,119,PH
"2917 W Grandview Rd, Phoenix, AZ 85053",4,2,1934,zillow_ph,http://www.zillow.com/homedetails/2917-W-Grandview-Rd-Phoenix-AZ-85053/7954131_zpid/,-112.121,33.633,401.324,1979,,1,,,18369,rental,1300,closed,3,2015-10-12,2015-10-09,Deer Valley,307,PH
"4610 E Meadow Dr, Phoenix, AZ 85032",3,2,1881,zillow_ph,http://www.zillow.com/homedetails/4610-E-Meadow-Dr-Phoenix-AZ-85032/8019412_zpid/,-111.982,33.6433,452.548,1993,,1,,,18370,rental,1600,open,,,2015-10-09,Paradise Valley,288,PH
"2573 Leisure World, Mesa, AZ 85206",2,2,2600,zillow_ph,http://www.zillow.com/homedetails/2573-Leisure-World-Mesa-AZ-85206/7676483_zpid/,-111.709,33.4002,410.269,1988,,1,,,18371,rental,3500,open,,,2015-10-09,Southeast 0,119,PH
"15217 N 46th Pl, Phoenix, AZ 85032",4,2,2600,zillow_ph,http://www.zillow.com/homedetails/15217-N-46th-Pl-Phoenix-AZ-85032/8029271_zpid/,-111.98,33.6249,437.74,1980,,1,,,18373,rental,2150,closed,3,2015-10-12,2015-10-09,Paradise Valley,288,PH
"4436 N 8th Ave APT 205, Phoenix, AZ 85013",1,1,600,zillow_ph,http://www.zillow.com/homedetails/4436-N-8th-Ave-APT-205-Phoenix-AZ-85013/2100890997_zpid/,-112.084,33.5016,342.265,1963,,2,,,18376,rental,475,closed,3,2015-10-12,2015-10-09,Encanto,314,PH
"4908 E Aire Libre Ave, Scottsdale, AZ 85254",3,2,2269,zillow_ph,http://www.zillow.com/homedetails/4908-E-Aire-Libre-Ave-Scottsdale-AZ-85254/8020620_zpid/,-111.975,33.6368,449.154,1989,,1,,,18379,rental,2300,open,,,2015-10-09,Paradise Valley,288,PH
"22507 N 31st Ave UNIT 1, Phoenix, AZ 85027",3,2,1271,zillow_ph,http://www.zillow.com/homedetails/22507-N-31st-Ave-UNIT-1-Phoenix-AZ-85027/67799969_zpid/,-112.126,33.6909,423.974,2005,,1,,,18383,rental,1200,closed,2,2015-10-12,2015-10-10,Deer Valley,307,PH
"6351 E Redmont Dr, Mesa, AZ 85215",3,3,2068,zillow_ph,http://www.zillow.com/homedetails/6351-E-Redmont-Dr-Mesa-AZ-85215/7671344_zpid/,-111.691,33.4858,461.763,1987,,1,,,18384,rental,3500,open,,,2015-10-10,Northeast 0,293,PH
"8413 E Cambridge Ave, Scottsdale, AZ 85257",2,2,990,zillow_ph,http://www.zillow.com/homedetails/8413-E-Cambridge-Ave-Scottsdale-AZ-85257/7580873_zpid/,-111.9,33.4772,375.197,1960,,1,,,18385,rental,1425,open,,,2015-10-10,South Scottsdale,148,PH
"7500 E Deer Valley Rd UNIT 118, Scottsdale, AZ 85255",4,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-118-Scottsdale-AZ-85255/50182507_zpid/,-111.918,33.6851,540.894,2000,,1,,,18386,rental,1700,closed,2,2015-10-12,2015-10-10,North Scottsdale,94,PH
"4906 W Novak Way, Laveen, AZ 85339",4,2,1868,zillow_ph,http://www.zillow.com/homedetails/4906-W-Novak-Way-Laveen-AZ-85339/61627095_zpid/,-112.164,33.389,310.751,2004,,1,,,18388,rental,995,closed,2,2015-10-12,2015-10-10,Laveen,158,PH
"1624 W Glenrosa Ave, Phoenix, AZ 85015",4,2,1756,zillow_ph,http://www.zillow.com/homedetails/1624-W-Glenrosa-Ave-Phoenix-AZ-85015/7771927_zpid/,-112.094,33.5004,341.602,1948,,1,,,18390,rental,1495,open,,,2015-10-10,Encanto,314,PH
"1234 E Almeria Rd, Phoenix, AZ 85006",2,1,1200,zillow_ph,http://www.zillow.com/homedetails/1234-E-Almeria-Rd-Phoenix-AZ-85006/7533176_zpid/,-112.055,33.4669,335.766,1955,,1,,,18391,rental,1300,open,,,2015-10-10,Encanto,314,PH
"4839 N 72nd Way, Scottsdale, AZ 85251",2,2,2096,zillow_ph,http://www.zillow.com/homedetails/4839-N-72nd-Way-Scottsdale-AZ-85251/2140665924_zpid/,-111.924,33.5074,392.04,1963,,1,,,18393,rental,4400,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
"8514 E Kiowa Ave, Mesa, AZ 85209",3,2,1795,zillow_ph,http://www.zillow.com/homedetails/8514-E-Kiowa-Ave-Mesa-AZ-85209/54642038_zpid/,-111.651,33.3754,430.224,2001,0,1,,,18394,rental,1175,open,,,2015-10-10,Southeast 0,119,PH
"1920 E Bell Rd UNIT 1133, Phoenix, AZ 85022",2,2,1344,zillow_ph,http://www.zillow.com/homedetails/1920-E-Bell-Rd-UNIT-1133-Phoenix-AZ-85022/71621325_zpid/,-112.041,33.6416,433.873,2006,,1,,,18395,rental,1195,closed,2,2015-10-12,2015-10-10,Paradise Valley,288,PH
"2450 W Glenrosa Ave, Phoenix, AZ 85015",2,3,1326,zillow_ph,http://www.zillow.com/homedetails/2450-W-Glenrosa-Ave-Phoenix-AZ-85015/2103265261_zpid/,-112.112,33.4989,343.917,2007,,1,,,18396,rental,931,closed,2,2015-10-12,2015-10-10,Alahambra,201,PH
"8750 E Lobo Ave, Mesa, AZ 85209",3,2,1629,zillow_ph,http://www.zillow.com/homedetails/8750-E-Lobo-Ave-Mesa-AZ-85209/54700942_zpid/,-111.645,33.3729,431.33,2001,,1,,,18397,rental,1250,closed,2,2015-10-12,2015-10-10,Southeast 0,119,PH
"3801 N Goldwater Blvd UNIT G404, Scottsdale, AZ 85251",2,2,2500,zillow_ph,http://www.zillow.com/homedetails/3801-N-Goldwater-Blvd-UNIT-G404-Scottsdale-AZ-85251/2100890203_zpid/,-111.93,33.4924,384.757,2007,,1,,,18398,rental,3700,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
"1313 E Dover St, Mesa, AZ 85203",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/1313-E-Dover-St-Mesa-AZ-85203/7622867_zpid/,-111.803,33.4263,380.573,1961,,1,,,18399,rental,1295,closed,2,2015-10-12,2015-10-10,Central,238,PH
"3851 E Pollack St, Phoenix, AZ 85042",3,2,1445,zillow_ph,http://www.zillow.com/homedetails/3851-E-Pollack-St-Phoenix-AZ-85042/62728188_zpid/,-111.998,33.3801,362.079,2004,,1,,,18402,rental,1250,closed,2,2015-10-12,2015-10-10,South Mountain,151,PH
"5623 S 41st Pl, Phoenix, AZ 85040",3,2,1405,zillow_ph,http://www.zillow.com/homedetails/5623-S-41st-Pl-Phoenix-AZ-85040/7550758_zpid/,-111.991,33.3956,349.841,1993,,1,,,18406,rental,1060,open,,,2015-10-10,South Mountain,151,PH
"7126 N 19th Ave UNIT 203, Phoenix, AZ 85021",3,2,1408,zillow_ph,http://www.zillow.com/homedetails/7126-N-19th-Ave-UNIT-203-Phoenix-AZ-85021/7778274_zpid/,-112.101,33.5408,359.52,1970,0,1,,,18407,rental,1195,open,,,2015-10-10,Alahambra,201,PH
"545 S 74th Pl, Mesa, AZ 85208",3,2,1352,zillow_ph,http://www.zillow.com/homedetails/545-S-74th-Pl-Mesa-AZ-85208/8074288_zpid/,-111.671,33.4048,430.42,1973,,1,,,18410,rental,1025,open,,,2015-10-10,Southeast 0,119,PH
