,address,ypred,list,url
1020749,"1121 E Birchwood Pl, Chandler, AZ 85249 ",0.507348358631134,649900,https://www.zillow.com/homedetails/1121-E-Birchwood-Pl-Chandler-AZ-85249/81955030_zpid/
1021130,"11627 E San Tan Ct, Chandler, AZ 85249 ",0.507348358631134,579900,https://www.zillow.com/homedetails/11627-E-San-Tan-Ct-Chandler-AZ-85249/71607961_zpid/
7462140,"16611 N 91st Dr, Peoria, AZ 85382 ",0.507348358631134,245000,https://www.zillow.com/homedetails/16611-N-91st-Dr-Peoria-AZ-85382/2094854465_zpid/
1044069,"5399 S Bedford Dr, Chandler, AZ 85249 ",0.507348358631134,619900,https://www.zillow.com/homedetails/5399-S-Bedford-Dr-Chandler-AZ-85249/92692399_zpid/
7435587,"26521 S 118th St, Chandler, AZ 85249 ",0.507348358631134,580000,https://www.zillow.com/homedetails/26521-S-118th-St-Chandler-AZ-85249/67786389_zpid/
7450962,"13239 W Skinner Dr, Peoria, AZ 85383 ",0.507348358631134,359377,https://www.zillow.com/homedetails/13239-W-Skinner-Dr-Peoria-AZ-85383/2094961049_zpid/
7454517,"99 W Powell Way, Chandler, AZ 85248 ",0.507348358631134,539000,https://www.zillow.com/homedetails/99-W-Powell-Way-Chandler-AZ-85248/92350661_zpid/
7423035,"7726 E Baseline Rd UNIT 130, Mesa, AZ 85209 ",0.507348358631134,178000,https://www.zillow.com/homedetails/7726-E-Baseline-Rd-UNIT-130-Mesa-AZ-85209/95087650_zpid/
7429400,"4128 E Peach Tree Dr, Chandler, AZ 85249 ",0.507348358631134,287500,https://www.zillow.com/homedetails/4128-E-Peach-Tree-Dr-Chandler-AZ-85249/62736842_zpid/
7427550,"29219 N 122ND Dr, Peoria, AZ 85383 ",0.507348358631134,249950,https://www.zillow.com/homedetails/29219-N-122ND-Dr-Peoria-AZ-85383/95115191_zpid/
7411549,"152 E Crescent Pl, Chandler, AZ 85249 ",0.507348358631134,476500,https://www.zillow.com/homedetails/152-E-Crescent-Pl-Chandler-AZ-85249/125125050_zpid/
7462152,"8351 W Rosemonte Dr, Peoria, AZ 85382 ",0.507348358631134,357000,https://www.zillow.com/homedetails/8351-W-Rosemonte-Dr-Peoria-AZ-85382/8101853_zpid/
7434059,"2527 S Jefferson, Mesa, AZ 85209 ",0.507348358631134,355500,https://www.zillow.com/homedetails/2527-S-Jefferson-Mesa-AZ-85209/8274499_zpid/
7416718,"12768 W Desert Vista Trl, Peoria, AZ 85383 ",0.507348358631134,545000,https://www.zillow.com/homedetails/12768-W-Desert-Vista-Trl-Peoria-AZ-85383/121861662_zpid/
7406012,"30118 N 121st Ln, Peoria, AZ 85383 ",0.507348358631134,292000,https://www.zillow.com/homedetails/30118-N-121st-Ln-Peoria-AZ-85383/63202791_zpid/
7427727,"2913 E Bloomfield Pkwy, Gilbert, AZ 85296 ",0.507348358631134,525363,https://www.zillow.com/homedetails/2913-E-Bloomfield-Pkwy-Gilbert-AZ-85296/2095164507_zpid/
7406478,"617 N Matlock St, Mesa, AZ 85203 ",0.5065526366233826,229900,https://www.zillow.com/homedetails/617-N-Matlock-St-Mesa-AZ-85203/69804299_zpid/
7434015,"1315 W Mountain View Dr, Mesa, AZ 85201 ",0.5065526366233826,430000,https://www.zillow.com/homedetails/1315-W-Mountain-View-Dr-Mesa-AZ-85201/92347980_zpid/
575607,"3761 E Omega Cir, Mesa, AZ 85215 ",0.5039986968040466,750000,https://www.zillow.com/homedetails/3761-E-Omega-Cir-Mesa-AZ-85215/7659106_zpid/
7819,"6281 S Fresno St, Chandler, AZ 85249 ",0.5039986968040466,424900,https://www.zillow.com/homedetails/6281-S-Fresno-St-Chandler-AZ-85249/119227459_zpid/
229296,"14602 N Coral Gables Dr, Phoenix, AZ 85023 ",0.5039986968040466,600000,https://www.zillow.com/homedetails/14602-N-Coral-Gables-Dr-Phoenix-AZ-85023/7964753_zpid/
50210,"43414 N 44th Ln, Phoenix, AZ 85087 ",0.5039986968040466,300000,https://www.zillow.com/homedetails/43414-N-44th-Ln-Phoenix-AZ-85087/81970519_zpid/
66133,"1456 E Tierra St, Gilbert, AZ 85297 ",0.5039986968040466,365000,https://www.zillow.com/homedetails/1456-E-Tierra-St-Gilbert-AZ-85297/67762098_zpid/
310957,"1130 W Apache St, Phoenix, AZ 85007 ",0.5039986968040466,119900,https://www.zillow.com/homedetails/1130-W-Apache-St-Phoenix-AZ-85007/7501425_zpid/
202686,"8315 S 22nd Ave, Phoenix, AZ 85041 ",0.5039986968040466,325000,https://www.zillow.com/homedetails/8315-S-22nd-Ave-Phoenix-AZ-85041/81976593_zpid/
219529,"8122 N 13th Way, Phoenix, AZ 85020 ",0.5039986968040466,374900,https://www.zillow.com/homedetails/8122-N-13th-Way-Phoenix-AZ-85020/67400167_zpid/
15417,"1461 N Balboa, Mesa, AZ 85205 ",0.5039986968040466,259000,https://www.zillow.com/homedetails/1461-N-Balboa-Mesa-AZ-85205/2095271592_zpid/
279009,"8501 E Plaza Ave, Scottsdale, AZ 85250 ",0.5039986968040466,349000,https://www.zillow.com/homedetails/8501-E-Plaza-Ave-Scottsdale-AZ-85250/7849646_zpid/
675516,"7950 E Keats Ave UNIT 179, Mesa, AZ 85209 ",0.5039986968040466,152900,https://www.zillow.com/homedetails/7950-E-Keats-Ave-UNIT-179-Mesa-AZ-85209/8269922_zpid/
362994,"29001 N 51st Pl, Cave Creek, AZ 85331 ",0.5039986968040466,349900,https://www.zillow.com/homedetails/29001-N-51st-Pl-Cave-Creek-AZ-85331/81957923_zpid/
215391,"1415 E El Camino Dr, Phoenix, AZ 85020 ",0.5039986968040466,350000,https://www.zillow.com/homedetails/1415-E-El-Camino-Dr-Phoenix-AZ-85020/7790504_zpid/
515902,"12691 W Dale Ln, Peoria, AZ 85383 ",0.5039986968040466,559900,https://www.zillow.com/homedetails/12691-W-Dale-Ln-Peoria-AZ-85383/82387984_zpid/
379414,"11423 N 30th Ave, Phoenix, AZ 85029 ",0.5039986968040466,215000,https://www.zillow.com/homedetails/11423-N-30th-Ave-Phoenix-AZ-85029/7739901_zpid/
341879,"16626 N 22nd St, Phoenix, AZ 85022 ",0.5039986968040466,234000,https://www.zillow.com/homedetails/16626-N-22nd-St-Phoenix-AZ-85022/8005164_zpid/
352097,"2017 E Heartwood Ln, Phoenix, AZ 85022 ",0.5039986968040466,279900,https://www.zillow.com/homedetails/2017-E-Heartwood-Ln-Phoenix-AZ-85022/95134885_zpid/
33655,"1510 E Sonrisas St, Phoenix, AZ 85040 ",0.5039986968040466,147000,https://www.zillow.com/homedetails/1510-E-Sonrisas-St-Phoenix-AZ-85040/61627430_zpid/
732049,"620 N Hall, Mesa, AZ 85203 ",0.5039986968040466,300000,https://www.zillow.com/homedetails/620-N-Hall-Mesa-AZ-85203/82779279_zpid/
14603,"10709 E Voax Dr, Sun Lakes, AZ 85248 ",0.5039986968040466,255900,https://www.zillow.com/homedetails/10709-E-Voax-Dr-Sun-Lakes-AZ-85248/8214969_zpid/
595485,"2350 N Vista Del Sol, Mesa, AZ 85207 ",0.5036894083023071,389999,https://www.zillow.com/homedetails/2350-N-Vista-Del-Sol-Mesa-AZ-85207/55269998_zpid/
1009040,"512 W Wildhorse Dr, Chandler, AZ 85286 ",0.5036894083023071,369000,https://www.zillow.com/homedetails/512-W-Wildhorse-Dr-Chandler-AZ-85286/60985358_zpid/
7385524,"12876 S 177th Ave, Goodyear, AZ 85338 ",0.5036894083023071,475000,https://www.zillow.com/homedetails/12876-S-177th-Ave-Goodyear-AZ-85338/59259606_zpid/
7461503,"16559 W Tonto St, Goodyear, AZ 85338 ",0.5008068680763245,189900,https://www.zillow.com/homedetails/16559-W-Tonto-St-Goodyear-AZ-85338/81975465_zpid/
7448026,"964 S 166th Ave, Goodyear, AZ 85338 ",0.5008068680763245,188000,https://www.zillow.com/homedetails/964-S-166th-Ave-Goodyear-AZ-85338/81973225_zpid/
7456530,"8133 W Pueblo Ave, Phoenix, AZ 85043 ",0.5008068680763245,199900,https://www.zillow.com/homedetails/8133-W-Pueblo-Ave-Phoenix-AZ-85043/95083521_zpid/
999689,"2301 E Wildhorse Pl, Chandler, AZ 85286 ",0.5008001923561096,235000,https://www.zillow.com/homedetails/2301-E-Wildhorse-Pl-Chandler-AZ-85286/8209638_zpid/
7481070,"20342 N Esperero Ln, Surprise, AZ 85387 ",0.4973231256008148,349900,https://www.zillow.com/homedetails/20342-N-Esperero-Ln-Surprise-AZ-85387/62646016_zpid/
7388595,"11607 S Half Moon Dr, Phoenix, AZ 85044 ",0.4973231256008148,235000,https://www.zillow.com/homedetails/11607-S-Half-Moon-Dr-Phoenix-AZ-85044/8149377_zpid/
7471524,"11832 S Tonopah Dr, Phoenix, AZ 85044 ",0.4973231256008148,200000,https://www.zillow.com/homedetails/11832-S-Tonopah-Dr-Phoenix-AZ-85044/8148720_zpid/
7393342,"19259 N Canyon Whisper Dr, Surprise, AZ 85387 ",0.4973231256008148,460000,https://www.zillow.com/homedetails/19259-N-Canyon-Whisper-Dr-Surprise-AZ-85387/60983746_zpid/
7414074,"17127 W Links Dr, Surprise, AZ 85387 ",0.4973231256008148,375000,https://www.zillow.com/homedetails/17127-W-Links-Dr-Surprise-AZ-85387/60964894_zpid/
7429132,"16600 W Isleta Ct, Surprise, AZ 85387 ",0.4973231256008148,284000,https://www.zillow.com/homedetails/16600-W-Isleta-Ct-Surprise-AZ-85387/64856466_zpid/
1324871,"7065 S Star Dr, Gilbert, AZ 85298 ",0.4973231256008148,2399000,https://www.zillow.com/homedetails/7065-S-Star-Dr-Gilbert-AZ-85298/60990936_zpid/
1319956,"5111 S Cupertino Dr, Gilbert, AZ 85298 ",0.4973231256008148,775000,https://www.zillow.com/homedetails/5111-S-Cupertino-Dr-Gilbert-AZ-85298/121423381_zpid/
1319430,"5031 S Lantana Ln, Gilbert, AZ 85298 ",0.4973231256008148,354900,http://www.zillow.com/homedetails/5031-S-Lantana-Ln-Gilbert-AZ-85298/25776742_zpid/
7454241,"4601 N 102nd Ave UNIT 1187, Phoenix, AZ 85037 ",0.4973231256008148,73000,https://www.zillow.com/homedetails/4601-N-102nd-Ave-UNIT-1187-Phoenix-AZ-85037/2094925607_zpid/
1317701,"4475 E Donato Dr, Gilbert, AZ 85298 ",0.4973231256008148,305000,http://www.zillow.com/homedetails/4475-E-Donato-Dr-Gilbert-AZ-85298/81985694_zpid/
1317180,"4364 E Strawberry Dr, Gilbert, AZ 85298 ",0.4973231256008148,386750,https://www.zillow.com/homedetails/4364-E-Strawberry-Dr-Gilbert-AZ-85298/8285875_zpid/
1316872,"4324 E Vallejo Ct, Gilbert, AZ 85298 ",0.4973231256008148,368888,https://www.zillow.com/homedetails/4324-E-Vallejo-Ct-Gilbert-AZ-85298/60990899_zpid/
1315907,"4070 E Clubview Dr, Gilbert, AZ 85298 ",0.4973231256008148,549900,https://www.zillow.com/homedetails/4070-E-Clubview-Dr-Gilbert-AZ-85298/59261848_zpid/
1315347,"3946 E Blue Spruce Ln, Gilbert, AZ 85298 ",0.4973231256008148,340000,https://www.zillow.com/homedetails/3946-E-Blue-Spruce-Ln-Gilbert-AZ-85298/121424380_zpid/
1314994,"3867 E Palmer St, Gilbert, AZ 85298 ",0.4973231256008148,209900,https://www.zillow.com/homedetails/3867-E-Palmer-St-Gilbert-AZ-85298/67771936_zpid/
1312142,"3375 E Vallejo Ct, Gilbert, AZ 85298 ",0.4973231256008148,884900,https://www.zillow.com/homedetails/3375-E-Vallejo-Ct-Gilbert-AZ-85298/61630034_zpid/
1311133,"3168 E Turnberry Dr, Gilbert, AZ 85298 ",0.4973231256008148,344000,https://www.zillow.com/homedetails/3168-E-Turnberry-Dr-Gilbert-AZ-85298/62734152_zpid/
7450032,"42009 N Back Court Crk, Anthem, AZ 85086 ",0.4973231256008148,517000,https://www.zillow.com/homedetails/42009-N-Back-Court-Crk-Anthem-AZ-85086/2094966320_zpid/
1311024,"3147 E Vallejo Dr, Gilbert, AZ 85298 ",0.4973231256008148,282000,https://www.zillow.com/homedetails/3147-E-Vallejo-Dr-Gilbert-AZ-85298/62734185_zpid/
7455893,"23113 N 47th St, Phoenix, AZ 85050 ",0.4973231256008148,661938,https://www.zillow.com/homedetails/23113-N-47th-St-Phoenix-AZ-85050/2094910709_zpid/
1311011,"3139 E Isaiah Ave, Gilbert, AZ 85298 ",0.4973231256008148,415000,https://www.zillow.com/homedetails/3139-E-Isaiah-Ave-Gilbert-AZ-85298/71623419_zpid/
7433040,"4115 E Tonto St, Phoenix, AZ 85044 ",0.4973231256008148,329000,https://www.zillow.com/homedetails/4115-E-Tonto-St-Phoenix-AZ-85044/8151100_zpid/
7461268,"12019 S Coconino St, Phoenix, AZ 85044 ",0.4973231256008148,325000,https://www.zillow.com/homedetails/12019-S-Coconino-St-Phoenix-AZ-85044/8258009_zpid/
1478583,"11551 W Gecko Ct, Surprise, AZ 85378 ",0.4973231256008148,244950,https://www.zillow.com/homedetails/11551-W-Gecko-Ct-Surprise-AZ-85378/8318984_zpid/
7458439,"10462 W Loma Blanca Dr, Sun City, AZ 85351 ",0.4973231256008148,155900,https://www.zillow.com/homedetails/10462-W-Loma-Blanca-Dr-Sun-City-AZ-85351/8091697_zpid/
7483666,"4552 N 151st Dr, Goodyear, AZ 85395 ",0.4973231256008148,289900,https://www.zillow.com/homedetails/4552-N-151st-Dr-Goodyear-AZ-85395/67801805_zpid/
1696956,"14712 W Blackgold Ct, Sun City West, AZ 85375 ",0.4973231256008148,529000,https://www.zillow.com/homedetails/14712-W-Blackgold-Ct-Sun-City-West-AZ-85375/81956760_zpid/
1695677,"14512 W Robertson Dr, Sun City West, AZ 85375 ",0.4973231256008148,529000,https://www.zillow.com/homedetails/14512-W-Robertson-Dr-Sun-City-West-AZ-85375/8121641_zpid/
1695542,"14502 W Huron Dr, Sun City West, AZ 85375 ",0.4973231256008148,369900,https://www.zillow.com/homedetails/14502-W-Huron-Dr-Sun-City-West-AZ-85375/8118278_zpid/
7486773,"3102 E Palo Verde Dr, Phoenix, AZ 85016 ",0.4973231256008148,900000,https://www.zillow.com/homedetails/3102-E-Palo-Verde-Dr-Phoenix-AZ-85016/7805455_zpid/
1577376,"10032 W Pineaire Dr, Sun City, AZ 85351 ",0.4973231256008148,179900,https://www.zillow.com/homedetails/10032-W-Pineaire-Dr-Sun-City-AZ-85351/8091391_zpid/
1578014,"10110 W Cheryl Dr, Sun City, AZ 85351 ",0.4973231256008148,182500,https://www.zillow.com/homedetails/10110-W-Cheryl-Dr-Sun-City-AZ-85351/7694712_zpid/
5356549,"10008 W Coggins Dr, Sun City, AZ 85351 ",0.4973231256008148,159900,https://www.zillow.com/homedetails/10008-W-Coggins-Dr-Sun-City-AZ-85351/7916659_zpid/
1693805,"14206 W Desert Glen Dr, Sun City West, AZ 85375 ",0.4973231256008148,339000,https://www.zillow.com/homedetails/14206-W-Desert-Glen-Dr-Sun-City-West-AZ-85375/8116503_zpid/
7425362,"11429 N 103rd Ave, Sun City, AZ 85351 ",0.4973231256008148,173900,https://www.zillow.com/homedetails/11429-N-103rd-Ave-Sun-City-AZ-85351/7689168_zpid/
7455055,"10402 W Sutters Gold Ln, Sun City, AZ 85351 ",0.4973231256008148,194500,https://www.zillow.com/homedetails/10402-W-Sutters-Gold-Ln-Sun-City-AZ-85351/7923783_zpid/
7455933,"10510 W Mission Ln, Sun City, AZ 85351 ",0.4973231256008148,275000,https://www.zillow.com/homedetails/10510-W-Mission-Ln-Sun-City-AZ-85351/7695095_zpid/
7455935,"9506 W Glen Oaks Cir, Sun City, AZ 85351 ",0.4973231256008148,156000,https://www.zillow.com/homedetails/9506-W-Glen-Oaks-Cir-Sun-City-AZ-85351/7922813_zpid/
7458443,"10917 W Camelot Cir, Sun City, AZ 85351 ",0.4973231256008148,189900,https://www.zillow.com/homedetails/10917-W-Camelot-Cir-Sun-City-AZ-85351/7919866_zpid/
1697757,"14837 W Carbine Way, Sun City West, AZ 85375 ",0.4973231256008148,239900,https://www.zillow.com/homedetails/14837-W-Carbine-Way-Sun-City-West-AZ-85375/8123510_zpid/
7459798,"10932 W Saratoga Cir, Sun City, AZ 85351 ",0.4973231256008148,175000,https://www.zillow.com/homedetails/10932-W-Saratoga-Cir-Sun-City-AZ-85351/7920160_zpid/
7471307,"11044 W Mountain View Rd, Sun City, AZ 85351 ",0.4973231256008148,139000,https://www.zillow.com/homedetails/11044-W-Mountain-View-Rd-Sun-City-AZ-85351/7690498_zpid/
7481049,"10813 W Santa Fe Dr, Sun City, AZ 85351 ",0.4973231256008148,134900,https://www.zillow.com/homedetails/10813-W-Santa-Fe-Dr-Sun-City-AZ-85351/7918700_zpid/
7497309,"10409 W Caron Dr, Sun City, AZ 85351 ",0.4973231256008148,200000,https://www.zillow.com/homedetails/10409-W-Caron-Dr-Sun-City-AZ-85351/7695262_zpid/
7453738,"6318 N 10th Ave, Phoenix, AZ 85013 ",0.4973231256008148,348000,https://www.zillow.com/homedetails/6318-N-10th-Ave-Phoenix-AZ-85013/7775096_zpid/
7412169,"19893 N 260th Dr, Buckeye, AZ 85396 ",0.4973231256008148,229900,https://www.zillow.com/homedetails/19893-N-260th-Dr-Buckeye-AZ-85396/2095333143_zpid/
1520405,"10526 N 116th Ln, Youngtown, AZ 85363 ",0.4973231256008148,210000,https://www.zillow.com/homedetails/10526-N-116th-Ln-Youngtown-AZ-85363/67798649_zpid/
1666687,"17826 N Palo Verde Dr, Sun City, AZ 85373 ",0.4973231256008148,194700,https://www.zillow.com/homedetails/17826-N-Palo-Verde-Dr-Sun-City-AZ-85373/8095271_zpid/
1667329,"18410 N 97th Dr, Sun City, AZ 85373 ",0.4973231256008148,169900,https://www.zillow.com/homedetails/18410-N-97th-Dr-Sun-City-AZ-85373/7897527_zpid/
1672647,"9614 W Calico Dr, Sun City, AZ 85373 ",0.4973231256008148,126900,https://www.zillow.com/homedetails/9614-W-Calico-Dr-Sun-City-AZ-85373/8095108_zpid/
5097907,"19582 N Desert Garden Dr, Surprise, AZ 85374 ",0.4973231256008148,220000,https://www.zillow.com/homedetails/19582-N-Desert-Garden-Dr-Surprise-AZ-85374/81990784_zpid/
1681213,"12619 W Gable Hill Dr, Sun City West, AZ 85375 ",0.4973231256008148,249900,https://www.zillow.com/homedetails/12619-W-Gable-Hill-Dr-Sun-City-West-AZ-85375/8113671_zpid/
7423544,"18311 N Sterling Dr, Surprise, AZ 85374 ",0.4973231256008148,274900,https://www.zillow.com/homedetails/18311-N-Sterling-Dr-Surprise-AZ-85374/50218006_zpid/
7471722,"15076 W Pierson St, Goodyear, AZ 85395 ",0.4973231256008148,419995,https://www.zillow.com/homedetails/15076-W-Pierson-St-Goodyear-AZ-85395/81979032_zpid/
1701626,"17811 N 133rd Ct, Sun City West, AZ 85375 ",0.4973231256008148,199999,https://www.zillow.com/homedetails/17811-N-133rd-Ct-Sun-City-West-AZ-85375/8110835_zpid/
7411243,"6145 E Cave Creek Rd UNIT 103, Cave Creek, AZ 85331 ",0.4973231256008148,329000,https://www.zillow.com/homedetails/6145-E-Cave-Creek-Rd-UNIT-103-Cave-Creek-AZ-85331/2095333525_zpid/
7449118,"10004 S 39th Ave, Laveen, AZ 85339 ",0.4973231256008148,229000,https://www.zillow.com/homedetails/10004-S-39th-Ave-Laveen-AZ-85339/2094981728_zpid/
7411244,"6145 E Cave Creek Rd # 203, Cave Creek, AZ 85331 ",0.4973231256008148,395000,https://www.zillow.com/homedetails/6145-E-Cave-Creek-Rd-203-Cave-Creek-AZ-85331/2095333524_zpid/
7487317,"36631 N Peaceful Pl, Carefree, AZ 85377 ",0.4973231256008148,2600000,https://www.zillow.com/homedetails/36631-N-Peaceful-Pl-Carefree-AZ-85377/8038943_zpid/
2044086,"16451 W Piccadilly Rd, Goodyear, AZ 85395 ",0.4973231256008148,324900,https://www.zillow.com/homedetails/16451-W-Piccadilly-Rd-Goodyear-AZ-85395/125121142_zpid/
7444890,"36404 N Wildflower Rd, Carefree, AZ 85377 ",0.4973231256008148,615000,https://www.zillow.com/homedetails/36404-N-Wildflower-Rd-Carefree-AZ-85377/2095026685_zpid/
7440305,"2027 E Smoketree Dr, Carefree, AZ 85377 ",0.4973231256008148,799000,https://www.zillow.com/homedetails/2027-E-Smoketree-Dr-Carefree-AZ-85377/2095363060_zpid/
7385789,"4448 N 151st Dr, Goodyear, AZ 85395 ",0.4973231256008148,299000,https://www.zillow.com/homedetails/4448-N-151st-Dr-Goodyear-AZ-85395/81965720_zpid/
7425427,"1312 E Ludlow Dr, Phoenix, AZ 85022 ",0.4973231256008148,449000,https://www.zillow.com/homedetails/1312-E-Ludlow-Dr-Phoenix-AZ-85022/8009393_zpid/
7421476,"36601 N Mule Train Road STE 1C, Carefree, AZ 85377 ",0.4973231256008148,319000,https://www.zillow.com/homedetails/36601-N-Mule-Train-Road-STE-1C-Carefree-AZ-85377/52428344_zpid/
5041792,"36819 N Long Rifle Rd, Carefree, AZ 85377 ",0.4973231256008148,865000,https://www.zillow.com/homedetails/36819-N-Long-Rifle-Rd-Carefree-AZ-85377/2096349333_zpid/
1847627,"36601 N Mule Train Road STE 28D, Carefree, AZ 85377 ",0.4973231256008148,299900,https://www.zillow.com/homedetails/36601-N-Mule-Train-Road-STE-28D-Carefree-AZ-85377/52428387_zpid/
7459463,"18027 N Desert Drive Gln, Sun City West, AZ 85375 ",0.4973231256008148,156900,https://www.zillow.com/homedetails/18027-N-Desert-Drive-Gln-Sun-City-West-AZ-85375/2094874442_zpid/
7402194,"15691 W Devonshire Ave, Goodyear, AZ 85395 ",0.4973231256008148,254900,https://www.zillow.com/homedetails/15691-W-Devonshire-Ave-Goodyear-AZ-85395/81994922_zpid/
7405012,"2619 N 162nd Ln, Goodyear, AZ 85395 ",0.4973231256008148,538000,https://www.zillow.com/homedetails/2619-N-162nd-Ln-Goodyear-AZ-85395/82820389_zpid/
7411633,"4241 N Pebble Creek Pkwy UNIT 33, Goodyear, AZ 85395 ",0.4973231256008148,229900,https://www.zillow.com/homedetails/4241-N-Pebble-Creek-Pkwy-UNIT-33-Goodyear-AZ-85395/2099799501_zpid/
7454464,"15586 W Roanoke Ave, Goodyear, AZ 85395 ",0.4973231256008148,459000,https://www.zillow.com/homedetails/15586-W-Roanoke-Ave-Goodyear-AZ-85395/81989154_zpid/
7415880,"13814 W Aleppo Dr, Sun City West, AZ 85375 ",0.4973231256008148,159500,https://www.zillow.com/homedetails/13814-W-Aleppo-Dr-Sun-City-West-AZ-85375/83129653_zpid/
7417687,"15687 W Monterosa St, Goodyear, AZ 85395 ",0.4973231256008148,241900,https://www.zillow.com/homedetails/15687-W-Monterosa-St-Goodyear-AZ-85395/81996063_zpid/
7431904,"15409 W Mackenzie Dr, Goodyear, AZ 85395 ",0.4973231256008148,247000,https://www.zillow.com/homedetails/15409-W-Mackenzie-Dr-Goodyear-AZ-85395/67801753_zpid/
1936018,"4970 N Azul Cir, Litchfield Park, AZ 85340 ",0.4973231256008148,441892,https://www.zillow.com/homedetails/4970-N-Azul-Cir-Litchfield-Park-AZ-85340/2097334804_zpid/
7384551,"14836 W Escondido Ct, Litchfield Park, AZ 85340 ",0.4973231256008148,430208,https://www.zillow.com/homedetails/14836-W-Escondido-Ct-Litchfield-Park-AZ-85340/95110608_zpid/
7441991,"15434 W Meadowbrook Ave, Goodyear, AZ 85395 ",0.4973231256008148,365000,https://www.zillow.com/homedetails/15434-W-Meadowbrook-Ave-Goodyear-AZ-85395/81979340_zpid/
1858109,"19227 N Conquistador Dr, Sun City West, AZ 85375 ",0.4973231256008148,182500,https://www.zillow.com/homedetails/19227-N-Conquistador-Dr-Sun-City-West-AZ-85375/8110600_zpid/
1858107,"14417 W White Rock Dr, Sun City West, AZ 85375 ",0.4973231256008148,257000,https://www.zillow.com/homedetails/14417-W-White-Rock-Dr-Sun-City-West-AZ-85375/8116856_zpid/
7418352,"14668 W Orange Dr, Litchfield Park, AZ 85340 ",0.4973231256008148,425000,https://www.zillow.com/homedetails/14668-W-Orange-Dr-Litchfield-Park-AZ-85340/125144890_zpid/
7447993,"15954 W Sheila Ln, Goodyear, AZ 85395 ",0.4973231256008148,499000,https://www.zillow.com/homedetails/15954-W-Sheila-Ln-Goodyear-AZ-85395/60998245_zpid/
7442693,"60 N Parkview Ln, Litchfield Park, AZ 85340 ",0.4973231256008148,399900,https://www.zillow.com/homedetails/60-N-Parkview-Ln-Litchfield-Park-AZ-85340/67783847_zpid/
7450269,"15776 W Roanoke Ave, Goodyear, AZ 85395 ",0.4973231256008148,407000,https://www.zillow.com/homedetails/15776-W-Roanoke-Ave-Goodyear-AZ-85395/81983510_zpid/
7445789,"4718 N Greenview Cir W, Litchfield Park, AZ 85340 ",0.4973231256008148,325000,https://www.zillow.com/homedetails/4718-N-Greenview-Cir-W-Litchfield-Park-AZ-85340/8298513_zpid/
944651,"7820 E Serene St, Carefree, AZ 85377 ",0.4973231256008148,545000,https://www.zillow.com/homedetails/7820-E-Serene-St-Carefree-AZ-85377/8039013_zpid/
1532443,"18620 E Picacho Rd, Rio Verde, AZ 85263 ",0.4973231256008148,729000,https://www.zillow.com/homedetails/18620-E-Picacho-Rd-Rio-Verde-AZ-85263/8079537_zpid/
7399922,"4112 N Goldcliff Cir, Mesa, AZ 85207 ",0.4973231256008148,786000,https://www.zillow.com/homedetails/4112-N-Goldcliff-Cir-Mesa-AZ-85207/67766081_zpid/
5248817,"16356 E Ridgeline Dr, Fountain Hills, AZ 85268 ",0.4973231256008148,349000,https://www.zillow.com/homedetails/16356-E-Ridgeline-Dr-Fountain-Hills-AZ-85268/2100590339_zpid/
7432233,"7130 E Saddleback St UNIT 36, Mesa, AZ 85207 ",0.4973231256008148,749000,https://www.zillow.com/homedetails/7130-E-Saddleback-St-UNIT-36-Mesa-AZ-85207/8079876_zpid/
7457915,"8305 E Fable Cir, Mesa, AZ 85208 ",0.4973231256008148,180000,https://www.zillow.com/homedetails/8305-E-Fable-Cir-Mesa-AZ-85208/8076506_zpid/
7425607,"7406 E Camino Rayo De Luz, Scottsdale, AZ 85266 ",0.4973231256008148,939000,https://www.zillow.com/homedetails/7406-E-Camino-Rayo-De-Luz-Scottsdale-AZ-85266/62731522_zpid/
7449799,"8568 E Old Paint Trl, Scottsdale, AZ 85266 ",0.4973231256008148,1499000,https://www.zillow.com/homedetails/8568-E-Old-Paint-Trl-Scottsdale-AZ-85266/2096384515_zpid/
7423011,"1518 W Jerome Ave, Mesa, AZ 85202 ",0.4973231256008148,240000,https://www.zillow.com/homedetails/1518-W-Jerome-Ave-Mesa-AZ-85202/7600401_zpid/
7455799,"7350 E Whitehorn Cir, Scottsdale, AZ 85266 ",0.4973231256008148,999000,https://www.zillow.com/homedetails/7350-E-Whitehorn-Cir-Scottsdale-AZ-85266/2094915541_zpid/
7459228,"609 S Palo Verde Way, Mesa, AZ 85208 ",0.4973231256008148,229000,https://www.zillow.com/homedetails/609-S-Palo-Verde-Way-Mesa-AZ-85208/2094870037_zpid/
7459439,"20404 N 98th Ln, Peoria, AZ 85382 ",0.4973231256008148,219500,https://www.zillow.com/homedetails/20404-N-98th-Ln-Peoria-AZ-85382/7884848_zpid/
5248806,"16208 E Trevino Dr, Fountain Hills, AZ 85268 ",0.4973231256008148,799900,https://www.zillow.com/homedetails/16208-E-Trevino-Dr-Fountain-Hills-AZ-85268/7872490_zpid/
7419848,"12935 N 94th Ave, Peoria, AZ 85381 ",0.4973231256008148,249900,https://www.zillow.com/homedetails/12935-N-94th-Ave-Peoria-AZ-85381/95171394_zpid/
1035808,"3529 E Hazeltine Way, Chandler, AZ 85249 ",0.4973231256008148,199000,https://www.zillow.com/homedetails/3529-E-Hazeltine-Way-Chandler-AZ-85249/64766730_zpid/
