property_id,transaction_id,address,zipcode,any_sell,good_sell,good_sell_prob,list,url,lat,long,date_listed,transaction_date,price
402127,23814880,"14638 N 62nd Ave, Glendale, AZ 85306 ",85306,0.7984228819608689,True,0.6367440348815911,230000,https://www.zillow.com/homedetails/14638-N-62nd-Ave-Glendale-AZ-85306/8098778_zpid/,33.6177,-112.191,6512,2017-10-30,230000
409171,23815122,"6610 W Caribbean Ln, Glendale, AZ 85306 ",85306,0.7987507402896881,True,0.6365784714274265,210000,https://www.zillow.com/homedetails/6610-W-Caribbean-Ln-Glendale-AZ-85306/8100447_zpid/,33.6248,-112.199,6512,2017-10-30,210000
405134,21884112,"4532 W Bobbie Ter, Glendale, AZ 85306 ",85306,0.8090155482292175,True,0.6365580430350218,234975,https://www.zillow.com/homedetails/4532-W-Bobbie-Ter-Glendale-AZ-85306/7950550_zpid/,33.636,-112.154,6281,2017-03-13,234975
423926,23859183,"8921 N 65th Dr, Glendale, AZ 85302 ",85302,0.7765094548463821,True,0.6364901812312506,229890,https://www.zillow.com/homedetails/8921-N-65th-Dr-Glendale-AZ-85302/50187782_zpid/,33.5665,-112.2,6559,2017-12-16,229890
233618,23860511,"18243 N 31st Ave, Phoenix, AZ 85053 ",85053,0.7800581663846969,True,0.6363704704951014,210775,https://www.zillow.com/homedetails/18243-N-31st-Ave-Phoenix-AZ-85053/7940528_zpid/,33.6526,-112.126,6572,2017-12-29,210775
8975652,23860975,"18232 N 26th Pl, Phoenix, AZ 85032 ",85032,0.7782511278986931,True,0.6363236305171269,185000,https://www.zillow.com/homedetails/18232-N-26th-Pl-Phoenix-AZ-85032/8000048_zpid/,33.6526,-112.025,6573,2017-12-30,185000
8988082,23849229,"6914 W Sierra St, Peoria, AZ 85345 ",85345,0.7935737788677215,True,0.6361524555460071,198900,https://www.zillow.com/homedetails/6914-W-Sierra-St-Peoria-AZ-85345/7699742_zpid/,33.5904,-112.208,6548,2017-12-05,198900
9024730,23848481,"3432 E Taylor St, Phoenix, AZ 85008 ",85008,0.7797833621501923,True,0.6359599477489373,244900,https://www.zillow.com/homedetails/3432-E-Taylor-St-Phoenix-AZ-85008/7544478_zpid/,33.454,-112.007,6544,2017-12-01,244900
1959564,23823575,"18402 N 30th Pl, Phoenix, AZ 85032 ",85032,0.7930180311203003,True,0.6358741888913566,210000,https://www.zillow.com/homedetails/18402-N-30th-Pl-Phoenix-AZ-85032/7999245_zpid/,33.6532,-112.018,6521,2017-11-08,210000
976127,23846057,"734 N Tangerine Dr, Chandler, AZ 85226 ",85226,0.7795704558491707,True,0.6358625420853615,204900,https://www.zillow.com/homedetails/734-N-Tangerine-Dr-Chandler-AZ-85226/8156625_zpid/,33.3162,-111.928,6544,2017-12-01,204900
976591,23840164,"803 N Laveen Dr, Chandler, AZ 85226 ",85226,0.7904578149318695,True,0.6358619226425865,240000,https://www.zillow.com/homedetails/803-N-Laveen-Dr-Chandler-AZ-85226/8264997_zpid/,33.3165,-111.91,6535,2017-11-22,240000
420158,23823709,"5666 W Laurie Ln, Glendale, AZ 85302 ",85302,0.7752067387104035,True,0.6357837874436392,209000,https://www.zillow.com/homedetails/5666-W-Laurie-Ln-Glendale-AZ-85302/7732919_zpid/,33.5593,-112.181,6520,2017-11-07,209000
9025669,23856898,"3607 W Mclellan Blvd, Phoenix, AZ 85019 ",85019,0.7955767303705216,True,0.6357359188959051,170000,https://www.zillow.com/homedetails/3607-W-Mclellan-Blvd-Phoenix-AZ-85019/7761699_zpid/,33.5325,-112.137,6559,2017-12-16,170000
408192,23831066,"6114 W Mauna Loa Ln, Glendale, AZ 85306 ",85306,0.8005619764328002,True,0.6357067479239256,185000,https://www.zillow.com/homedetails/6114-W-Mauna-Loa-Ln-Glendale-AZ-85306/8098739_zpid/,33.6204,-112.19,6523,2017-11-10,185000
411581,22708161,"5226 W Eugie Ave, Glendale, AZ 85304 ",85304,0.7919934749603271,True,0.6356964128914615,220000,https://www.zillow.com/homedetails/5226-W-Eugie-Ave-Glendale-AZ-85304/7911821_zpid/,33.608000000000004,-112.172,6473,2017-09-21,220000
225855,23847348,"1461 E Renee Dr, Phoenix, AZ 85024 ",85024,0.7893201023340225,True,0.6355870940113973,249000,https://www.zillow.com/homedetails/1461-E-Renee-Dr-Phoenix-AZ-85024/7996071_zpid/,33.6554,-112.05,6545,2017-12-02,249000
422412,23760087,"6622 W Golden Ln, Glendale, AZ 85302 ",85302,0.7757302939891815,True,0.6355822835692152,190000,https://www.zillow.com/homedetails/6622-W-Golden-Ln-Glendale-AZ-85302/50187805_zpid/,33.5652,-112.202,6502,2017-10-20,190000
834955,22429468,"3614 W Sierra Vista Dr, Phoenix, AZ 85019 ",85019,0.7894123643636703,True,0.6355179888642555,175000,https://www.zillow.com/homedetails/3614-W-Sierra-Vista-Dr-Phoenix-AZ-85019/7761685_zpid/,33.5322,-112.137,6327,2017-04-28,175000
247778,23854227,"3436 W Acoma Dr, Phoenix, AZ 85053 ",85053,0.7903853476047515,True,0.6351811837140422,224900,https://www.zillow.com/homedetails/3436-W-Acoma-Dr-Phoenix-AZ-85053/7943333_zpid/,33.6178,-112.133,6556,2017-12-13,224900
830006,22432017,"3735 W Catalina Dr, Phoenix, AZ 85019 ",85019,0.782922089099884,True,0.6350374910718877,144000,https://www.zillow.com/homedetails/3735-W-Catalina-Dr-Phoenix-AZ-85019/7507455_zpid/,33.4817,-112.14,6334,2017-05-05,144000
1577853,23857449,"10025 N Balboa Dr, Sun City, AZ 85351 ",85351,0.7835272878408432,True,0.6349165852549711,159900,https://www.zillow.com/homedetails/10025-N-Balboa-Dr-Sun-City-AZ-85351/7688670_zpid/,33.5759,-112.273,6561,2017-12-18,159900
8979893,23855921,"7619 W Brown St, Peoria, AZ 85345 ",85345,0.7825030222535133,True,0.6349042650357543,235000,https://www.zillow.com/homedetails/7619-W-Brown-St-Peoria-AZ-85345/7682142_zpid/,33.5769,-112.223,6557,2017-12-14,235000
232395,23858251,"19615 N 6th Pl, Phoenix, AZ 85024 ",85024,0.7825832590460777,True,0.6348609908726313,179990,https://www.zillow.com/homedetails/19615-N-6th-Pl-Phoenix-AZ-85024/7967758_zpid/,33.6645,-112.066,6553,2017-12-10,179990
231468,23814655,"1516 W Hartford Ave, Phoenix, AZ 85023 ",85023,0.7760786280035973,True,0.6348232702185694,150000,https://www.zillow.com/homedetails/1516-W-Hartford-Ave-Phoenix-AZ-85023/7965136_zpid/,33.6433,-112.092,6512,2017-10-30,150000
253328,23860541,"2435 W Paradise Ln, Phoenix, AZ 85023 ",85023,0.7847935944795609,True,0.634803591130332,219000,https://www.zillow.com/homedetails/2435-W-Paradise-Ln-Phoenix-AZ-85023/7961316_zpid/,33.6323,-112.113,6570,2017-12-27,219000
435667,22734446,"7942 W Verde Ln, Phoenix, AZ 85033 ",85033,0.7762334436178208,True,0.6347256416085557,175000,https://www.zillow.com/homedetails/7942-W-Verde-Ln-Phoenix-AZ-85033/7479526_zpid/,33.4815,-112.231,6484,2017-10-02,175000
392047,23856667,"3214 W Voltaire Ave, Phoenix, AZ 85029 ",85029,0.7956981182098388,True,0.6346381677844224,229000,https://www.zillow.com/homedetails/3214-W-Voltaire-Ave-Phoenix-AZ-85029/7747954_zpid/,33.6091,-112.128,6560,2017-12-17,229000
327955,23853549,"2119 W Amelia Ave, Phoenix, AZ 85015 ",85015,0.7885987430810928,True,0.6345847215823323,190000,https://www.zillow.com/homedetails/2119-W-Amelia-Ave-Phoenix-AZ-85015/7515982_zpid/,33.494,-112.105,6551,2017-12-08,190000
9012841,23819608,"8121 W Hatcher Rd, Peoria, AZ 85345 ",85345,0.7744146764278412,True,0.6345144850736617,239000,https://www.zillow.com/homedetails/8121-W-Hatcher-Rd-Peoria-AZ-85345/7682649_zpid/,33.57,-112.234,6515,2017-11-02,239000
434601,23841755,"1838 N 83rd Ln, Phoenix, AZ 85037 ",85037,0.7791719511151314,True,0.6339652235868801,195000,https://www.zillow.com/homedetails/1838-N-83rd-Ln-Phoenix-AZ-85037/7487940_zpid/,33.4683,-112.24,6536,2017-11-23,195000
831502,23857143,"4020 W Bethany Home Rd, Phoenix, AZ 85019 ",85019,0.7920055508613586,True,0.6339399612100238,174800,https://www.zillow.com/homedetails/4020-W-Bethany-Home-Rd-Phoenix-AZ-85019/7760362_zpid/,33.5242,-112.146,6563,2017-12-20,174800
394310,23786762,"3560 W Wood Dr, Phoenix, AZ 85029 ",85029,0.7970148265361786,True,0.6336916790492982,230000,https://www.zillow.com/homedetails/3560-W-Wood-Dr-Phoenix-AZ-85029/7741612_zpid/,33.6044,-112.137,6308,2017-04-09,230000
228141,22578193,"1602 W Morrow Dr, Phoenix, AZ 85027 ",85027,0.785702095925808,True,0.6336656305656149,239900,https://www.zillow.com/homedetails/1602-W-Morrow-Dr-Phoenix-AZ-85027/7968856_zpid/,33.6572,-112.094,6445,2017-08-24,239900
8979377,23860487,"14805 N Bolivar Dr, Sun City, AZ 85351 ",85351,0.787370353937149,True,0.6336534467122705,249900,https://www.zillow.com/homedetails/14805-N-Bolivar-Dr-Sun-City-AZ-85351/7908283_zpid/,33.6164,-112.258,6572,2017-12-29,249900
833718,23856899,"6036 N 36TH Dr, Phoenix, AZ 85019 ",85019,0.7922971844673157,True,0.6336420252513275,183000,https://www.zillow.com/homedetails/6036-N-36th-Dr-Phoenix-AZ-85019/7759071_zpid/,33.5253,-112.137,6559,2017-12-16,183000
469895,23526992,"3401 W Tuckey Ln, Phoenix, AZ 85017 ",85017,0.7881044834852219,True,0.6336215898815263,169000,https://www.zillow.com/homedetails/3401-W-Tuckey-Ln-Phoenix-AZ-85017/7760733_zpid/,33.5332,-112.132,6493,2017-10-11,169000
483705,23784850,"2639 N 49th Ave, Phoenix, AZ 85035 ",85035,0.7774422258138657,True,0.6336063806809484,162499,https://www.zillow.com/homedetails/2639-N-49th-Ave-Phoenix-AZ-85035/7499042_zpid/,33.4778,-112.163,6270,2017-03-02,162499
8989020,22594955,"2518 N 73rd Dr, Phoenix, AZ 85035 ",85035,0.7776591911911964,True,0.6336059220661949,180500,https://www.zillow.com/homedetails/2518-N-73rd-Dr-Phoenix-AZ-85035/95083161_zpid/,33.4754,-112.217,6449,2017-08-28,180500
831187,23815076,"3944 W Cavalier Dr, Phoenix, AZ 85019 ",85019,0.7897700816392899,True,0.6335688314527739,210000,https://www.zillow.com/homedetails/3944-W-Cavalier-Dr-Phoenix-AZ-85019/7760413_zpid/,33.5263,-112.145,6512,2017-10-30,210000
223492,23846177,"1102 W Campo Bello Dr, Phoenix, AZ 85023 ",85023,0.7948711514472961,True,0.6335507240702754,154900,https://www.zillow.com/homedetails/1102-W-Campo-Bello-Dr-Phoenix-AZ-85023/7963601_zpid/,33.6439,-112.088,6544,2017-12-01,154900
644243,23859318,"2213 W Del Campo Cir, Mesa, AZ 85202 ",85202,0.7780886769294739,True,0.6334653038428455,220000,https://www.zillow.com/homedetails/2213-W-Del-Campo-Cir-Mesa-AZ-85202/7602126_zpid/,33.4009,-111.879,6565,2017-12-22,220000
9020422,23856673,"4227 N 11th Pl, Phoenix, AZ 85014 ",85014,0.7917011439800262,True,0.6333774832649023,235000,https://www.zillow.com/homedetails/4227-N-11th-Pl-Phoenix-AZ-85014/7769603_zpid/,33.4974,-112.057,6560,2017-12-17,235000
348914,23822646,"3525 W Melvin St, Phoenix, AZ 85009 ",85009,0.7824482768774033,True,0.6331996936844786,159900,https://www.zillow.com/homedetails/3525-W-Melvin-St-Phoenix-AZ-85009/7505973_zpid/,33.4521,-112.136,6520,2017-11-07,159900
412062,23570538,"5339 W Cholla St, Glendale, AZ 85304 ",85304,0.7994360774755478,True,0.6330176147851869,209000,https://www.zillow.com/homedetails/5339-W-Cholla-St-Glendale-AZ-85304/7736846_zpid/,33.5891,-112.175,6494,2017-10-12,209000
8999379,22680357,"9308 W Glen Oaks Cir, Sun City, AZ 85351 ",85351,0.7816522598266602,True,0.6329883121841817,249800,https://www.zillow.com/homedetails/9308-W-Glen-Oaks-Cir-Sun-City-AZ-85351/7922796_zpid/,33.6312,-112.26,6465,2017-09-13,249800
450526,23793670,"8731 W Earll Dr, Phoenix, AZ 85037 ",85037,0.7770885661244392,True,0.6329870611871212,149000,https://www.zillow.com/homedetails/8731-W-Earll-Dr-Phoenix-AZ-85037/7479986_zpid/,33.4833,-112.248,6284,2017-03-16,149000
1412890,23846613,"7253 W Aurelius Ave, Glendale, AZ 85303 ",85303,0.7956310182809829,True,0.632972670018745,219900,https://www.zillow.com/homedetails/7253-W-Aurelius-Ave-Glendale-AZ-85303/95170805_zpid/,33.5399,-112.214,6543,2017-11-30,219900
249634,23819195,"2238 W Village Dr, Phoenix, AZ 85023 ",85023,0.7861662834882737,True,0.6329070398630834,224900,https://www.zillow.com/homedetails/2238-W-Village-Dr-Phoenix-AZ-85023/7963982_zpid/,33.6458,-112.108,6516,2017-11-03,224900
9022258,23835030,"3023 W Krall St, Phoenix, AZ 85017 ",85017,0.7923701524734497,True,0.6326881992946478,249900,https://www.zillow.com/homedetails/3023-W-Krall-St-Phoenix-AZ-85017/7759497_zpid/,33.534,-112.125,6530,2017-11-17,249900
9025882,23860074,"7140 W Desert Cove Ave, Peoria, AZ 85345 ",85345,0.7888788014650345,True,0.6325629959580046,247500,https://www.zillow.com/homedetails/7140-W-Desert-Cove-Ave-Peoria-AZ-85345/7701093_zpid/,33.585,-112.213,6562,2017-12-19,247500
9025496,23853492,"8202 W Avalon Dr, Phoenix, AZ 85033 ",85033,0.7811097234487534,True,0.6324738036399079,120000,https://www.zillow.com/homedetails/8202-W-Avalon-Dr-Phoenix-AZ-85033/7479720_zpid/,33.4825,-112.235,6550,2017-12-07,120000
450658,23828592,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,0.7819655045866967,True,0.6324442291691241,129999,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/,33.4838,-112.249,6509,2017-10-27,129999
9021889,23808090,"2926 E Charleston Ave, Phoenix, AZ 85032 ",85032,0.7807712838053703,True,0.6324436173923946,175000,https://www.zillow.com/homedetails/2926-E-Charleston-Ave-Phoenix-AZ-85032/7998861_zpid/,33.6495,-112.019,6507,2017-10-25,175000
243942,23854107,"18463 N 5th Ave, Phoenix, AZ 85023 ",85023,0.7827899992465973,True,0.6322388939684632,249000,https://www.zillow.com/homedetails/18463-N-5th-Ave-Phoenix-AZ-85023/7956457_zpid/,33.6543,-112.08,6552,2017-12-09,249000
9022833,23859108,"8602 W Roma Ave, Phoenix, AZ 85037 ",85037,0.7848509237170219,True,0.6322249033122298,235000,https://www.zillow.com/homedetails/8602-W-Roma-Ave-Phoenix-AZ-85037/7480533_zpid/,33.5006,-112.245,6569,2017-12-26,235000
9023484,23827307,"9501 W Hidden Valley Cir N, Sun City, AZ 85351 ",85351,0.7838767245411873,True,0.6318233152277652,200000,https://www.zillow.com/homedetails/9501-W-Hidden-Valley-Cir-N-Sun-City-AZ-85351/7904887_zpid/,33.6359,-112.264,6522,2017-11-09,200000
469757,23786316,"3342 W Krall St, Phoenix, AZ 85017 ",85017,0.7929262220859528,True,0.63146727743479,139900,https://www.zillow.com/homedetails/3342-W-Krall-St-Phoenix-AZ-85017/82817782_zpid/,33.5343,-112.132,6289,2017-03-21,139900
250907,23854160,"232 W Michigan Ave, Phoenix, AZ 85023 ",85023,0.7739865988492965,True,0.6313785968152654,240000,https://www.zillow.com/homedetails/232-W-Michigan-Ave-Phoenix-AZ-85023/7956192_zpid/,33.6511,-112.078,6551,2017-12-08,240000
450632,23858033,"8738 W Columbus Ave, Phoenix, AZ 85037 ",85037,0.7826636716723442,True,0.6311610529738073,164900,https://www.zillow.com/homedetails/8738-W-Columbus-Ave-Phoenix-AZ-85037/7470741_zpid/,33.4894,-112.248,6562,2017-12-19,164900
434776,23840609,"7725 W Clayton Dr, Phoenix, AZ 85033 ",85033,0.7735082641243934,True,0.630997317120247,177999,https://www.zillow.com/homedetails/7725-W-Clayton-Dr-Phoenix-AZ-85033/7482121_zpid/,33.5014,-112.227,6535,2017-11-22,177999
556266,23783983,"2325 N 28th Pl, Phoenix, AZ 85008 ",85008,0.7817590028047562,True,0.630983010118605,144000,https://www.zillow.com/homedetails/2325-N-28th-Pl-Phoenix-AZ-85008/7542977_zpid/,33.4742,-112.02,6305,2017-04-06,144000
8456513,23856311,"7372 W Mescal St, Peoria, AZ 85345 ",85345,0.7822782427072525,True,0.6309662416941142,199850,https://www.zillow.com/homedetails/7372-W-Mescal-St-Peoria-AZ-85345/7700861_zpid/,33.5857,-112.218,6558,2017-12-15,199850
1864574,23822334,"9873 W Escuda Dr, Peoria, AZ 85382 ",85382,0.7842597350478172,True,0.6309296424805068,245000,https://www.zillow.com/homedetails/9873-W-Escuda-Dr-Peoria-AZ-85382/7896125_zpid/,33.6652,-112.271,6519,2017-11-06,245000
248492,23858268,"2204 W Le Marche Ave, Phoenix, AZ 85023 ",85023,0.7972264170646668,True,0.6308486271374237,229000,https://www.zillow.com/homedetails/2204-W-Le-Marche-Ave-Phoenix-AZ-85023/89457012_zpid/,33.632,-112.106,6558,2017-12-15,229000
1404598,23856830,"6113 N 71st Ln, Glendale, AZ 85303 ",85303,0.7825211703777313,True,0.6307719097282765,189990,https://www.zillow.com/homedetails/6113-N-71st-Ln-Glendale-AZ-85303/7707065_zpid/,33.5257,-112.214,6561,2017-12-18,189990
241374,23860857,"3135 W Acapulco Ln, Phoenix, AZ 85053 ",85053,0.7961164146661759,True,0.6306111010242366,166500,https://www.zillow.com/homedetails/3135-W-Acapulco-Ln-Phoenix-AZ-85053/7953111_zpid/,33.6236,-112.127,6571,2017-12-28,166500
9024756,23848729,"3002 N 70TH Ave, Phoenix, AZ 85033 ",85033,0.771545359492302,True,0.6306022455411016,164900,https://www.zillow.com/homedetails/3002-N-70TH-Ave-Phoenix-AZ-85033/7468637_zpid/,33.4816,-112.211,6548,2017-12-05,164900
9025891,23860135,"8837 W Paradise Dr, Peoria, AZ 85345 ",85345,0.7716923542320728,True,0.6305931791899014,229950,https://www.zillow.com/homedetails/8837-W-Paradise-Dr-Peoria-AZ-85345/7685700_zpid/,33.5941,-112.25,6558,2017-12-15,229950
435016,22734461,"7750 W Clarendon Ave, Phoenix, AZ 85033 ",85033,0.771083664894104,True,0.6305786930139585,167900,https://www.zillow.com/homedetails/7750-W-Clarendon-Ave-Phoenix-AZ-85033/7478454_zpid/,33.4911,-112.227,6485,2017-10-03,167900
400927,23856414,"11014 N 59th Ln, Glendale, AZ 85304 ",85304,0.7921100616455078,True,0.6304698207988758,230000,https://www.zillow.com/homedetails/11014-N-59th-Ln-Glendale-AZ-85304/7698599_zpid/,33.5861,-112.188,6555,2017-12-12,230000
8945979,23814510,"9605 W Campana Dr, Sun City, AZ 85351 ",85351,0.7819828391075134,True,0.6304492032024882,194300,https://www.zillow.com/homedetails/9605-W-Campana-Dr-Sun-City-AZ-85351/7905011_zpid/,33.6372,-112.267,6512,2017-10-30,194300
359220,23854837,"1816 S 84th Dr, Tolleson, AZ 85353 ",85353,0.7911789089441299,True,0.6302990428869774,225000,https://www.zillow.com/homedetails/1816-S-84th-Dr-Tolleson-AZ-85353/59249294_zpid/,33.4304,-112.241,6557,2017-12-14,225000
451162,23786507,"3442 N 49th Dr, Phoenix, AZ 85031 ",85031,0.7697217501699924,True,0.6301894640801295,165000,https://www.zillow.com/homedetails/3442-N-49th-Dr-Phoenix-AZ-85031/7508566_zpid/,33.4893,-112.166,6233,2017-01-24,165000
9023485,23827312,"9509 W Greenway Rd, Sun City, AZ 85351 ",85351,0.7886720389127732,True,0.6301499470222932,244900,https://www.zillow.com/homedetails/9509-W-Greenway-Rd-Sun-City-AZ-85351/7921752_zpid/,33.6226,-112.264,6524,2017-11-11,244900
450133,23853376,"8659 W Palm Ln, Phoenix, AZ 85037 ",85037,0.7763012424111366,True,0.6301384268082421,179900,https://www.zillow.com/homedetails/8659-W-Palm-Ln-Phoenix-AZ-85037/7487502_zpid/,33.47,-112.244,6552,2017-12-09,179900
8977168,23856014,"8979 W Bremen St, Peoria, AZ 85382 ",85382,0.7813939884305,True,0.6299198472574524,220000,https://www.zillow.com/homedetails/8979-W-Bremen-St-Peoria-AZ-85382/67802266_zpid/,33.6443,-112.252,6554,2017-12-11,220000
407925,23791005,"6023 W Redfield Rd, Glendale, AZ 85306 ",85306,0.7808471351861954,True,0.6298883167961615,179900,https://www.zillow.com/homedetails/6023-W-Redfield-Rd-Glendale-AZ-85306/7910719_zpid/,33.6135,-112.188,6309,2017-04-10,179900
444887,22730839,"4607 N 92nd Ln, Phoenix, AZ 85037 ",85037,0.7884869992733001,True,0.6297038822613709,214900,https://www.zillow.com/homedetails/4607-N-92nd-Ln-Phoenix-AZ-85037/7466411_zpid/,33.5044,-112.259,6480,2017-09-28,214900
9012276,23755797,"5861 W Grovers Ave, Glendale, AZ 85308 ",85308,0.799495592713356,True,0.6296876218216578,207000,https://www.zillow.com/homedetails/5861-W-Grovers-Ave-Glendale-AZ-85308/8099781_zpid/,33.6472,-112.186,6500,2017-10-18,207000
385542,23830819,"1634 W Andorra Dr, Phoenix, AZ 85029 ",85029,0.7957837581634521,True,0.6296005640494272,243000,https://www.zillow.com/homedetails/1634-W-Andorra-Dr-Phoenix-AZ-85029/7784245_zpid/,33.6066,-112.095,6524,2017-11-11,243000
525075,23853525,"9142 W Palm Ln, Phoenix, AZ 85037 ",85037,0.781603729724884,True,0.6295637942360242,204000,https://www.zillow.com/homedetails/9142-W-Palm-Ln-Phoenix-AZ-85037/60047154_zpid/,33.4689,-112.257,6548,2017-12-05,204000
354621,23808089,"2310 E Winchcomb Dr, Phoenix, AZ 85022 ",85022,0.7846268430352211,True,0.6295503021603588,224900,https://www.zillow.com/homedetails/2310-E-Winchcomb-Dr-Phoenix-AZ-85022/8010116_zpid/,33.6168,-112.034,6507,2017-10-25,224900
390377,23860861,"3010 W Shaw Butte Dr, Phoenix, AZ 85029 ",85029,0.7907856851816177,True,0.6294709514383591,224900,https://www.zillow.com/homedetails/3010-W-Shaw-Butte-Dr-Phoenix-AZ-85029/7740928_zpid/,33.5957,-112.123,6572,2017-12-29,224900
411351,23831053,"5194 W Paradise Dr, Glendale, AZ 85304 ",85304,0.7950919270515442,True,0.6294373984955374,214900,https://www.zillow.com/homedetails/5194-W-Paradise-Dr-Glendale-AZ-85304/60978690_zpid/,33.5953,-112.171,6526,2017-11-13,214900
387374,23860581,"3735 W Cochise Dr, Phoenix, AZ 85051 ",85051,0.7829517990350723,True,0.6292906128752037,244900,https://www.zillow.com/homedetails/3735-W-Cochise-Dr-Phoenix-AZ-85051/7745459_zpid/,33.5803,-112.14,6572,2017-12-29,244900
1121709,23858141,"2370 W Orchid Ln, Chandler, AZ 85224 ",85224,0.7755563110113144,True,0.629115806508781,223000,https://www.zillow.com/homedetails/2370-W-Orchid-Ln-Chandler-AZ-85224/8201830_zpid/,33.324,-111.883,6564,2017-12-21,223000
409836,23788987,"4544 W Cholla St, Glendale, AZ 85304 ",85304,0.7828358635306358,True,0.6291003485787745,230000,https://www.zillow.com/homedetails/4544-W-Cholla-St-Glendale-AZ-85304/7727053_zpid/,33.5891,-112.157,6319,2017-04-20,230000
9021799,23854010,"13014 N Lakeforest Dr, Sun City, AZ 85351 ",85351,0.7875514447689056,True,0.6290717716589191,225079,https://www.zillow.com/homedetails/13014-N-Lakeforest-Dr-Sun-City-AZ-85351/8095961_zpid/,33.6035,-112.269,6554,2017-12-11,225079
5187885,23794657,"9915 W Tarrytown Ave, Sun City, AZ 85351 ",85351,0.7809179663658142,True,0.6288950804255302,179000,https://www.zillow.com/homedetails/9915-W-Tarrytown-Ave-Sun-City-AZ-85351/7688483_zpid/,33.5783,-112.274,6290,2017-03-22,179000
523313,23853404,"9025 W Mulberry Dr, Phoenix, AZ 85037 ",85037,0.7847255855798722,True,0.6288303978541272,185000,https://www.zillow.com/homedetails/9025-W-Mulberry-Dr-Phoenix-AZ-85037/92351474_zpid/,33.486,-112.254,6530,2017-11-17,185000
255987,23850390,"506 W Beverly Ln, Phoenix, AZ 85023 ",85023,0.7867994368076324,True,0.6285126744062298,229900,https://www.zillow.com/homedetails/506-W-Beverly-Ln-Phoenix-AZ-85023/7965481_zpid/,33.6337,-112.081,6552,2017-12-09,229900
250889,23830838,"3634 W Banff Ln, Phoenix, AZ 85053 ",85053,0.7827072739601135,True,0.6284730800628374,243000,https://www.zillow.com/homedetails/3634-W-Banff-Ln-Phoenix-AZ-85053/7944164_zpid/,33.621,-112.137,6527,2017-11-14,243000
9011933,22678376,"7934 W Mitchell Dr, Phoenix, AZ 85033 ",85033,0.7805425807833671,True,0.6284604670698121,155000,https://www.zillow.com/homedetails/7934-W-Mitchell-Dr-Phoenix-AZ-85033/7478637_zpid/,33.4893,-112.23,6464,2017-09-12,155000
9022220,23813743,"3934 W Sheridan St, Phoenix, AZ 85009 ",85009,0.7782974734902381,True,0.6283979693250769,175000,https://www.zillow.com/homedetails/3934-W-Sheridan-St-Phoenix-AZ-85009/7512512_zpid/,33.4754,-112.145,6510,2017-10-28,175000
234640,23785215,"2751 W Acoma Dr, Phoenix, AZ 85053 ",85053,0.7830663204193116,True,0.6283590890594541,210000,https://www.zillow.com/homedetails/2751-W-Acoma-Dr-Phoenix-AZ-85053/7942788_zpid/,33.6166,-112.12,6283,2017-03-15,210000
406281,23859189,"5202 W Banff Ln, Glendale, AZ 85306 ",85306,0.7933137744665146,True,0.6283562879798309,208000,https://www.zillow.com/homedetails/5202-W-Banff-Ln-Glendale-AZ-85306/7911062_zpid/,33.6195,-112.171,6548,2017-12-05,208000
467648,23846408,"3143 W Marlette Ave, Phoenix, AZ 85017 ",85017,0.8060159981250763,True,0.6283001660990495,214000,https://www.zillow.com/homedetails/3143-W-Marlette-Ave-Phoenix-AZ-85017/7760936_zpid/,33.5289,-112.128,6544,2017-12-01,214000
9021086,23815044,"8137 W Aster Dr, Peoria, AZ 85381 ",85381,0.7752881094813346,True,0.6282676591998966,239000,https://www.zillow.com/homedetails/8137-W-Aster-Dr-Peoria-AZ-85381/8100990_zpid/,33.6013,-112.235,6512,2017-10-30,239000
830401,23849161,"3811 W Flower St, Phoenix, AZ 85019 ",85019,0.7797363832592964,True,0.6282308139873581,148000,https://www.zillow.com/homedetails/3811-W-Flower-St-Phoenix-AZ-85019/7507570_zpid/,33.4861,-112.142,6549,2017-12-06,148000
458973,22036993,"5608 W Heatherbrae Dr, Phoenix, AZ 85031 ",85031,0.7737857818603515,True,0.6281900859944357,165000,https://www.zillow.com/homedetails/5608-W-Heatherbrae-Dr-Phoenix-AZ-85031/7713127_zpid/,33.4974,-112.181,6348,2017-05-19,165000
405768,23846514,"4845 W Evans Dr, Glendale, AZ 85306 ",85306,0.8092549115419387,True,0.6281753501092786,192900,https://www.zillow.com/homedetails/4845-W-Evans-Dr-Glendale-AZ-85306/7952529_zpid/,33.6169,-112.164,6544,2017-12-01,192900
410268,23845604,"4731 W Shaw Butte Dr, Glendale, AZ 85304 ",85304,0.7912893980741501,True,0.6281226490041769,227900,https://www.zillow.com/homedetails/4731-W-Shaw-Butte-Dr-Glendale-AZ-85304/7727518_zpid/,33.5947,-112.161,6536,2017-11-23,227900
464599,23856887,"2907 W Coolidge St, Phoenix, AZ 85017 ",85017,0.7827704519033432,True,0.6281006785444575,109900,https://www.zillow.com/homedetails/2907-W-Coolidge-St-Phoenix-AZ-85017/7766137_zpid/,33.5063,-112.122,6558,2017-12-15,109900
