address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"4724 N 69th St, Scottsdale, AZ 85251",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/4724-N-69th-St-Scottsdale-AZ-85251/7844560_zpid/,-111.932,33.5065,395.821,rental,3275,closed,487,2015-10-10,2014-06-10,South Scottsdale,148,PH
"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,rental,1300,closed,763,2015-10-10,2013-09-07,South Scottsdale,148,PH
"6721 E Mcdowell Rd UNIT 303D, Scottsdale, AZ 85257",1,1,800,zillow_ph,http://www.zillow.com/homedetails/6721-E-Mcdowell-Rd-UNIT-303D-Scottsdale-AZ-85257/2100930902_zpid/,-111.936,33.4633,382.676,rental,850,closed,,2015-10-10,,South Scottsdale,148,PH
"4354 N 82nd St # 00, Scottsdale, AZ 85251",2,2,960,zillow_ph,http://www.zillow.com/homedetails/4354-N-82nd-St-00-Scottsdale-AZ-85251/2100926734_zpid/,-111.907,33.4988,379.571,rental,1025,closed,,2015-10-10,,South Scottsdale,148,PH
"7520 E Roosevelt St, Scottsdale, AZ 85257",3,2,1348,zillow_ph,http://www.zillow.com/homedetails/7520-E-Roosevelt-St-Scottsdale-AZ-85257/7581208_zpid/,-111.919,33.4587,368.129,rental,1250,closed,4,2015-10-10,2015-10-06,South Scottsdale,148,PH
"4204 N Parkway Ave, Scottsdale, AZ 85251",4,2,1704,zillow_ph,http://www.zillow.com/homedetails/4204-N-Parkway-Ave-Scottsdale-AZ-85251/7846223_zpid/,-111.916,33.4971,380.475,rental,1595,open,,,2015-10-07,South Scottsdale,148,PH
"4319 N Miller Rd, Scottsdale, AZ 85251",3,2,1700,zillow_ph,http://www.zillow.com/homedetails/4319-N-Miller-Rd-Scottsdale-AZ-85251/7846135_zpid/,-111.917,33.4985,382.169,rental,1500,open,,,2015-10-07,South Scottsdale,148,PH
"2238 N 72nd Pl, Scottsdale, AZ 85257",3,2,1916,zillow_ph,http://www.zillow.com/homedetails/2238-N-72nd-Pl-Scottsdale-AZ-85257/7579210_zpid/,-111.925,33.4723,375.583,rental,1995,open,,,2015-10-07,South Scottsdale,148,PH
"6680 E Calle Redondo, Scottsdale, AZ 85251",3,2,1991,zillow_ph,http://www.zillow.com/homedetails/6680-E-Calle-Redondo-Scottsdale-AZ-85251/7845920_zpid/,-111.937,33.4957,389.28,rental,3000,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
"7601 E Indian Bend Rd APT 1055, Scottsdale, AZ 85250",2,2,1343,zillow_ph,http://www.zillow.com/homedetails/7601-E-Indian-Bend-Rd-APT-1055-Scottsdale-AZ-85250/95145824_zpid/,-111.917,33.536,391.715,rental,2000,closed,2,2015-10-09,2015-10-07,South Scottsdale,148,PH
"8537 E Turney Ave, Scottsdale, AZ 85251",3,2,1658,zillow_ph,http://www.zillow.com/homedetails/8537-E-Turney-Ave-Scottsdale-AZ-85251/7847980_zpid/,-111.897,33.4994,381.056,rental,1900,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
"7018 N Via Nueva, Scottsdale, AZ 85258",4,2,2152,zillow_ph,http://www.zillow.com/homedetails/7018-N-Via-Nueva-Scottsdale-AZ-85258/7878609_zpid/,-111.908,33.5391,392.537,rental,1899,open,,,2015-10-08,South Scottsdale,148,PH
"3002 N 70th St UNIT 234, Scottsdale, AZ 85251",2,1,851,zillow_ph,http://www.zillow.com/homedetails/3002-N-70th-St-UNIT-234-Scottsdale-AZ-85251/7573521_zpid/,-111.931,33.4817,379.323,rental,900,closed,4,2015-10-10,2015-10-06,South Scottsdale,148,PH
"7630 E Thomas Rd, Scottsdale, AZ 85251",3,2,1145,zillow_ph,http://www.zillow.com/homedetails/7630-E-Thomas-Rd-Scottsdale-AZ-85251/7574660_zpid/,-111.916,33.4806,373.473,rental,1300,open,,,2015-10-08,South Scottsdale,148,PH
"6565 E Thomas Rd # E1030, Scottsdale, AZ 85251",2,2,1174,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-E1030-Scottsdale-AZ-85251/2100914757_zpid/,-111.938,33.4802,383.683,rental,2200,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
"6125 E Indian School Rd APT 147, Scottsdale, AZ 85251",0,1,519,zillow_ph,http://www.zillow.com/homedetails/6125-E-Indian-School-Rd-APT-147-Scottsdale-AZ-85251/7567998_zpid/,-111.949,33.4882,386.557,rental,1020,open,,,2015-10-09,South Scottsdale,148,PH
"5621 N 79th St UNIT 4, Scottsdale, AZ 85250",3,2,1644,zillow_ph,http://www.zillow.com/homedetails/5621-N-79th-St-UNIT-4-Scottsdale-AZ-85250/7839937_zpid/,-111.911,33.5183,386.237,rental,1600,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
"7613 E Northland Dr, Scottsdale, AZ 85251",3,2,1191,zillow_ph,http://www.zillow.com/homedetails/7613-E-Northland-Dr-Scottsdale-AZ-85251/7843845_zpid/,-111.917,33.5086,387.08,rental,1450,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
"5914 N 86th St, Scottsdale, AZ 85250",4,2,1584,zillow_ph,http://www.zillow.com/homedetails/5914-N-86th-St-Scottsdale-AZ-85250/7850816_zpid/,-111.897,33.523,387.651,rental,1450,open,,,2015-10-09,South Scottsdale,148,PH
"6565 E Thomas Rd # E1030, Scottsdale, AZ 85251",2,2,1174,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-E1030-Scottsdale-AZ-85251/124424916_zpid/,-111.938,33.4802,383.683,rental,2200,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
"8413 E Cambridge Ave, Scottsdale, AZ 85257",2,2,990,zillow_ph,http://www.zillow.com/homedetails/8413-E-Cambridge-Ave-Scottsdale-AZ-85257/7580873_zpid/,-111.9,33.4772,375.197,rental,1425,open,,,2015-10-10,South Scottsdale,148,PH
"7147 E Rancho Vista Dr UNIT 5002, Scottsdale, AZ 85251",2,2,1533,zillow_ph,http://www.zillow.com/homedetails/7147-E-Rancho-Vista-Dr-UNIT-5002-Scottsdale-AZ-85251/81978764_zpid/,-111.928,33.5066,392.063,rental,2950,open,,,2015-10-10,South Scottsdale,148,PH
"7137 E Rancho Vista Dr UNIT 4009, Scottsdale, AZ 85251",1,1,946,zillow_ph,http://www.zillow.com/homedetails/7137-E-Rancho-Vista-Dr-UNIT-4009-Scottsdale-AZ-85251/81984496_zpid/,-111.928,33.5068,393.903,rental,1650,open,,,2015-10-10,South Scottsdale,148,PH
"4839 N 72nd Way, Scottsdale, AZ 85251",2,2,2096,zillow_ph,http://www.zillow.com/homedetails/4839-N-72nd-Way-Scottsdale-AZ-85251/2140665924_zpid/,-111.924,33.5074,392.04,rental,4400,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
"7634 E Nogales Rd, Scottsdale, AZ 85258",3,3,2608,zillow_ph,http://www.zillow.com/homedetails/7634-E-Nogales-Rd-Scottsdale-AZ-85258/7878414_zpid/,-111.916,33.5437,393.883,rental,4000,open,,,2015-10-10,South Scottsdale,148,PH
"3801 N Goldwater Blvd UNIT G404, Scottsdale, AZ 85251",2,2,2500,zillow_ph,http://www.zillow.com/homedetails/3801-N-Goldwater-Blvd-UNIT-G404-Scottsdale-AZ-85251/2100890203_zpid/,-111.93,33.4924,384.757,rental,3700,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
"8357 E Oak St, Scottsdale, AZ 85257",3,2,1437,zillow_ph,http://www.zillow.com/homedetails/8357-E-Oak-St-Scottsdale-AZ-85257/7581544_zpid/,-111.901,33.4729,374.223,rental,1075,open,,,2015-10-10,South Scottsdale,148,PH
"2246 N 82nd St, Scottsdale, AZ 85257",3,2,1407,zillow_ph,http://www.zillow.com/homedetails/2246-N-82nd-St-Scottsdale-AZ-85257/7581519_zpid/,-111.904,33.4729,374.956,rental,1250,open,,,2015-10-11,South Scottsdale,148,PH
"8578 E Indian School Rd UNIT B, Scottsdale, AZ 85251",2,1,1218,zillow_ph,http://www.zillow.com/homedetails/8578-E-Indian-School-Rd-UNIT-B-Scottsdale-AZ-85251/7847716_zpid/,-111.897,33.4964,379.77,rental,1050,open,,,2015-10-13,South Scottsdale,148,PH
"7127 E Rancho Vista Dr UNIT 3008, Scottsdale, AZ 85251",1,1,963,zillow_ph,http://www.zillow.com/homedetails/7127-E-Rancho-Vista-Dr-UNIT-3008-Scottsdale-AZ-85251/89220433_zpid/,-111.929,33.5064,392.704,rental,1995,open,,,2015-10-13,South Scottsdale,148,PH
"7601 E Indian Bend Rd APT 2059, Scottsdale, AZ 85250",2,2,1625,zillow_ph,http://www.zillow.com/homedetails/7601-E-Indian-Bend-Rd-APT-2059-Scottsdale-AZ-85250/95111546_zpid/,-111.917,33.5378,392.784,rental,2800,open,,,2015-10-13,South Scottsdale,148,PH
"8005 N Via Verde, Scottsdale, AZ 85258",2,2,1720,zillow_ph,http://www.zillow.com/homedetails/8005-N-Via-Verde-Scottsdale-AZ-85258/7859208_zpid/,-111.91,33.5532,398.312,rental,1800,open,,,2015-10-13,South Scottsdale,148,PH
"1211 N Miller Rd UNIT 230, Scottsdale, AZ 85257",2,2,1036,zillow_ph,http://www.zillow.com/homedetails/1211-N-Miller-Rd-UNIT-230-Scottsdale-AZ-85257/7578866_zpid/,-111.917,33.4605,367.654,rental,1150,open,,,2015-10-13,South Scottsdale,148,PH
"4409 N 66th St, Scottsdale, AZ 85251",5,4,4365,zillow_ph,http://www.zillow.com/homedetails/4409-N-66th-St-Scottsdale-AZ-85251/7845682_zpid/,-111.939,33.5005,393.608,rental,5000,open,,,2015-10-13,South Scottsdale,148,PH
"2528 W Fawn Dr, Phoenix, AZ 85041",3,2,2320,zillow_ph,http://www.zillow.com/homedetails/2528-W-Fawn-Dr-Phoenix-AZ-85041/81980497_zpid/,-112.114,33.3755,333.128,rental,1350,closed,3,2015-09-30,2015-09-27,South Mountain,151,PH
"7042 S Golfside Ln, Phoenix, AZ 85042",3,2,1703,zillow_ph,http://www.zillow.com/homedetails/7042-S-Golfside-Ln-Phoenix-AZ-85042/50186151_zpid/,-112.018,33.3821,354.434,rental,1495,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"4833 E Hazel Dr UNIT 1, Phoenix, AZ 85044",2,2,1435,zillow_ph,http://www.zillow.com/homedetails/4833-E-Hazel-Dr-UNIT-1-Phoenix-AZ-85044/8139690_zpid/,-111.974,33.3646,399.97,rental,1300,open,,,2015-09-27,South Mountain,151,PH
"1822 E Jones Ave, Phoenix, AZ 85040",3,2,1310,zillow_ph,http://www.zillow.com/homedetails/1822-E-Jones-Ave-Phoenix-AZ-85040/81983453_zpid/,-112.042,33.4107,333.985,rental,935,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"2705 E Wood St UNIT 2, Phoenix, AZ 85040",3,1,1232,zillow_ph,http://www.zillow.com/homedetails/2705-E-Wood-St-UNIT-2-Phoenix-AZ-85040/2127022508_zpid/,-112.024,33.4085,337.814,rental,695,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"9810 S 14th Ave, Phoenix, AZ 85041",2,2,840,zillow_ph,http://www.zillow.com/homedetails/9810-S-14th-Ave-Phoenix-AZ-85041/2100987454_zpid/,-112.091,33.3579,366.735,rental,700,open,,,2015-09-29,South Mountain,151,PH
"1521 E Beverly Rd, Phoenix, AZ 85042",3,2,1453,zillow_ph,http://www.zillow.com/homedetails/1521-E-Beverly-Rd-Phoenix-AZ-85042/60962436_zpid/,-112.05,33.3738,366.444,rental,1175,closed,391,2015-10-06,2014-09-10,South Mountain,151,PH
"4049 E Carson Rd, Phoenix, AZ 85042",2,2,875,zillow_ph,http://www.zillow.com/homedetails/4049-E-Carson-Rd-Phoenix-AZ-85042/7552218_zpid/,-111.993,33.3832,360.086,rental,895,open,,,2015-09-30,South Mountain,151,PH
"2321 W Maldonado Rd, Phoenix, AZ 85041",4,2,1835,zillow_ph,http://www.zillow.com/homedetails/2321-W-Maldonado-Rd-Phoenix-AZ-85041/59272615_zpid/,-112.109,33.3832,332.267,rental,995,closed,,2015-10-07,,South Mountain,151,PH
"726 E Mobile Ln UNIT 1, Phoenix, AZ 85040",3,1,1063,zillow_ph,http://www.zillow.com/homedetails/726-E-Mobile-Ln-UNIT-1-Phoenix-AZ-85040/2108080809_zpid/,-112.063,33.4014,330.621,rental,650,closed,3,2015-10-03,2015-09-30,South Mountain,151,PH
"4417 E Riverside St # 573, Phoenix, AZ 85040",2,1,1090,zillow_ph,http://www.zillow.com/homedetails/4417-E-Riverside-St-573-Phoenix-AZ-85040/2132392418_zpid/,-111.986,33.4091,345.806,rental,695,open,,,2015-09-30,South Mountain,151,PH
"7820 S 6th Dr, Phoenix, AZ 85041",3,2,2370,zillow_ph,http://www.zillow.com/homedetails/7820-S-6th-Dr-Phoenix-AZ-85041/67782883_zpid/,-112.082,33.3757,357.072,rental,1500,closed,,2015-10-08,,South Mountain,151,PH
"910 W Grove St, Phoenix, AZ 85041",3,2,1331,zillow_ph,http://www.zillow.com/homedetails/910-W-Grove-St-Phoenix-AZ-85041/61502257_zpid/,-112.084,33.3985,330.148,rental,995,closed,5,2015-10-08,2015-10-03,South Mountain,151,PH
"2631 E Beverly Rd, Phoenix, AZ 85042",4,2,1585,zillow_ph,http://www.zillow.com/homedetails/2631-E-Beverly-Rd-Phoenix-AZ-85042/8140192_zpid/,-112.026,33.3741,367.542,rental,1300,open,,,2015-10-02,South Mountain,151,PH
"4632 E Vineyard Rd, Phoenix, AZ 85042",3,2,1334,zillow_ph,http://www.zillow.com/homedetails/4632-E-Vineyard-Rd-Phoenix-AZ-85042/7552368_zpid/,-111.981,33.3856,361.075,rental,1025,open,,,2015-10-03,South Mountain,151,PH
"4603 E Jones Ave, Phoenix, AZ 85040",2,1,924,zillow_ph,http://www.zillow.com/homedetails/4603-E-Jones-Ave-Phoenix-AZ-85040/7556708_zpid/,-111.982,33.4102,346.703,rental,715,open,,,2015-10-02,South Mountain,151,PH
"1515 E Bloch Rd, Phoenix, AZ 85040",4,2,1580,zillow_ph,http://www.zillow.com/homedetails/1515-E-Bloch-Rd-Phoenix-AZ-85040/61627441_zpid/,-112.049,33.4017,334.52,rental,1045,closed,6,2015-10-07,2015-10-01,South Mountain,151,PH
"2516 W Saint Kateri Dr, Phoenix, AZ 85041",4,2,2787,zillow_ph,http://www.zillow.com/homedetails/2516-W-Saint-Kateri-Dr-Phoenix-AZ-85041/60976763_zpid/,-112.113,33.3857,330.176,rental,1395,closed,6,2015-10-07,2015-10-01,South Mountain,151,PH
"2621 W Spencer Run, Phoenix, AZ 85041",3,2,2002,zillow_ph,http://www.zillow.com/homedetails/2621-W-Spencer-Run-Phoenix-AZ-85041/60976192_zpid/,-112.115,33.4025,319.193,rental,1100,closed,6,2015-10-08,2015-10-02,South Mountain,151,PH
"2003 E Beautiful Ln, Phoenix, AZ 85042",3,2,1852,zillow_ph,http://www.zillow.com/homedetails/2003-E-Beautiful-Ln-Phoenix-AZ-85042/55273265_zpid/,-112.04,33.3757,366.971,rental,1595,closed,4,2015-10-08,2015-10-04,South Mountain,151,PH
"7206 S 13th Way, Phoenix, AZ 85042",4,2,1776,zillow_ph,http://www.zillow.com/homedetails/7206-S-13th-Way-Phoenix-AZ-85042/67800225_zpid/,-112.053,33.3814,354.363,rental,1100,closed,6,2015-10-07,2015-10-01,South Mountain,151,PH
"5328 S 23rd Way, Phoenix, AZ 85040",3,2,2318,zillow_ph,http://www.zillow.com/homedetails/5328-S-23rd-Way-Phoenix-AZ-85040/71612732_zpid/,-112.031,33.3978,339.88,rental,1350,closed,7,2015-10-06,2015-09-29,South Mountain,151,PH
"7529 S 14th St, Phoenix, AZ 85042",3,2,1464,zillow_ph,http://www.zillow.com/homedetails/7529-S-14th-St-Phoenix-AZ-85042/60047842_zpid/,-112.051,33.3781,358.635,rental,1170,closed,3,2015-10-08,2015-10-05,South Mountain,151,PH
"7811 S 5th Dr, Phoenix, AZ 85041",3,2,2350,zillow_ph,http://www.zillow.com/homedetails/7811-S-5th-Dr-Phoenix-AZ-85041/67782867_zpid/,-112.081,33.3761,357.154,rental,1295,closed,4,2015-10-08,2015-10-04,South Mountain,151,PH
"1714 E Carson Rd, Phoenix, AZ 85042",3,2,1199,zillow_ph,http://www.zillow.com/homedetails/1714-E-Carson-Rd-Phoenix-AZ-85042/7549569_zpid/,-112.044,33.383,352.408,rental,990,closed,2,2015-10-08,2015-10-06,South Mountain,151,PH
"3936 E Branham Ln, Phoenix, AZ 85042",3,2,1709,zillow_ph,http://www.zillow.com/homedetails/3936-E-Branham-Ln-Phoenix-AZ-85042/88792277_zpid/,-111.998,33.3767,368.75,rental,1350,closed,,2015-10-10,,South Mountain,151,PH
"1102 W Kowalsky Ln, Phoenix, AZ 85041",3,2,1296,zillow_ph,http://www.zillow.com/homedetails/1102-W-Kowalsky-Ln-Phoenix-AZ-85041/60976328_zpid/,-112.086,33.393,334.847,rental,1005,closed,3,2015-10-10,2015-10-07,South Mountain,151,PH
"1746 E South Mountain Ave, Phoenix, AZ 85042",3,2,1420,zillow_ph,http://www.zillow.com/homedetails/1746-E-South-Mountain-Ave-Phoenix-AZ-85042/10987451_zpid/,-112.045,33.3707,376.587,rental,1150,open,,,2015-10-07,South Mountain,151,PH
"1434 E Gary Way, Phoenix, AZ 85042",3,2,1900,zillow_ph,http://www.zillow.com/homedetails/1434-E-Gary-Way-Phoenix-AZ-85042/67792629_zpid/,-112.052,33.3734,366.876,rental,1575,closed,3,2015-10-10,2015-10-07,South Mountain,151,PH
"2554 E Wier Ave, Phoenix, AZ 85040",3,2,1015,zillow_ph,http://www.zillow.com/homedetails/2554-E-Wier-Ave-Phoenix-AZ-85040/71629271_zpid/,-112.025,33.4033,339.552,rental,775,closed,3,2015-10-10,2015-10-07,South Mountain,151,PH
"1541 W Wier Ave, Phoenix, AZ 85041",3,1,910,zillow_ph,http://www.zillow.com/homedetails/1541-W-Wier-Ave-Phoenix-AZ-85041/7502083_zpid/,-112.092,33.4028,324.803,rental,825,open,,,2015-10-07,South Mountain,151,PH
"1704 E Beautiful Ln, Phoenix, AZ 85042",4,2,1785,zillow_ph,http://www.zillow.com/homedetails/1704-E-Beautiful-Ln-Phoenix-AZ-85042/60985010_zpid/,-112.047,33.3756,364.212,rental,1600,closed,3,2015-10-12,2015-10-09,South Mountain,151,PH
"5003 S 25th Dr, Phoenix, AZ 85041",4,2,1900,zillow_ph,http://www.zillow.com/homedetails/5003-S-25th-Dr-Phoenix-AZ-85041/60976299_zpid/,-112.112,33.4009,319.979,rental,1165,closed,2,2015-10-11,2015-10-09,South Mountain,151,PH
"1004 W Jessica Ln, Phoenix, AZ 85041",3,2,1879,zillow_ph,http://www.zillow.com/homedetails/1004-W-Jessica-Ln-Phoenix-AZ-85041/71598488_zpid/,-112.085,33.3937,334.824,rental,1250,closed,2,2015-10-11,2015-10-09,South Mountain,151,PH
"3851 E Pollack St, Phoenix, AZ 85042",3,2,1445,zillow_ph,http://www.zillow.com/homedetails/3851-E-Pollack-St-Phoenix-AZ-85042/62728188_zpid/,-111.998,33.3801,362.079,rental,1250,closed,2,2015-10-12,2015-10-10,South Mountain,151,PH
"5623 S 41st Pl, Phoenix, AZ 85040",3,2,1405,zillow_ph,http://www.zillow.com/homedetails/5623-S-41st-Pl-Phoenix-AZ-85040/7550758_zpid/,-111.991,33.3956,349.841,rental,1060,open,,,2015-10-10,South Mountain,151,PH
"1106 W Summerside Rd, Phoenix, AZ 85041",2,2,960,zillow_ph,http://www.zillow.com/homedetails/1106-W-Summerside-Rd-Phoenix-AZ-85041/2108620285_zpid/,-112.089,33.3567,367.752,rental,680,closed,2,2015-10-12,2015-10-10,South Mountain,151,PH
"1322 W Welland Rd, Phoenix, AZ 85041",3,2,980,zillow_ph,http://www.zillow.com/homedetails/1322-W-Welland-Rd-Phoenix-AZ-85041/2100890358_zpid/,-112.091,33.3573,367.151,rental,700,closed,2,2015-10-12,2015-10-10,South Mountain,151,PH
"1025 W Kachina Trl, Phoenix, AZ 85041",2,2,1088,zillow_ph,http://www.zillow.com/homedetails/1025-W-Kachina-Trl-Phoenix-AZ-85041/2100890393_zpid/,-112.088,33.3578,368.049,rental,724,closed,2,2015-10-12,2015-10-10,South Mountain,151,PH
"4017 E Burgess Ln, Phoenix, AZ 85042",3,2,1331,zillow_ph,http://www.zillow.com/homedetails/4017-E-Burgess-Ln-Phoenix-AZ-85042/7551375_zpid/,-111.995,33.3898,352.617,rental,895,open,,,2015-08-11,South Mountain,151,PH
"6624 S 19th Pl, Phoenix, AZ 85042",3,2,1867,zillow_ph,http://www.zillow.com/homedetails/6624-S-19th-Pl-Phoenix-AZ-85042/35964556_zpid/,-112.039,33.3862,348.726,rental,1295,open,,,2015-08-19,South Mountain,151,PH
"6032 S 22nd Dr, Phoenix, AZ 85041",3,2,1259,zillow_ph,http://www.zillow.com/homedetails/6032-S-22nd-Dr-Phoenix-AZ-85041/59272682_zpid/,-112.107,33.3907,329.184,rental,1095,open,,,2015-08-14,South Mountain,151,PH
"1109 E Wong Way, Phoenix, AZ 85040",2,1,1000,zillow_ph,http://www.zillow.com/homedetails/1109-E-Wong-Way-Phoenix-AZ-85040/60977511_zpid/,-112.057,33.3938,339.724,rental,795,open,,,2015-08-21,South Mountain,151,PH
"3979 E Pollack St, Phoenix, AZ 85042",3,2,1458,zillow_ph,http://www.zillow.com/homedetails/3979-E-Pollack-St-Phoenix-AZ-85042/71599943_zpid/,-111.996,33.3804,362.844,rental,1215,open,,,2015-08-21,South Mountain,151,PH
"2315 E La Salle St, Phoenix, AZ 85040",4,2,3073,zillow_ph,http://www.zillow.com/homedetails/2315-E-La-Salle-St-Phoenix-AZ-85040/71612746_zpid/,-112.032,33.3974,339.732,rental,1550,open,,,2015-08-21,South Mountain,151,PH
"6836 S 8th Dr, Phoenix, AZ 85041",3,2,1560,zillow_ph,http://www.zillow.com/homedetails/6836-S-8th-Dr-Phoenix-AZ-85041/81979614_zpid/,-112.084,33.384,344.396,rental,1200,open,,,2015-08-19,South Mountain,151,PH
"6220 S 20th Gln, Phoenix, AZ 85041",3,2,1496,zillow_ph,http://www.zillow.com/homedetails/6220-S-20th-Gln-Phoenix-AZ-85041/2137405100_zpid/,-112.103,33.3897,331.065,rental,1250,open,,,2015-08-18,South Mountain,151,PH
"5024 S 21st Pl, Phoenix, AZ 85040",3,2,1275,zillow_ph,http://www.zillow.com/homedetails/5024-S-21st-Pl-Phoenix-AZ-85040/7546863_zpid/,-112.036,33.4005,337.236,rental,1050,open,,,2015-08-12,South Mountain,151,PH
"5244 S 3rd St, Phoenix, AZ 85040",2,1,924,zillow_ph,http://www.zillow.com/homedetails/5244-S-3rd-St-Phoenix-AZ-85040/2122630787_zpid/,-112.07,33.398,332.958,rental,765,open,,,2015-08-10,South Mountain,151,PH
"1707 W Saint Catherine Ave, Phoenix, AZ 85041",5,3,2323,zillow_ph,http://www.zillow.com/homedetails/1707-W-Saint-Catherine-Ave-Phoenix-AZ-85041/60047477_zpid/,-112.095,33.388,335.959,rental,1300,open,,,2012-09-11,South Mountain,151,PH
"5121 S 15th Pl, Phoenix, AZ 85040",4,2,1580,zillow_ph,http://www.zillow.com/homedetails/5121-S-15th-Pl-Phoenix-AZ-85040/61627478_zpid/,-112.049,33.4002,336.875,rental,995,open,,,2015-08-25,South Mountain,151,PH
"1632 W Chanute Pass, Phoenix, AZ 85041",4,2,1675,zillow_ph,http://www.zillow.com/homedetails/1632-W-Chanute-Pass-Phoenix-AZ-85041/67789559_zpid/,-112.094,33.3984,328.23,rental,950,open,,,2011-09-02,South Mountain,151,PH
"6901 S Central Ave Mobile Home, Phoenix, AZ 85042",2,1,1500,zillow_ph,http://www.zillow.com/homedetails/6901-S-Central-Ave-Mobile-Home-Phoenix-AZ-85042/2103266906_zpid/,-112.036,33.3763,366.105,rental,750,open,,,2015-02-20,South Mountain,151,PH
"615 E Cody Dr, Phoenix, AZ 85040",4,2,1649,zillow_ph,http://www.zillow.com/homedetails/615-E-Cody-Dr-Phoenix-AZ-85040/71612489_zpid/,-112.065,33.4015,329.988,rental,1025,open,,,2015-06-18,South Mountain,151,PH
"7204 S 14th St, Phoenix, AZ 85042",4,2,1889,zillow_ph,http://www.zillow.com/homedetails/7204-S-14th-St-Phoenix-AZ-85042/71619515_zpid/,-112.052,33.3814,354.39,rental,1175,open,,,2015-07-23,South Mountain,151,PH
"6224 S 1st St, Phoenix, AZ 85042",3,2,1277,zillow_ph,http://www.zillow.com/homedetails/6224-S-1st-St-Phoenix-AZ-85042/7525701_zpid/,-112.072,33.3896,341.907,rental,800,open,,,2015-08-29,South Mountain,151,PH
"W Gaby Rd Phoenix, AZ 85041",3,2,1665,zillow_ph,http://www.zillow.com/homedetails/W-Gaby-Rd-Phoenix-AZ-85041/2101770103_zpid/,-112.113,33.4037,319.842,rental,1050,open,,,2015-08-30,South Mountain,151,PH
"334 E Monte Way, Phoenix, AZ 85042",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/334-E-Monte-Way-Phoenix-AZ-85042/2101214325_zpid/,-112.069,33.3609,396.029,rental,1025,open,,,2015-09-03,South Mountain,151,PH
"1626 W Saint Catherine Ave, Phoenix, AZ 85041",3,2,1345,zillow_ph,http://www.zillow.com/homedetails/1626-W-Saint-Catherine-Ave-Phoenix-AZ-85041/56392365_zpid/,-112.094,33.3885,335.423,rental,1000,open,,,2015-09-11,South Mountain,151,PH
"3910 E Pollack St, Phoenix, AZ 85042",4,3,1770,zillow_ph,http://www.zillow.com/homedetails/3910-E-Pollack-St-Phoenix-AZ-85042/62728260_zpid/,-111.998,33.3806,362.016,rental,1450,open,,,2015-09-16,South Mountain,151,PH
"2423 W Fawn Dr, Phoenix, AZ 85041",5,3,2685,zillow_ph,http://www.zillow.com/homedetails/2423-W-Fawn-Dr-Phoenix-AZ-85041/81952898_zpid/,-112.112,33.376,335.384,rental,1400,open,,,2015-09-18,South Mountain,151,PH
"7507 S 30th Run, Phoenix, AZ 85042",3,2,1439,zillow_ph,http://www.zillow.com/homedetails/7507-S-30th-Run-Phoenix-AZ-85042/82823456_zpid/,-112.016,33.3789,359.851,rental,1245,open,,,2015-09-09,South Mountain,151,PH
"5002 E Hazel Dr UNIT 3, Phoenix, AZ 85044",2,1,1060,zillow_ph,http://www.zillow.com/homedetails/5002-E-Hazel-Dr-UNIT-3-Phoenix-AZ-85044/8139526_zpid/,-111.973,33.3647,397.561,rental,1050,open,,,2015-10-11,South Mountain,151,PH
"2209 W Saint Catherine Ave, Phoenix, AZ 85041",3,2,1218,zillow_ph,http://www.zillow.com/homedetails/2209-W-Saint-Catherine-Ave-Phoenix-AZ-85041/55258325_zpid/,-112.106,33.3871,330.918,rental,995,open,,,2015-10-13,South Mountain,151,PH
"2536 W Carter Rd, Phoenix, AZ 85041",4,2,1632,zillow_ph,http://www.zillow.com/homedetails/2536-W-Carter-Rd-Phoenix-AZ-85041/62727927_zpid/,-112.114,33.3819,331.208,rental,1175,open,,,2015-10-13,South Mountain,151,PH
"1411 E Chipman Rd, Phoenix, AZ 85040",4,2,1580,zillow_ph,http://www.zillow.com/homedetails/1411-E-Chipman-Rd-Phoenix-AZ-85040/61627425_zpid/,-112.051,33.4019,334.291,rental,950,open,,,2015-10-13,South Mountain,151,PH
