apartment name,configuration,num bedroom,num bathroom,size,rent,neighborhood,date listed,origin_url,method,attribute,ajax_render,ajax_render_origin_pattern,ajax_render_origin_url,units page,address,address_origin_pattern,address_origin_url,apartment page,origin_pattern,createdAt,updatedAt,pingedAt
NEMA,1 bed 1 bath 752 sqft,1 bed,1 bath,752 sqft,"5,010",South of Market,06/27/14,http://www.zillow.com/AjaxRender.htm?encparams=1~3242640751478791632~Qp5QvgPnU5JmETFEkQyyo92ODHetPk0cJTwvzrw62rI81bwaUqbKVUcD2sgGPG00NH2c72npJP7GpFUTOCli-37Bi43u_2_td7yOWl03covTYX4nd-hiAgVgbksIJ51xD-bUesV6hg3nxNZF0WDecV1ufe3VdR1d0Wi7y-LRWfCCS-ClapjdQMnStV6T-UVmwLLUBZtelW2-6c6UZEHdVW_2rq7eYrVsOFFDLpj0GsHbqVNwMgYXO_6yWjnsf8bYVV6xrK5ld0OSI-bz535Xji7iQQg368UHpeur0tZORfABXtSlX5OkzMRq5Pn2zv-0f4BmCJlSHX_zeyNpF8GjlA==&rwebid=23186388&rhost,get,html,AjaxRender.htm?encparams=1~3242640751478791632~Qp5QvgPnU5JmETFEkQyyo92ODHetPk0cJTwvzrw62rI81bwaUqbKVUcD2sgGPG00NH2c72npJP7GpFUTOCli-37Bi43u_2_td7yOWl03covTYX4nd-hiAgVgbksIJ51xD-bUesV6hg3nxNZF0WDecV1ufe3VdR1d0Wi7y-LRWfCCS-ClapjdQMnStV6T-UVmwLLUBZtelW2-6c6UZEHdVW_2rq7eYrVsOFFDLpj0GsHbqVNwMgYXO_6yWjnsf8bYVV6xrK5ld0OSI-bz535Xji7iQQg368UHpeur0tZORfABXtSlX5OkzMRq5Pn2zv-0f4BmCJlSHX_zeyNpF8GjlA==&rwebid=23186388&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215019-San-Francisco-CA-94103/2106264768_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,"2 beds 2 baths 1,482 sqft",2 beds,2 baths,"1,482 sqft","7,155",South of Market,03/03/15,http://www.zillow.com/AjaxRender.htm?encparams=9~3988255673901959307~sPawzXv5T4SxyJcleMeCEBwVJpe9HQxSRV1SGbT3IhaBnNWzOsIRB474J3nTPbhN-p01WW2d9ItkBCARKxWCfkCZ6Tbd_NefeqW_CQu8CnV8nxIPAWAnbIrdakcpcyB7bXZEGkRBosVTrbuoEW6s00BgCoWPu6iuamF1G-eQKDoql5hiNXc0V258n3uKswvufB9j1Jpl5j8NQclqjKuD3xytxY33oEwMBDZ6TpgObhOfkm3SBbc7LkwbtaMyCvJ62V4_lmpSaoCMwYZHPWCrGtMWBHHtAzYX5QMeqYdmHh6zyFoxfpBYoLYM6EHp3oPRvARjRERgjWIsXV-B8Kfm1Q==&rwebid=23184818&rhost,get,html,AjaxRender.htm?encparams=9~3988255673901959307~sPawzXv5T4SxyJcleMeCEBwVJpe9HQxSRV1SGbT3IhaBnNWzOsIRB474J3nTPbhN-p01WW2d9ItkBCARKxWCfkCZ6Tbd_NefeqW_CQu8CnV8nxIPAWAnbIrdakcpcyB7bXZEGkRBosVTrbuoEW6s00BgCoWPu6iuamF1G-eQKDoql5hiNXc0V258n3uKswvufB9j1Jpl5j8NQclqjKuD3xytxY33oEwMBDZ6TpgObhOfkm3SBbc7LkwbtaMyCvJ62V4_lmpSaoCMwYZHPWCrGtMWBHHtAzYX5QMeqYdmHh6zyFoxfpBYoLYM6EHp3oPRvARjRERgjWIsXV-B8Kfm1Q==&rwebid=23184818&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215069-San-Francisco-CA-94103/2103136146_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 869 sqft,1 bed,1 bath,869 sqft,"5,000",South of Market,04/01/15,http://www.zillow.com/AjaxRender.htm?encparams=6~4736742546279136680~WQXzo7l8KL3OH3Q7j_xzzpijw-YT317CtHd6gFhvzQyl6pUW3UV3ywl7IsO76tg5UFa1b2Yz4ANdwmLVCp5OL69PiJM2XhbEeGjqcjU355JF8TiMVzi0eocfF99zb1KHhtdk8rQW49NLlll_sLKy6vT55H-TQmSiVOS4607sFO7kQiL8CMMY-m7ZgNxPqTzHBe1eI8s8WCDtjyfIDODdF8JmeuSqkxsZQmnYUinlqMyGIVojCz5470nvgoBPk2EZuj94G9b013E0eWVWqWa_G2T2exD63CBQTrhMc4fA62QONYVbH9F1i0HSZxAFS8fC9Sn2j3q8wfDDhleYIPhdWA==&rwebid=23186840&rhost,get,html,AjaxRender.htm?encparams=6~4736742546279136680~WQXzo7l8KL3OH3Q7j_xzzpijw-YT317CtHd6gFhvzQyl6pUW3UV3ywl7IsO76tg5UFa1b2Yz4ANdwmLVCp5OL69PiJM2XhbEeGjqcjU355JF8TiMVzi0eocfF99zb1KHhtdk8rQW49NLlll_sLKy6vT55H-TQmSiVOS4607sFO7kQiL8CMMY-m7ZgNxPqTzHBe1eI8s8WCDtjyfIDODdF8JmeuSqkxsZQmnYUinlqMyGIVojCz5470nvgoBPk2EZuj94G9b013E0eWVWqWa_G2T2exD63CBQTrhMc4fA62QONYVbH9F1i0HSZxAFS8fC9Sn2j3q8wfDDhleYIPhdWA==&rwebid=23186840&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215023-San-Francisco-CA-94103/2103502105_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 902 sqft,1 bed,1 bath,902 sqft,"4,890",South of Market,02/11/15,http://www.zillow.com/AjaxRender.htm?encparams=6~2861187007064492067~doY7nePcoZRDyJRma6Sme8wF85mw3jWClNEHZ9WniDigdig539HWGLsaxOEI8-OUUV_VczEiE1QiqmMVGUrSoPUSroP32I17LveFMOyUh-EheJeZ9fjguZFH1A2nHQYmjoPwc94Fn-c8_VArl_6rlIZIzyo_L-GLZmhxxMfzzhFwWZ5529DAXju-2s2ksGA24uJ4xdK1T-CMqPzmVhMAs96F1QUQc55t6GPTZnodlwf444H4MCoM6RHxNZSKVkbbQm23wUEfWlATSiQ1Qb92cFJqnB9q3Pv-LKLRNJjD2a7YjqP2QxSfvKDDFwdvry8oURuURLH0g7BNZoVxEj1Qxw==&rwebid=23188119&rhost,get,html,AjaxRender.htm?encparams=6~2861187007064492067~doY7nePcoZRDyJRma6Sme8wF85mw3jWClNEHZ9WniDigdig539HWGLsaxOEI8-OUUV_VczEiE1QiqmMVGUrSoPUSroP32I17LveFMOyUh-EheJeZ9fjguZFH1A2nHQYmjoPwc94Fn-c8_VArl_6rlIZIzyo_L-GLZmhxxMfzzhFwWZ5529DAXju-2s2ksGA24uJ4xdK1T-CMqPzmVhMAs96F1QUQc55t6GPTZnodlwf444H4MCoM6RHxNZSKVkbbQm23wUEfWlATSiQ1Qb92cFJqnB9q3Pv-LKLRNJjD2a7YjqP2QxSfvKDDFwdvry8oURuURLH0g7BNZoVxEj1Qxw==&rwebid=23188119&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215053-San-Francisco-CA-94103/2103387184_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,Studio 1 bath 583 sqft,Studio,1 bath,583 sqft,"4,005",South of Market,02/11/15,http://www.zillow.com/AjaxRender.htm?encparams=10~5509427450392873365~gbpYsUtfBY_x4cV81Of6gc4vGQEGGcu7r5KZhg7C7ds3YjRAJV8pny-vO8Uf_cpiAiXtM5drMbfWPdgz43iUmslmlFYPAV38btNGpPc27sdrB8IE0E0zi5vdtvE6zMNWFlS5pG4e1jpZ7Px_dpNfwSpb0O8rqo5unbJzgMWAI7M4JsYgLqWcuZlm-1iXOiu0HnOle_e1Zh5O72prIKSV_IOzoxfq3PFW0BPT-5fTpjpHS5a4-9p7NHmS-BH_QZfvF1oHDelTYKd9HCeYl3G9_oBGcZx2UzFFrpxgka7FeOnMn2RoBIRS3MN-RIJnj0Q5zigMKSRYaiucyvWMe6saAQ==&rwebid=23189655&rhost,get,html,AjaxRender.htm?encparams=10~5509427450392873365~gbpYsUtfBY_x4cV81Of6gc4vGQEGGcu7r5KZhg7C7ds3YjRAJV8pny-vO8Uf_cpiAiXtM5drMbfWPdgz43iUmslmlFYPAV38btNGpPc27sdrB8IE0E0zi5vdtvE6zMNWFlS5pG4e1jpZ7Px_dpNfwSpb0O8rqo5unbJzgMWAI7M4JsYgLqWcuZlm-1iXOiu0HnOle_e1Zh5O72prIKSV_IOzoxfq3PFW0BPT-5fTpjpHS5a4-9p7NHmS-BH_QZfvF1oHDelTYKd9HCeYl3G9_oBGcZx2UzFFrpxgka7FeOnMn2RoBIRS3MN-RIJnj0Q5zigMKSRYaiucyvWMe6saAQ==&rwebid=23189655&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215093-San-Francisco-CA-94103/2103387178_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 691 sqft,1 bed,1 bath,691 sqft,"5,140",South of Market,02/11/15,http://www.zillow.com/AjaxRender.htm?encparams=8~4466799575992569442~dq7VeZd0ojuBZWkSlcCO3dayR_3Y9mCfonJfBF-Hy_MXRPxTIC2aPhMVAKntQOdy8iepx_zr74-ROBwtu2ahkbMz3sMBPLoV1FnwgAxtkz1e5aI1hsBxj5WN8uY78ZmXR2OZ0-a1jJhcxfxYkRuP-qg1s6roZ7rFXibHCSc_Eb7O1x0eMFEYw2DsDFhv7qzhYort1Z5lr-7-CmQHWg3Hr79OgOwVamf0ZxMnEaXosyhQm5NYHVA8FOFc9chFdAeLaTOAU1iQMc5T9SkoAwOzHVPNoDclYqRgXBlS5y4pPr-RkWtG6KfB_7UuLi_33Ssg_VX7UKIH-_SzRzeE72bklQ==&rwebid=23185377&rhost,get,html,AjaxRender.htm?encparams=8~4466799575992569442~dq7VeZd0ojuBZWkSlcCO3dayR_3Y9mCfonJfBF-Hy_MXRPxTIC2aPhMVAKntQOdy8iepx_zr74-ROBwtu2ahkbMz3sMBPLoV1FnwgAxtkz1e5aI1hsBxj5WN8uY78ZmXR2OZ0-a1jJhcxfxYkRuP-qg1s6roZ7rFXibHCSc_Eb7O1x0eMFEYw2DsDFhv7qzhYort1Z5lr-7-CmQHWg3Hr79OgOwVamf0ZxMnEaXosyhQm5NYHVA8FOFc9chFdAeLaTOAU1iQMc5T9SkoAwOzHVPNoDclYqRgXBlS5y4pPr-RkWtG6KfB_7UuLi_33Ssg_VX7UKIH-_SzRzeE72bklQ==&rwebid=23185377&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215035-San-Francisco-CA-94103/2103387190_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 869 sqft,1 bed,1 bath,869 sqft,"5,000",South of Market,02/04/15,http://www.zillow.com/AjaxRender.htm?encparams=6~4736742546279136680~WQXzo7l8KL3OH3Q7j_xzzpijw-YT317CtHd6gFhvzQyl6pUW3UV3ywl7IsO76tg5UFa1b2Yz4ANdwmLVCp5OL69PiJM2XhbEeGjqcjU355JF8TiMVzi0eocfF99zb1KHhtdk8rQW49NLlll_sLKy6vT55H-TQmSiVOS4607sFO7kQiL8CMMY-m7ZgNxPqTzHBe1eI8s8WCDtjyfIDODdF8JmeuSqkxsZQmnYUinlqMyGIVojCz5470nvgoBPk2EZuj94G9b013E0eWVWqWa_G2T2exD63CBQTrhMc4fA62QONYVbH9F1i0HSZxAFS8fC9Sn2j3q8wfDDhleYIPhdWA==&rwebid=23186840&rhost,get,html,AjaxRender.htm?encparams=6~4736742546279136680~WQXzo7l8KL3OH3Q7j_xzzpijw-YT317CtHd6gFhvzQyl6pUW3UV3ywl7IsO76tg5UFa1b2Yz4ANdwmLVCp5OL69PiJM2XhbEeGjqcjU355JF8TiMVzi0eocfF99zb1KHhtdk8rQW49NLlll_sLKy6vT55H-TQmSiVOS4607sFO7kQiL8CMMY-m7ZgNxPqTzHBe1eI8s8WCDtjyfIDODdF8JmeuSqkxsZQmnYUinlqMyGIVojCz5470nvgoBPk2EZuj94G9b013E0eWVWqWa_G2T2exD63CBQTrhMc4fA62QONYVbH9F1i0HSZxAFS8fC9Sn2j3q8wfDDhleYIPhdWA==&rwebid=23186840&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215023-San-Francisco-CA-94103/2103502105_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,Studio 1 bath 722 sqft,Studio,1 bath,722 sqft,"4,235",South of Market,02/28/15,http://www.zillow.com/AjaxRender.htm?encparams=1~7146509822369865364~jF-SiG1qs3HqNkqcXI7rjTAhhdjp9Ok-iJL2j0R1cn_NgyNQJP-g3Ac6RTmOTaX1BXTIcMCnWRtR91S427UQvpybYNLG5j5Az7t_83e2OLa1dGI73cx6M0veSr69anlkbwAqFJL5wEWjdn7tQfJN61qtIsoePN9GpwxlaLOtvfQ85nZZRIPuHKLeskM37xaYE3-MrUBLwH7lYOuUaaprS8TaA3D-fVsnYl8LC0meaVORxwRugQXBnLB23GZLED5sOWsUxKqGkxIY13_5zdWz82e-7vg4hoYsofYttKvBb7a-lrGyfFNulY0YlRgEZ4iXKKRkyN-7wn_rLz0vLVgZAA==&rwebid=23188605&rhost,get,html,AjaxRender.htm?encparams=1~7146509822369865364~jF-SiG1qs3HqNkqcXI7rjTAhhdjp9Ok-iJL2j0R1cn_NgyNQJP-g3Ac6RTmOTaX1BXTIcMCnWRtR91S427UQvpybYNLG5j5Az7t_83e2OLa1dGI73cx6M0veSr69anlkbwAqFJL5wEWjdn7tQfJN61qtIsoePN9GpwxlaLOtvfQ85nZZRIPuHKLeskM37xaYE3-MrUBLwH7lYOuUaaprS8TaA3D-fVsnYl8LC0meaVORxwRugQXBnLB23GZLED5sOWsUxKqGkxIY13_5zdWz82e-7vg4hoYsofYttKvBb7a-lrGyfFNulY0YlRgEZ4iXKKRkyN-7wn_rLz0vLVgZAA==&rwebid=23188605&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215101-San-Francisco-CA-94103/2103168191_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,Studio 1 bath 687 sqft,Studio,1 bath,687 sqft,"3,910",South of Market,02/10/15,http://www.zillow.com/AjaxRender.htm?encparams=2~8653121673298738451~YKLgMcc3-eHTgg21appTf5-yG8wzZHo0Qv8QJxoDOIQ7cvswxf7ROmS3oUVV2D-uOvGfSBZfyRt22wmfPwuU7ZcQGyCVpz87OOLBNKfCPnYglsc-KHTSoNE0HDZ7TtHNnXcKK37IU-gWgut4KOEr8bjuNaj17tKTQIH8In6BsPxjKjEDiLHKP3OCz28RccmojAhKDweNSl-Vw0soCt9dd19I0lNJmEoEJaINDa3kA0oXFM4jTyRq8tJ594nmx_wQgInqwHxKhKeDs57xyFDSqog6oaxEABXiXfpQt_2yHvu1e_9L-g7e7yzCgU74bPbtfdGrsQmPGj97d3jz_CXArQ==&rwebid=23190128&rhost,get,html,AjaxRender.htm?encparams=2~8653121673298738451~YKLgMcc3-eHTgg21appTf5-yG8wzZHo0Qv8QJxoDOIQ7cvswxf7ROmS3oUVV2D-uOvGfSBZfyRt22wmfPwuU7ZcQGyCVpz87OOLBNKfCPnYglsc-KHTSoNE0HDZ7TtHNnXcKK37IU-gWgut4KOEr8bjuNaj17tKTQIH8In6BsPxjKjEDiLHKP3OCz28RccmojAhKDweNSl-Vw0soCt9dd19I0lNJmEoEJaINDa3kA0oXFM4jTyRq8tJ594nmx_wQgInqwHxKhKeDs57xyFDSqog6oaxEABXiXfpQt_2yHvu1e_9L-g7e7yzCgU74bPbtfdGrsQmPGj97d3jz_CXArQ==&rwebid=23190128&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215097-San-Francisco-CA-94103/2103425667_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 814 sqft,1 bed,1 bath,814 sqft,"5,100",South of Market,02/17/15,http://www.zillow.com/AjaxRender.htm?encparams=8~3192596116702716613~hK38k3OyRlKuuiiqtjp-CTgBeolZcN3sNb562V11G130cCm-zmf8iqvSsdVWx8A9Wv8NcOEwb-7sgxkQeg-jJ7IsbYyMR3j6okVUaVkm2bj0r1xukG1loZ3oJUFM-EpjQhAzooOtQnFPEd4ZIS9nviFMn7YqNL_vGzJBrenqh4BGsd1DmCuA_3l8F6JctoqzaJxkB5XMzyZZjV2RqNux4lebMVqq8D5uOUkBaokaBSzrvlwT1q2F-o_jj5RMlBuR2tnpeJEe0cGmS4q2LdZXu5peKigcn1N8clWMiYOVVKIQzsXpP8q0sQ3bjSGVDPLe8xsmrIPETUlFYbGlA5OXfA==&rwebid=23185889&rhost,get,html,AjaxRender.htm?encparams=8~3192596116702716613~hK38k3OyRlKuuiiqtjp-CTgBeolZcN3sNb562V11G130cCm-zmf8iqvSsdVWx8A9Wv8NcOEwb-7sgxkQeg-jJ7IsbYyMR3j6okVUaVkm2bj0r1xukG1loZ3oJUFM-EpjQhAzooOtQnFPEd4ZIS9nviFMn7YqNL_vGzJBrenqh4BGsd1DmCuA_3l8F6JctoqzaJxkB5XMzyZZjV2RqNux4lebMVqq8D5uOUkBaokaBSzrvlwT1q2F-o_jj5RMlBuR2tnpeJEe0cGmS4q2LdZXu5peKigcn1N8clWMiYOVVKIQzsXpP8q0sQ3bjSGVDPLe8xsmrIPETUlFYbGlA5OXfA==&rwebid=23185889&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215001-San-Francisco-CA-94103/2103323507_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,1 bed 1 bath 835 sqft,1 bed,1 bath,835 sqft,"4,940",South of Market,05/15/15,http://www.zillow.com/AjaxRender.htm?encparams=7~3570209718886343181~J4tGnlk1I8wu0AuESyrsSz1FeURgFpARowUDWAcxw4p3IRT0xk5YqSq2NBHmO4BCCbLSYO3ZWsXY_7Zib2BHhpcvhmZVRCPP6eKW_tUz1mRbByqfUQ0NSNKsKYgO1Mhh8JqnwXlcFw9QxP-QgkLKz1QNJpH3qIqumaLtfx3g43LLUZVR-r39r43Q13VNo0_e21kbNDyxXU1xd8-jH6NA2r5ZrLPMbvssVQ3_N13QGjAMMKmTgUSuMosqoGF8keByqObKCuYL_qCwXZ5F4N4RB4EG7T0rAR5FXmziVzu3nzBbbDFwpDbgD3xkyKCO1fsrcrFgigaISnMG-uhiFKKZjg==&rwebid=23187325&rhost,get,html,AjaxRender.htm?encparams=7~3570209718886343181~J4tGnlk1I8wu0AuESyrsSz1FeURgFpARowUDWAcxw4p3IRT0xk5YqSq2NBHmO4BCCbLSYO3ZWsXY_7Zib2BHhpcvhmZVRCPP6eKW_tUz1mRbByqfUQ0NSNKsKYgO1Mhh8JqnwXlcFw9QxP-QgkLKz1QNJpH3qIqumaLtfx3g43LLUZVR-r39r43Q13VNo0_e21kbNDyxXU1xd8-jH6NA2r5ZrLPMbvssVQ3_N13QGjAMMKmTgUSuMosqoGF8keByqObKCuYL_qCwXZ5F4N4RB4EG7T0rAR5FXmziVzu3nzBbbDFwpDbgD3xkyKCO1fsrcrFgigaISnMG-uhiFKKZjg==&rwebid=23187325&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215027-San-Francisco-CA-94103/2103153670_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
NEMA,Studio 1 bath 906 sqft,Studio,1 bath,906 sqft,"4,060",South of Market,07/02/15,http://www.zillow.com/AjaxRender.htm?encparams=4~1147214604544510345~pLo_81qZf_oYX8FHG-BCao07gykGDmZIbNlU650D-BV1kNYXa3y5TL_cCcAMgen6mCj-M7mmaTwlsse4tth_iYL_l3LmPQ4XfYZTBr64zhF53dB-gfJWovpBYfafDHmNOVc71Tkaq24MkG1mbxllwhRaq8KGWkFCclkbJvXMyZnZNn618QFt2iC6pqkhSC1N3nhcV93LNEbEyheWKr1FsW4d186agWTcwczBQNU9Ta7IS5gEJzU-77aHfZaaLhEsfijs-UDEWQb7-V8Nv313Jt_vCix1usmtsQSIMLQJz0j62CNNvaAR-32Qdno1ZKbOIc00euDKDYFNAeM-CamZXg==&rwebid=23189148&rhost,get,html,AjaxRender.htm?encparams=4~1147214604544510345~pLo_81qZf_oYX8FHG-BCao07gykGDmZIbNlU650D-BV1kNYXa3y5TL_cCcAMgen6mCj-M7mmaTwlsse4tth_iYL_l3LmPQ4XfYZTBr64zhF53dB-gfJWovpBYfafDHmNOVc71Tkaq24MkG1mbxllwhRaq8KGWkFCclkbJvXMyZnZNn618QFt2iC6pqkhSC1N3nhcV93LNEbEyheWKr1FsW4d186agWTcwczBQNU9Ta7IS5gEJzU-77aHfZaaLhEsfijs-UDEWQb7-V8Nv313Jt_vCix1usmtsQSIMLQJz0j62CNNvaAR-32Qdno1ZKbOIc00euDKDYFNAeM-CamZXg==&rwebid=23189148&rhost,http://translate.getdata.io/json_attribute_raw,http://translate.getdata.io/json_attribute_raw,http://www.zillow.com/homedetails/8-10th-St-215099-San-Francisco-CA-94103/2103907245_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-06 15:53:08,2015-07-06 15:53:08,2015-07-06 15:53:08
