,address,ypred,list,gain-loss,gain-loss%,days_pred,url
1944394,"7800 Bluewater Dr, Las Vegas, NV 89128 ",76985.65625,239800,-162814.34375,-0.6789588980400334,56.3821907043457,https://www.zillow.com/homedetails/7800-Bluewater-Dr-Las-Vegas-NV-89128/6939079_zpid/
7460949,"24505 W Sheraton Ln, Buckeye, AZ 85326 ",36698.91796875,199900,-163201.08203125,-0.8164136169647324,160.21353149414062,https://www.zillow.com/homedetails/24505-W-Sheraton-Ln-Buckeye-AZ-85326/95168745_zpid/
71918,"3884 E Sundance Ave, Gilbert, AZ 85297 ",116065.890625,279900,-163834.109375,-0.5853308659342622,120.19332122802734,https://www.zillow.com/homedetails/3884-E-Sundance-Ave-Gilbert-AZ-85297/62735945_zpid/
958922,"3624 W Elgin St, Chandler, AZ 85226 ",131147.609375,295000,-163852.390625,-0.5554318326271186,77.28617095947266,https://www.zillow.com/homedetails/3624-W-Elgin-St-Chandler-AZ-85226/8155925_zpid/
990711,"1491 W Armstrong Way, Chandler, AZ 85286 ",145036.5,309000,-163963.5,-0.530626213592233,80.18425750732422,https://www.zillow.com/homedetails/1491-W-Armstrong-Way-Chandler-AZ-85286/8226298_zpid/
6614058,"859 Goldcoast Dr, Fairfield, CA 94533 ",100593.8828125,265000,-164406.1171875,-0.6204004422169811,78.33184814453125,https://www.zillow.com/homedetails/859-Goldcoast-Dr-Fairfield-CA-94533/15731234_zpid/
75571,"4607 E Sundance Ave, Gilbert, AZ 85297 ",110399.34375,274900,-164500.65625,-0.5984018052018916,80.22315216064453,https://www.zillow.com/homedetails/4607-E-Sundance-Ave-Gilbert-AZ-85297/67771902_zpid/
7433637,"1551 W Marlin Dr, Chandler, AZ 85286 ",138108.265625,302710,-164601.734375,-0.5437604782630241,34.78444290161133,https://www.zillow.com/homedetails/1551-W-Marlin-Dr-Chandler-AZ-85286/2095120768_zpid/
374888,"4617 E Peak View Rd, Cave Creek, AZ 85331 ",175329.96875,340000,-164670.03125,-0.48432362132352946,200.5109100341797,https://www.zillow.com/homedetails/4617-E-Peak-View-Rd-Cave-Creek-AZ-85331/7975030_zpid/
7447416,"10423 S 47th St, Phoenix, AZ 85044 ",164315.734375,329000,-164684.265625,-0.500560077887538,80.173095703125,https://www.zillow.com/homedetails/10423-S-47th-St-Phoenix-AZ-85044/8142062_zpid/
7425031,"2697 N 73rd Gln, Phoenix, AZ 85035 ",60022.09375,225000,-164977.90625,-0.7332351388888889,42.52061462402344,https://www.zillow.com/homedetails/2697-N-73rd-Gln-Phoenix-AZ-85035/95183694_zpid/
200663,"6811 S 36th Dr, Phoenix, AZ 85041 ",47586.640625,212899,-165312.359375,-0.7764825545211579,78.29751586914062,https://www.zillow.com/homedetails/6811-S-36th-Dr-Phoenix-AZ-85041/62727887_zpid/
1179550,"1357 W Clear Spring Dr, Gilbert, AZ 85233 ",182601.609375,348000,-165398.390625,-0.4752827316810345,63.12285232543945,https://www.zillow.com/homedetails/1357-W-Clear-Spring-Dr-Gilbert-AZ-85233/8178296_zpid/
927731,"23860 W La Salle St, Buckeye, AZ 85326 ",24428.603515625,189900,-165471.396484375,-0.8713606976533702,35.89801025390625,https://www.zillow.com/homedetails/23860-W-La-Salle-St-Buckeye-AZ-85326/82827278_zpid/
215391,"1415 E El Camino Dr, Phoenix, AZ 85020 ",184297.453125,350000,-165702.546875,-0.47343584821428575,28.48675537109375,https://www.zillow.com/homedetails/1415-E-El-Camino-Dr-Phoenix-AZ-85020/7790504_zpid/
7451170,"2882 Calaveras Dr, Fairfield, CA 94534 ",208882.328125,375000,-166117.671875,-0.4429804583333333,74.08890533447266,https://www.zillow.com/homedetails/2882-Calaveras-Dr-Fairfield-CA-94534/15726456_zpid/
275919,"8139 E Vista Dr, Scottsdale, AZ 85250 ",82921.4296875,249900,-166978.5703125,-0.6681815538715485,80.18425750732422,https://www.zillow.com/homedetails/8139-E-Vista-Dr-Scottsdale-AZ-85250/7843057_zpid/
7429912,"1831 Willow Trl, Las Vegas, NV 89108 ",152652.390625,320000,-167347.609375,-0.522961279296875,48.88215255737305,https://www.zillow.com/homedetails/1831-Willow-Trl-Las-Vegas-NV-89108/6997626_zpid/
249489,"2233 W Davis Rd, Phoenix, AZ 85023 ",131194.9375,299000,-167805.0625,-0.5612209448160534,74.17766571044922,https://www.zillow.com/homedetails/2233-W-Davis-Rd-Phoenix-AZ-85023/82386100_zpid/
1193158,"683 W Princeton Ave, Gilbert, AZ 85233 ",171940.828125,339900,-167959.171875,-0.49414290048543685,67.27794647216797,https://www.zillow.com/homedetails/683-W-Princeton-Ave-Gilbert-AZ-85233/8280973_zpid/
349035,"1822 E Hearn Rd, Phoenix, AZ 85022 ",196874.03125,364900,-168025.96875,-0.4604712763770896,83.94007873535156,https://www.zillow.com/homedetails/1822-E-Hearn-Rd-Phoenix-AZ-85022/8010010_zpid/
1309943,"2941 E Blue Ridge Way, Gilbert, AZ 85298 ",81373.953125,250000,-168626.046875,-0.6745041875,72.71123504638672,https://www.zillow.com/homedetails/2941-E-Blue-Ridge-Way-Gilbert-AZ-85298/71614572_zpid/
7445013,"1307 W Pollack St, Phoenix, AZ 85041 ",58674.63671875,227434,-168759.36328125,-0.7420146648313357,33.15916442871094,https://www.zillow.com/homedetails/1307-W-Pollack-St-Phoenix-AZ-85041/95122852_zpid/
1920867,"9237 Evergreen Canyon Dr, Las Vegas, NV 89134 ",178785.640625,348000,-169214.359375,-0.48624815912356323,164.3999481201172,https://www.zillow.com/homedetails/9237-Evergreen-Canyon-Dr-Las-Vegas-NV-89134/6945483_zpid/
2339745,"15907 Maple Shores Dr, Houston, TX 77044 ",119426.453125,289000,-169573.546875,-0.5867596777681661,54.6890869140625,https://www.zillow.com/homedetails/15907-Maple-Shores-Dr-Houston-TX-77044/80518628_zpid/
968273,"5135 W Ross Dr, Chandler, AZ 85226 ",215399.890625,385000,-169600.109375,-0.44051976461038966,81.5943603515625,https://www.zillow.com/homedetails/5135-W-Ross-Dr-Chandler-AZ-85226/8262538_zpid/
7473112,"2978 W Comstock Dr, Chandler, AZ 85224 ",175301.8125,345000,-169698.1875,-0.49187880434782605,176.03768920898438,https://www.zillow.com/homedetails/2978-W-Comstock-Dr-Chandler-AZ-85224/8192689_zpid/
1483749,"16462 N 178th Ave, Surprise, AZ 85388 ",40121.27734375,210000,-169878.72265625,-0.8089462983630953,72.25460815429688,https://www.zillow.com/homedetails/16462-N-178th-Ave-Surprise-AZ-85388/67795860_zpid/
255059,"316 W Kelton Ln, Phoenix, AZ 85023 ",140101.140625,310000,-169898.859375,-0.5480608366935484,81.74586486816406,https://www.zillow.com/homedetails/316-W-Kelton-Ln-Phoenix-AZ-85023/7965798_zpid/
125223,"13424 W La Vina Dr, Sun City West, AZ 85375 ",138460.53125,309000,-170539.46875,-0.5519076658576052,81.98218536376953,https://www.zillow.com/homedetails/13424-W-La-Vina-Dr-Sun-City-West-AZ-85375/62738751_zpid/
1089048,"540 N Mammoth Way, Chandler, AZ 85225 ",215278.859375,386000,-170721.140625,-0.4422827477331607,68.219970703125,https://www.zillow.com/homedetails/540-N-Mammoth-Way-Chandler-AZ-85225/8284203_zpid/
1544787,"2063 W Olive Way, Chandler, AZ 85248 ",174143.015625,345000,-170856.984375,-0.49523763586956526,77.71904754638672,https://www.zillow.com/homedetails/2063-W-Olive-Way-Chandler-AZ-85248/52273196_zpid/
292206,"4202 N 36th St, Phoenix, AZ 85018 ",89059.8828125,260000,-170940.1171875,-0.6574619891826923,81.38720703125,https://www.zillow.com/homedetails/4202-N-36th-St-Phoenix-AZ-85018/7834567_zpid/
7461269,"15849 S 12th Way, Phoenix, AZ 85048 ",162728.09375,334650,-171921.90625,-0.5137364597340506,152.9427490234375,https://www.zillow.com/homedetails/15849-S-12th-Way-Phoenix-AZ-85048/125144732_zpid/
1689816,"13549 W Nogales Dr, Sun City West, AZ 85375 ",167508.640625,340000,-172491.359375,-0.5073275275735294,82.03469848632812,https://www.zillow.com/homedetails/13549-W-Nogales-Dr-Sun-City-West-AZ-85375/68520585_zpid/
1272061,"4209 E Vest Ave, Gilbert, AZ 85295 ",85618.6171875,259900,-174281.3828125,-0.670570922710658,72.71123504638672,https://www.zillow.com/homedetails/4209-E-Vest-Ave-Gilbert-AZ-85295/81966712_zpid/
5201470,"6637 Meadow Pines Ave, Rohnert Park, CA 94928 ",165334.765625,340000,-174665.234375,-0.5137212775735294,59.91368865966797,https://www.zillow.com/homedetails/6637-Meadow-Pines-Ave-Rohnert-Park-CA-94928/15854019_zpid/
7440129,"2559 N 73rd Dr, Phoenix, AZ 85035 ",30200.908203125,205000,-174799.091796875,-0.852678496570122,248.0105438232422,https://www.zillow.com/homedetails/2559-N-73rd-Dr-Phoenix-AZ-85035/95108248_zpid/
72127,"3906 E Melrose St, Gilbert, AZ 85297 ",103726.8203125,279000,-175273.1796875,-0.6282192820340502,80.9593276977539,https://www.zillow.com/homedetails/3906-E-Melrose-St-Gilbert-AZ-85297/71622747_zpid/
612039,"11024 E Nichols Ave, Mesa, AZ 85209 ",149494.25,325000,-175505.75,-0.5400176923076923,160.23062133789062,https://www.zillow.com/homedetails/11024-E-Nichols-Ave-Mesa-AZ-85209/68960742_zpid/
7490524,"4820 Royal Lake Ave, Las Vegas, NV 89131 ",44373.6640625,220000,-175626.3359375,-0.7983015269886363,169.50555419921875,https://www.zillow.com/homedetails/4820-Royal-Lake-Ave-Las-Vegas-NV-89131/59312750_zpid/
7460925,"354 Arizona St, Fairfield, CA 94533 ",134372.8125,310000,-175627.1875,-0.566539314516129,247.52748107910156,https://www.zillow.com/homedetails/354-Arizona-St-Fairfield-CA-94533/15643622_zpid/
7402151,"24646 W Romley Rd, Buckeye, AZ 85326 ",33800.07421875,209900,-176099.92578125,-0.8389705849511673,152.9102325439453,https://www.zillow.com/homedetails/24646-W-Romley-Rd-Buckeye-AZ-85326/95186731_zpid/
7435560,"109 S 224TH Ave, Buckeye, AZ 85326 ",35497.359375,212900,-177402.640625,-0.8332674524424613,99.12972259521484,https://www.zillow.com/homedetails/109-S-224TH-Ave-Buckeye-AZ-85326/95071142_zpid/
7437633,"9917 NE Kinetic Dr, Mesa, AZ 85212 ",105957.0546875,283654,-177696.9453125,-0.6264566877692541,42.52061462402344,https://www.zillow.com/homedetails/9917-NE-Kinetic-Dr-Mesa-AZ-85212/2095080910_zpid/
300815,"5347 N Las Casitas Pl, Phoenix, AZ 85016 ",77263.96875,255000,-177736.03125,-0.697004044117647,80.18425750732422,https://www.zillow.com/homedetails/5347-N-Las-Casitas-Pl-Phoenix-AZ-85016/7809301_zpid/
7472047,"3032 Pier Harbor Dr, Las Vegas, NV 89117 ",202068.5,380000,-177931.5,-0.4682407894736842,157.5125274658203,https://www.zillow.com/homedetails/3032-Pier-Harbor-Dr-Las-Vegas-NV-89117/7112914_zpid/
1254477,"1663 S Parkcrest St, Gilbert, AZ 85295 ",89694.0234375,268000,-178305.9765625,-0.6653208080690298,68.59138488769531,https://www.zillow.com/homedetails/1663-S-Parkcrest-St-Gilbert-AZ-85295/81980314_zpid/
7451978,"1316 Louis Dr, Antioch, CA 94509 ",141676.890625,320000,-178323.109375,-0.557259716796875,78.99066925048828,https://www.zillow.com/homedetails/1316-Louis-Dr-Antioch-CA-94509/18305349_zpid/
1880640,"3130 S Mingus Dr, Chandler, AZ 85286 ",122646.0390625,300990,-178343.9609375,-0.5925245388135818,45.94609069824219,https://www.zillow.com/homedetails/3130-S-Mingus-Dr-Chandler-AZ-85286/2097603300_zpid/
1305827,"1776 E Lafayette Ct, Gilbert, AZ 85298 ",101532.5546875,280000,-178467.4453125,-0.6373837332589285,43.713069915771484,https://www.zillow.com/homedetails/1776-E-Lafayette-Ct-Gilbert-AZ-85298/95101424_zpid/
63792,"41138 N Congressional Dr, Anthem, AZ 85086 ",191480.1875,370000,-178519.8125,-0.48248597972972973,168.1741180419922,https://www.zillow.com/homedetails/41138-N-Congressional-Dr-Anthem-AZ-85086/60962363_zpid/
4446427,"176 N Broadway, Bay Point, CA 94565 ",170472.4375,349000,-178527.5625,-0.5115402936962751,77.41043853759766,https://www.zillow.com/homedetails/176-N-Broadway-Bay-Point-CA-94565/18333706_zpid/
940770,"5780 S 236th Dr, Buckeye, AZ 85326 ",-10683.5830078125,168000,-178683.5830078125,-1.063592755998884,76.91490936279297,https://www.zillow.com/homedetails/5780-S-236th-Dr-Buckeye-AZ-85326/82829016_zpid/
1409398,"6986 W Glenn Dr, Glendale, AZ 85303 ",52193.98046875,232000,-179806.01953125,-0.7750259462553879,74.33409118652344,https://www.zillow.com/homedetails/6986-W-Glenn-Dr-Glendale-AZ-85303/54904028_zpid/
6568470,"2217 Santa Cruz Ct, Fairfield, CA 94533 ",137336.953125,318000,-180663.046875,-0.5681227889150944,77.56421661376953,https://www.zillow.com/homedetails/2217-Santa-Cruz-Ct-Fairfield-CA-94533/15648886_zpid/
7441314,"11769 W Overlin Ln, Avondale, AZ 85323 ",63981.75390625,245000,-181018.24609375,-0.7388499840561225,37.58406066894531,https://www.zillow.com/homedetails/11769-W-Overlin-Ln-Avondale-AZ-85323/95133418_zpid/
4743104,"6533 Collingsworth St, Las Vegas, NV 89131 ",168726.0,350000,-181274.0,-0.5179257142857143,309.7831726074219,https://www.zillow.com/homedetails/6533-Collingsworth-St-Las-Vegas-NV-89131/82527685_zpid/
201547,"718 W Milada Dr, Phoenix, AZ 85041 ",93420.0390625,274900,-181479.9609375,-0.6601671914787195,79.82022857666016,https://www.zillow.com/homedetails/718-W-Milada-Dr-Phoenix-AZ-85041/59265964_zpid/
187080,"2833 E Redwood Ln, Phoenix, AZ 85048 ",167298.75,349000,-181701.25,-0.5206339541547278,83.94007873535156,https://www.zillow.com/homedetails/2833-E-Redwood-Ln-Phoenix-AZ-85048/8158766_zpid/
914250,"19445 W Madison St, Buckeye, AZ 85326 ",87362.6328125,269500,-182137.3671875,-0.6758343865955473,76.91490936279297,https://www.zillow.com/homedetails/19445-W-Madison-St-Buckeye-AZ-85326/88785960_zpid/
7438789,"2340 Honeybee Meadow Way, Las Vegas, NV 89134 ",126858.09375,309000,-182141.90625,-0.5894560072815533,127.06031036376953,https://www.zillow.com/homedetails/2340-Honeybee-Meadow-Way-Las-Vegas-NV-89134/6940528_zpid/
7458256,"1730 NE 169th Ave, Portland, OR 97230 ",137695.390625,319950,-182254.609375,-0.5696346597124551,171.40948486328125,https://www.zillow.com/homedetails/1730-NE-169th-Ave-Portland-OR-97230/53995650_zpid/
15417,"1461 N Balboa, Mesa, AZ 85205 ",76683.1953125,259000,-182316.8046875,-0.7039258868243243,77.20350646972656,https://www.zillow.com/homedetails/1461-N-Balboa-Mesa-AZ-85205/2095271592_zpid/
1507076,"18532 W Acapulco Ln, Surprise, AZ 85388 ",102350.7109375,284900,-182549.2890625,-0.6407486453580203,72.25460815429688,https://www.zillow.com/homedetails/18532-W-Acapulco-Ln-Surprise-AZ-85388/2106929276_zpid/
1475786,"13544 N 176th Ln, Surprise, AZ 85388 ",81694.5234375,264500,-182805.4765625,-0.6911360172495273,72.25460815429688,https://www.zillow.com/homedetails/13544-N-176th-Ln-Surprise-AZ-85388/71552280_zpid/
7439939,"4314 E Toledo St, Gilbert, AZ 85295 ",98167.9296875,280990,-182822.0703125,-0.6506355041549521,34.78444290161133,https://www.zillow.com/homedetails/4314-E-Toledo-St-Gilbert-AZ-85295/2095076274_zpid/
7445985,"4295 E Erie St, Gilbert, AZ 85295 ",93932.4765625,276990,-183057.5234375,-0.6608813438662046,33.15916442871094,https://www.zillow.com/homedetails/4295-E-Erie-St-Gilbert-AZ-85295/2094999702_zpid/
7488641,"7737 Whispering River St, Las Vegas, NV 89131 ",58737.9140625,243000,-184262.0859375,-0.7582801890432098,210.45509338378906,https://www.zillow.com/homedetails/7737-Whispering-River-St-Las-Vegas-NV-89131/58770400_zpid/
7412087,"2745 E Rock Wren Rd, Phoenix, AZ 85048 ",145627.296875,329999,-184371.703125,-0.5587038237237083,65.8325424194336,https://www.zillow.com/homedetails/2745-E-Rock-Wren-Rd-Phoenix-AZ-85048/92347162_zpid/
139088,"23318 N Las Positas Ct, Sun City West, AZ 85375 ",114615.28125,299500,-184884.71875,-0.6173112479131886,180.59133911132812,https://www.zillow.com/homedetails/23318-N-Las-Positas-Ct-Sun-City-West-AZ-85375/81966882_zpid/
337118,"1412 E Le Marche Ave, Phoenix, AZ 85022 ",171658.34375,357500,-185841.65625,-0.5198368006993007,41.1861457824707,https://www.zillow.com/homedetails/1412-E-Le-Marche-Ave-Phoenix-AZ-85022/8003946_zpid/
1934094,"10316 Slope Ridge St, Las Vegas, NV 89131 ",157446.3125,344000,-186553.6875,-0.5423072311046512,345.58489990234375,https://www.zillow.com/homedetails/10316-Slope-Ridge-St-Las-Vegas-NV-89131/79876137_zpid/
7490527,"8547 Warthen Meadows St, Las Vegas, NV 89131 ",13400.4755859375,199999,-186598.5244140625,-0.9329972870567478,169.50555419921875,https://www.zillow.com/homedetails/8547-Warthen-Meadows-St-Las-Vegas-NV-89131/60555212_zpid/
7399929,"4450 S Brice, Mesa, AZ 85212 ",93176.3046875,279850,-186673.6953125,-0.6670491167143112,68.12242126464844,https://www.zillow.com/homedetails/4450-S-Brice-Mesa-AZ-85212/71617144_zpid/
7431435,"17428 W Ventura St, Surprise, AZ 85388 ",33246.3203125,220000,-186753.6796875,-0.8488803622159091,65.8325424194336,https://www.zillow.com/homedetails/17428-W-Ventura-St-Surprise-AZ-85388/60995913_zpid/
2026408,"1279 S Vine Ct, Gilbert, AZ 85233 ",193066.25,379900,-186833.75,-0.491797183469334,67.17033386230469,https://www.zillow.com/homedetails/1279-S-Vine-Ct-Gilbert-AZ-85233/8194995_zpid/
7411716,"9830 E Coopers Hawk Dr, Sun Lakes, AZ 85248 ",82202.78125,269500,-187297.21875,-0.6949804035250464,68.06733703613281,https://www.zillow.com/homedetails/9830-E-Coopers-Hawk-Dr-Sun-Lakes-AZ-85248/67776994_zpid/
7427731,"3463 E Powell Way, Gilbert, AZ 85298 ",116772.9921875,305000,-188227.0078125,-0.6171377305327869,65.8325424194336,https://www.zillow.com/homedetails/3463-E-Powell-Way-Gilbert-AZ-85298/59261293_zpid/
611359,"10746 E Lobo Ave, Mesa, AZ 85209 ",136500.640625,324900,-188399.359375,-0.5798687576946753,78.29751586914062,https://www.zillow.com/homedetails/10746-E-Lobo-Ave-Mesa-AZ-85209/62735835_zpid/
1037334,"3899 E Peach Tree Dr, Chandler, AZ 85249 ",121553.53125,310000,-188446.46875,-0.6078918346774194,68.37338256835938,https://www.zillow.com/homedetails/3899-E-Peach-Tree-Dr-Chandler-AZ-85249/60989615_zpid/
922204,"22837 W Moonlight Path, Buckeye, AZ 85326 ",60489.21875,249480,-188990.78125,-0.757538805715889,40.550838470458984,https://www.zillow.com/homedetails/22837-W-Moonlight-Path-Buckeye-AZ-85326/81995749_zpid/
337033,"14035 N 8th Pl, Phoenix, AZ 85022 ",128902.515625,318000,-189097.484375,-0.5946461772798742,81.74586486816406,https://www.zillow.com/homedetails/14035-N-8th-Pl-Phoenix-AZ-85022/8008863_zpid/
7471671,"315 Colonial Cir, Vacaville, CA 95687 ",120598.28125,310000,-189401.71875,-0.6109732862903225,256.69207763671875,https://www.zillow.com/homedetails/315-Colonial-Cir-Vacaville-CA-95687/15718626_zpid/
7453581,"5880 N Dapple Gray Rd, Las Vegas, NV 89149 ",169367.109375,359000,-189632.890625,-0.5282253220752089,192.54635620117188,https://www.zillow.com/homedetails/5880-N-Dapple-Gray-Rd-Las-Vegas-NV-89149/6898460_zpid/
920808,"22602 W Ashleigh Marie Dr, Buckeye, AZ 85326 ",95255.75,284900,-189644.25,-0.6656519831519832,37.28061294555664,https://www.zillow.com/homedetails/22602-W-Ashleigh-Marie-Dr-Buckeye-AZ-85326/67796824_zpid/
3638576,"3602 Kobie Creek Ct, Las Vegas, NV 89130 ",135287.734375,325000,-189712.265625,-0.5837300480769231,10.881001472473145,https://www.zillow.com/homedetails/3602-Kobie-Creek-Ct-Las-Vegas-NV-89130/2103190694_zpid/
7461267,"1209 E Muirwood Dr, Phoenix, AZ 85048 ",134485.046875,324701,-190215.953125,-0.5858188090735785,147.4783172607422,https://www.zillow.com/homedetails/1209-E-Muirwood-Dr-Phoenix-AZ-85048/125132789_zpid/
7449744,"1546 E Azalea Dr, Gilbert, AZ 85298 ",89003.265625,279900,-190896.734375,-0.6820176290639515,77.8873062133789,https://www.zillow.com/homedetails/1546-E-Azalea-Dr-Gilbert-AZ-85298/62734072_zpid/
7447915,"8216 S 6th Ln, Phoenix, AZ 85041 ",52195.828125,245000,-192804.171875,-0.7869558035714286,37.58406066894531,https://www.zillow.com/homedetails/8216-S-6th-Ln-Phoenix-AZ-85041/95089441_zpid/
1315347,"3946 E Blue Spruce Ln, Gilbert, AZ 85298 ",147002.0625,340000,-192997.9375,-0.5676409926470588,47.97394561767578,https://www.zillow.com/homedetails/3946-E-Blue-Spruce-Ln-Gilbert-AZ-85298/121424380_zpid/
198777,"5312 S 33rd Ave, Phoenix, AZ 85041 ",30453.5703125,223900,-193446.4296875,-0.8639858404979902,78.29751586914062,https://www.zillow.com/homedetails/5312-S-33rd-Ave-Phoenix-AZ-85041/68956982_zpid/
7447911,"8204 S 6th Ln, Phoenix, AZ 85041 ",56521.26171875,250000,-193478.73828125,-0.773914953125,34.78444290161133,https://www.zillow.com/homedetails/8204-S-6th-Ln-Phoenix-AZ-85041/95127702_zpid/
3759847,"6853 Bighorn Narrows Ct, Las Vegas, NV 89149 ",74397.421875,268000,-193602.578125,-0.7223976795708955,40.084415435791016,https://www.zillow.com/homedetails/6853-Bighorn-Narrows-Ct-Las-Vegas-NV-89149/62980865_zpid/
1498926,"17824 W Andora St, Surprise, AZ 85388 ",96212.375,290000,-193787.625,-0.6682331896551724,72.25460815429688,https://www.zillow.com/homedetails/17824-W-Andora-St-Surprise-AZ-85388/81982889_zpid/
1026779,"2024 E Winged Foot Dr, Chandler, AZ 85249 ",206082.9375,399995,-193912.0625,-0.484786216077701,66.66476440429688,https://www.zillow.com/homedetails/2024-E-Winged-Foot-Dr-Chandler-AZ-85249/52432371_zpid/
7380735,"12327 Carmel Dale Ln, Houston, TX 77089 ",50200.01953125,244999,-194798.98046875,-0.7951011247749991,29.567968368530273,https://www.zillow.com/homedetails/12327-Carmel-Dale-Ln-Houston-TX-77089/80558835_zpid/
7412543,"4214 SW Vesta St, Portland, OR 97219 ",130014.890625,325000,-194985.109375,-0.5999541826923077,62.56532287597656,https://www.zillow.com/homedetails/4214-SW-Vesta-St-Portland-OR-97219/53983120_zpid/
7450749,"3104 S Brandywood, Mesa, AZ 85212 ",119537.109375,315000,-195462.890625,-0.620517113095238,105.39752197265625,https://www.zillow.com/homedetails/3104-S-Brandywood-Mesa-AZ-85212/2094957893_zpid/
5218084,"10417 E Sebring Ave, Mesa, AZ 85212 ",129331.7578125,325327,-195995.2421875,-0.6024561201114571,41.79014587402344,https://www.zillow.com/homedetails/10417-E-Sebring-Ave-Mesa-AZ-85212/125119313_zpid/
7075586,"3311 NE 145th Ave, Portland, OR 97230 ",181956.84375,378000,-196043.15625,-0.5186326884920636,66.75582122802734,https://www.zillow.com/homedetails/3311-NE-145th-Ave-Portland-OR-97230/53898149_zpid/
62052,"3733 W Turtle Hill Dr, Anthem, AZ 85086 ",118771.7109375,314900,-196128.2890625,-0.6228272120117497,97.37297058105469,https://www.zillow.com/homedetails/3733-W-Turtle-Hill-Dr-Anthem-AZ-85086/67785457_zpid/
1908251,"9325 Dorrell Ln, Las Vegas, NV 89149 ",93662.2734375,290000,-196337.7265625,-0.6770266433189656,47.93696975708008,https://www.zillow.com/homedetails/9325-Dorrell-Ln-Las-Vegas-NV-89149/63039635_zpid/
7447909,"8225 S 5th Ln, Phoenix, AZ 85041 ",47313.0234375,245000,-197686.9765625,-0.806885618622449,34.78444290161133,https://www.zillow.com/homedetails/8225-S-5th-Ln-Phoenix-AZ-85041/95083688_zpid/
589201,"11440 E Pratt Ave, Mesa, AZ 85212 ",81210.140625,279000,-197789.859375,-0.7089242271505376,83.94007873535156,https://www.zillow.com/homedetails/11440-E-Pratt-Ave-Mesa-AZ-85212/52432984_zpid/
2032111,"2620 S Canfield, Mesa, AZ 85209 ",116749.03125,315000,-198250.96875,-0.6293681547619048,45.94609069824219,https://www.zillow.com/homedetails/2620-S-Canfield-Mesa-AZ-85209/126055498_zpid/
63771,"41120 N Prestancia Dr, Anthem, AZ 85086 ",156657.53125,355000,-198342.46875,-0.5587111795774649,168.1741180419922,https://www.zillow.com/homedetails/41120-N-Prestancia-Dr-Anthem-AZ-85086/67785652_zpid/
1317180,"4364 E Strawberry Dr, Gilbert, AZ 85298 ",187575.3125,386750,-199174.6875,-0.5149959599224305,64.55196380615234,https://www.zillow.com/homedetails/4364-E-Strawberry-Dr-Gilbert-AZ-85298/8285875_zpid/
7447775,"2346 S Zenobia St, Denver, CO 80219 ",140779.515625,340000,-199220.484375,-0.5859426011029412,135.17262268066406,https://www.zillow.com/homedetails/2346-S-Zenobia-St-Denver-CO-80219/13382651_zpid/
7417225,"3711 E Aspen Ave, Mesa, AZ 85206 ",110579.0390625,309990,-199410.9609375,-0.6432819153440433,34.78444290161133,https://www.zillow.com/homedetails/3711-E-Aspen-Ave-Mesa-AZ-85206/125134609_zpid/
1312719,"3438 E Appleby Dr, Gilbert, AZ 85298 ",123250.4453125,322900,-199649.5546875,-0.6183015010452153,47.832916259765625,https://www.zillow.com/homedetails/3438-E-Appleby-Dr-Gilbert-AZ-85298/121422123_zpid/
3138127,"2836 Irving St, Denver, CO 80211 ",145329.484375,345000,-199670.515625,-0.5787551177536232,79.63236236572266,https://www.zillow.com/homedetails/2836-Irving-St-Denver-CO-80211/13311434_zpid/
942139,"6971 S Sunrise Way, Buckeye, AZ 85326 ",20280.263671875,220000,-199719.736328125,-0.9078169833096591,72.30074310302734,https://www.zillow.com/homedetails/6971-S-Sunrise-Way-Buckeye-AZ-85326/67769591_zpid/
937173,"25864 W Hilton Ave, Buckeye, AZ 85326 ",-5149.716796875,194900,-200049.716796875,-1.0264223540116726,74.22637939453125,https://www.zillow.com/homedetails/25864-W-Hilton-Ave-Buckeye-AZ-85326/82820312_zpid/
7450379,"1529 W Marlin Dr, Chandler, AZ 85286 ",124930.75,325000,-200069.25,-0.6155976923076922,101.95185089111328,https://www.zillow.com/homedetails/1529-W-Marlin-Dr-Chandler-AZ-85286/2094998616_zpid/
7440874,"10635 E Simone Ave, Mesa, AZ 85212 ",105717.9609375,306000,-200282.0390625,-0.6545164675245099,105.39752197265625,https://www.zillow.com/homedetails/10635-E-Simone-Ave-Mesa-AZ-85212/125124793_zpid/
1923801,"9612 Beach Water Cir, Las Vegas, NV 89117 ",199244.46875,399800,-200555.53125,-0.5016396479489744,163.4209747314453,https://www.zillow.com/homedetails/9612-Beach-Water-Cir-Las-Vegas-NV-89117/7114096_zpid/
1356831,"7502 N 61st Ave, Glendale, AZ 85301 ",129336.34375,329900,-200563.65625,-0.6079528834495301,76.1729965209961,https://www.zillow.com/homedetails/7502-N-61st-Ave-Glendale-AZ-85301/7705259_zpid/
191648,"2006 W Darrel Rd, Phoenix, AZ 85041 ",48855.37890625,249900,-201044.62109375,-0.8045002844887955,76.91490936279297,https://www.zillow.com/homedetails/2006-W-Darrel-Rd-Phoenix-AZ-85041/67781887_zpid/
7447894,"1315 W Pollack St, Phoenix, AZ 85041 ",47729.625,248921,-201191.375,-0.8082539239357065,33.15916442871094,https://www.zillow.com/homedetails/1315-W-Pollack-St-Phoenix-AZ-85041/95118308_zpid/
