,address,ypred,list,gain-loss,url,rent,cap rate
5087774,"10823 E Twilight Dr, Sun Lakes, AZ 85248 ",337938.15625,299000,38938.15625,https://www.zillow.com/homedetails/10823-E-Twilight-Dr-Sun-Lakes-AZ-85248/2096224558_zpid/,3203.006591796875,0.128548756270903
1857238,"27636 N 90th Ln, Peoria, AZ 85383 ",368187.5625,330000,38187.5625,http://www.zillow.com/homedetails/27636-N-90th-Ln-Peoria-AZ-85383/67711086_zpid/,1603.8944091796875,0.05832343158143939
7379537,"8516 W Alyssa Ln, Peoria, AZ 85383 ",332267.5625,295000,37267.5625,https://www.zillow.com/homedetails/8516-W-Alyssa-Ln-Peoria-AZ-85383/60980015_zpid/,2349.633056640625,0.09557829713983051
16988,"27021 W Tonto Ln, Buckeye, AZ 85396 ",294903.78125,257900,37003.78125,https://www.zillow.com/homedetails/27021-W-Tonto-Ln-Buckeye-AZ-85396/95104023_zpid/,2109.919677734375,0.09817384705796821
7424411,"4616 W Continental Dr, Glendale, AZ 85308 ",206477.8125,169999,36478.8125,https://www.zillow.com/homedetails/4616-W-Continental-Dr-Glendale-AZ-85308/7950253_zpid/,2268.3388671875,0.16011897956017387
7424108,"461 S Desert Palm, Mesa, AZ 85208 ",121372.4140625,85000,36372.4140625,https://www.zillow.com/homedetails/461-S-Desert-Palm-Mesa-AZ-85208/8073360_zpid/,3084.359619140625,0.43543901654411765
7419978,"4345 E Erie St, Gilbert, AZ 85295 ",283665.78125,247450,36215.78125,https://www.zillow.com/homedetails/4345-E-Erie-St-Gilbert-AZ-85295/2095239020_zpid/,1321.1666259765625,0.0640695089917155
7404801,"145 N Sandal, Mesa, AZ 85205 ",278949.8125,243215,35734.8125,https://www.zillow.com/homedetails/145-N-Sandal-Mesa-AZ-85205/2095404503_zpid/,3414.1728515625,0.1684520865026828
7373296,"21178 W Coronado Rd, Buckeye, AZ 85396 ",295732.875,260000,35732.875,https://www.zillow.com/homedetails/21178-W-Coronado-Rd-Buckeye-AZ-85396/119222152_zpid/,3193.106689453125,0.14737415865384615
5228782,"845 Leisure World, Mesa, AZ 85206 ",224620.0625,188900,35720.0625,https://www.zillow.com/homedetails/845-Leisure-World-Mesa-AZ-85206/7674603_zpid/,2094.0712890625,0.13302729205267338
7411621,"19890 N 264th Ave, Buckeye, AZ 85396 ",219903.453125,184216,35687.453125,https://www.zillow.com/homedetails/19890-N-264th-Ave-Buckeye-AZ-85396/121854926_zpid/,10093.9248046875,0.6575275423958831
1499024,"17830 W Columbine Dr, Surprise, AZ 85388 ",334440.59375,299000,35440.59375,https://www.zillow.com/homedetails/17830-W-Columbine-Dr-Surprise-AZ-85388/82386315_zpid/,1184.3529052734375,0.047532556438127094
875126,"20443 N 272nd Ave, Buckeye, AZ 85396 ",330184.40625,294900,35284.40625,https://www.zillow.com/homedetails/20443-N-272nd-Ave-Buckeye-AZ-85396/95172708_zpid/,3993.787841796875,0.162514252712784
7373583,"8655 E Crescent Avenue Rentonly # 3, Mesa, AZ 85208 ",185221.546875,150000,35221.546875,http://www.zillow.com/homedetails/8655-E-Crescent-Avenue-Rentonly-3-Mesa-AZ-85208/2096011018_zpid/,3339.0009765625,0.267120078125
7397450,"27017 N 178th Ave, Surprise, AZ 85387 ",334831.75,299999,34832.75,https://www.zillow.com/homedetails/27017-N-178th-Ave-Surprise-AZ-85387/2095471769_zpid/,3140.1220703125,0.12560530149683832
7382085,"903 E Fairmount Ave, Phoenix, AZ 85014 ",319743.625,285000,34743.625,https://www.zillow.com/homedetails/903-E-Fairmount-Ave-Phoenix-AZ-85014/2100187252_zpid/,3000.2998046875,0.12632841282894736
7418263,"27203 N 75th Dr, Peoria, AZ 85383 ",304616.875,269900,34716.875,https://www.zillow.com/homedetails/27203-N-75th-Dr-Peoria-AZ-85383/121422582_zpid/,5819.666015625,0.2587476553816228
875664,"20555 W White Rock Rd, Buckeye, AZ 85396 ",263580.5625,229000,34580.5625,https://www.zillow.com/homedetails/20555-W-White-Rock-Rd-Buckeye-AZ-85396/81967070_zpid/,5967.87646484375,0.3127271424672489
1466616,"17460 N 92nd Gln, Peoria, AZ 85382 ",264237.0,229995,34242.0,https://www.zillow.com/homedetails/17460-N-92nd-Gln-Peoria-AZ-85382/95182913_zpid/,3321.1748046875,0.17328245247179286
311337,"1129 E Mckinley St, Phoenix, AZ 85006 ",184239.03125,150000,34239.03125,http://www.zillow.com/homedetails/1129-E-Mckinley-St-Phoenix-AZ-85006/7529851_zpid/,5320.416015625,0.42563328125
7400003,"649 S Power Rd, Mesa, AZ 85206 ",117056.2421875,82900,34156.2421875,https://www.zillow.com/homedetails/649-S-Power-Rd-Mesa-AZ-85206/2095475989_zpid/,5448.63818359375,0.7887051417370325
137466,"19635 N Bellwood Dr, Sun City West, AZ 85375 ",214085.765625,180000,34085.765625,http://www.zillow.com/homedetails/19635-N-Bellwood-Dr-Sun-City-West-AZ-85375/8107506_zpid/,2380.750244140625,0.15871668836805555
308247,"40255 N Faith Ln, Anthem, AZ 85086 ",278247.875,245000,33247.875,https://www.zillow.com/homedetails/40255-N-Faith-Ln-Anthem-AZ-85086/55264276_zpid/,1102.73486328125,0.05401150350765306
581400,"10656 E Pivitol Ave, Mesa, AZ 85212 ",346747.28125,313500,33247.28125,https://www.zillow.com/homedetails/10656-E-Pivitol-Ave-Mesa-AZ-85212/121424009_zpid/,1120.4561767578125,0.04288827626594896
7405613,"15641 W Cortez St, Surprise, AZ 85379 ",368217.59375,335000,33217.59375,https://www.zillow.com/homedetails/15641-W-Cortez-St-Surprise-AZ-85379/95117289_zpid/,2386.496826171875,0.0854864505597015
7394749,"17687 N Coconino Dr, Surprise, AZ 85374 ",308204.15625,275000,33204.15625,https://www.zillow.com/homedetails/17687-N-Coconino-Dr-Surprise-AZ-85374/8311772_zpid/,2670.134033203125,0.11651494318181818
7427550,"29219 N 122ND Dr, Peoria, AZ 85383 ",282828.65625,249950,32878.65625,https://www.zillow.com/homedetails/29219-N-122ND-Dr-Peoria-AZ-85383/95115191_zpid/,3171.017822265625,0.1522393072364473
7418791,"10423 W Corte Del Sol Oeste, Sun City, AZ 85351 ",121758.015625,89000,32758.015625,https://www.zillow.com/homedetails/10423-W-Corte-Del-Sol-Oeste-Sun-City-AZ-85351/7694333_zpid/,2062.721923828125,0.2781198209269663
332957,"5423 N Black Canyon Hwy, Phoenix, AZ 85015 ",97396.3671875,65000,32396.3671875,https://www.zillow.com/homedetails/5423-N-Black-Canyon-Hwy-Phoenix-AZ-85015/2138541115_zpid/,3365.455078125,0.6213147836538462
7387292,"3704 E Polk St, Phoenix, AZ 85008 ",143371.171875,111000,32371.171875,https://www.zillow.com/homedetails/3704-E-Polk-St-Phoenix-AZ-85008/7544424_zpid/,2352.40283203125,0.25431381967905403
