property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source,pred_std
23414,"2414 E Rockledge Rd, Phoenix, AZ 85048",4,3,2700,zillow_ph,http://www.zillow.com/homedetails/2414-E-Rockledge-Rd-Phoenix-AZ-85048/8159618_zpid/,-112.031,33.3142,394.467,1992,1,1,,,106374,rental,1950,closed,7,2016-02-16,2016-02-09,Ahwatukee Foothills 0,274,PH,314.16612565995900000000
23418,"4318 E Ahwatukee Dr, Phoenix, AZ 85044",3,2,1964,zillow_ph,http://www.zillow.com/homedetails/4318-E-Ahwatukee-Dr-Phoenix-AZ-85044/8258078_zpid/,-111.991,33.3359,394.575,1979,1,1,,,106388,rental,1600,closed,15,2016-02-24,2016-02-09,Ahwatukee Foothills 0,274,PH,312.33834240688600000000
23659,"12442 S 38th Pl, Phoenix, AZ 85044",4,2,2264,zillow_ph,http://www.zillow.com/homedetails/12442-S-38th-Pl-Phoenix-AZ-85044/8140427_zpid/,-112.001,33.3324,406.622,1985,0,1,,,107637,rental,1995,closed,10,2011-10-14,2011-10-04,Ahwatukee Foothills 0,274,PH,313.20135782866900000000
23659,"12442 S 38th Pl, Phoenix, AZ 85044",4,2,2264,zillow_ph,http://www.zillow.com/homedetails/12442-S-38th-Pl-Phoenix-AZ-85044/8140427_zpid/,-112.001,33.3324,406.622,1985,0,1,,,107638,rental,1950,closed,21,2016-03-02,2016-02-10,Ahwatukee Foothills 0,274,PH,313.20135782866900000000
23665,"16622 S 16th Ln, Phoenix, AZ 85045",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/16622-S-16th-Ln-Phoenix-AZ-85045/8285088_zpid/,-112.097,33.2958,366.834,1998,1,1,,,107662,rental,1295,closed,4,2015-02-14,2015-02-10,Ahwatukee Foothills 0,274,PH,312.54532304269200000000
23665,"16622 S 16th Ln, Phoenix, AZ 85045",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/16622-S-16th-Ln-Phoenix-AZ-85045/8285088_zpid/,-112.097,33.2958,366.834,1998,1,1,,,107663,rental,1295,closed,14,2016-02-24,2016-02-10,Ahwatukee Foothills 0,274,PH,312.54532304269200000000
23961,"1802 W Muirwood Dr, Phoenix, AZ 85045",4,3,2180,zillow_ph,http://www.zillow.com/homedetails/1802-W-Muirwood-Dr-Phoenix-AZ-85045/50200832_zpid/,-112.098,33.3019,387.198,2000,1,1,,,109396,rental,1795,closed,77,2013-10-06,2013-07-21,Ahwatukee Foothills 0,274,PH,314.35465483003800000000
23961,"1802 W Muirwood Dr, Phoenix, AZ 85045",4,3,2180,zillow_ph,http://www.zillow.com/homedetails/1802-W-Muirwood-Dr-Phoenix-AZ-85045/50200832_zpid/,-112.098,33.3019,387.198,2000,1,1,,,109397,rental,1795,closed,18,2013-12-11,2013-11-23,Ahwatukee Foothills 0,274,PH,314.35465483003800000000
23961,"1802 W Muirwood Dr, Phoenix, AZ 85045",4,3,2180,zillow_ph,http://www.zillow.com/homedetails/1802-W-Muirwood-Dr-Phoenix-AZ-85045/50200832_zpid/,-112.098,33.3019,387.198,2000,1,1,,,122254,rental,1650,closed,40,2014-12-20,2014-11-10,Ahwatukee Foothills 0,274,PH,314.35465483003800000000
23962,"1917 E Brookwood Ct, Phoenix, AZ 85048",0,4,4049,zillow_ph,http://www.zillow.com/homedetails/1917-E-Brookwood-Ct-Phoenix-AZ-85048/67758288_zpid/,-112.042,33.3035,396.138,2005,1,1,,,109409,rental,4500,closed,91,2012-02-03,2011-11-04,Ahwatukee Foothills 0,274,PH,316.69363862732700000000
23962,"1917 E Brookwood Ct, Phoenix, AZ 85048",0,4,4049,zillow_ph,http://www.zillow.com/homedetails/1917-E-Brookwood-Ct-Phoenix-AZ-85048/67758288_zpid/,-112.042,33.3035,396.138,2005,1,1,,,109415,rental,995000,closed,110,2014-07-31,2014-04-12,Ahwatukee Foothills 0,274,PH,316.69363862732700000000
23962,"1917 E Brookwood Ct, Phoenix, AZ 85048",0,4,4049,zillow_ph,http://www.zillow.com/homedetails/1917-E-Brookwood-Ct-Phoenix-AZ-85048/67758288_zpid/,-112.042,33.3035,396.138,2005,1,1,,,109416,rental,4200,closed,1,2014-06-18,2014-06-17,Ahwatukee Foothills 0,274,PH,316.69363862732700000000
23962,"1917 E Brookwood Ct, Phoenix, AZ 85048",0,4,4049,zillow_ph,http://www.zillow.com/homedetails/1917-E-Brookwood-Ct-Phoenix-AZ-85048/67758288_zpid/,-112.042,33.3035,396.138,2005,1,1,,,109425,rental,2500,closed,9,2016-02-10,2016-02-01,Ahwatukee Foothills 0,274,PH,316.69363862732700000000
23962,"1917 E Brookwood Ct, Phoenix, AZ 85048",0,4,4049,zillow_ph,http://www.zillow.com/homedetails/1917-E-Brookwood-Ct-Phoenix-AZ-85048/67758288_zpid/,-112.042,33.3035,396.138,2005,1,1,,,109426,rental,3000,closed,2,2016-02-13,2016-02-11,Ahwatukee Foothills 0,274,PH,316.69363862732700000000
23967,"45 W Mountain Sage Dr, Phoenix, AZ 85045",3,3,1603,zillow_ph,http://www.zillow.com/homedetails/45-W-Mountain-Sage-Dr-Phoenix-AZ-85045/8285293_zpid/,-112.076,33.3112,423.663,1999,0,1,,,109451,rental,1300,closed,2,2016-02-13,2016-02-11,Ahwatukee Foothills 0,274,PH,313.48952508625100000000
24282,"16630 S 23rd St, Phoenix, AZ 85048",2,1,1076,zillow_ph,http://www.zillow.com/homedetails/16630-S-23rd-St-Phoenix-AZ-85048/88783966_zpid/,-112.033,33.2952,362.986,2004,1,1,,,111000,rental,1150,closed,6,2016-02-18,2016-02-12,Ahwatukee Foothills 0,274,PH,311.92792573862900000000
24283,"16831 S 14th Ln, Phoenix, AZ 85045",3,2,1999,zillow_ph,http://www.zillow.com/homedetails/16831-S-14th-Ln-Phoenix-AZ-85045/8284612_zpid/,-112.091,33.2934,363.687,1998,1,1,,,111006,rental,1795,closed,8,2012-11-01,2012-10-24,Ahwatukee Foothills 0,274,PH,312.54179893590600000000
24283,"16831 S 14th Ln, Phoenix, AZ 85045",3,2,1999,zillow_ph,http://www.zillow.com/homedetails/16831-S-14th-Ln-Phoenix-AZ-85045/8284612_zpid/,-112.091,33.2934,363.687,1998,1,1,,,111007,rental,1795,closed,22,2014-10-30,2014-10-08,Ahwatukee Foothills 0,274,PH,312.54179893590600000000
24283,"16831 S 14th Ln, Phoenix, AZ 85045",3,2,1999,zillow_ph,http://www.zillow.com/homedetails/16831-S-14th-Ln-Phoenix-AZ-85045/8284612_zpid/,-112.091,33.2934,363.687,1998,1,1,,,111008,rental,1795,closed,8,2016-02-20,2016-02-12,Ahwatukee Foothills 0,274,PH,312.54179893590600000000
24284,"1809 E Brookwood Ct, Phoenix, AZ 85048",3,2,2557,zillow_ph,http://www.zillow.com/homedetails/1809-E-Brookwood-Ct-Phoenix-AZ-85048/8162283_zpid/,-112.045,33.3034,388.276,1988,1,1,,,111012,rental,2395,closed,0,2016-02-12,2016-02-12,Ahwatukee Foothills 0,274,PH,312.39474098686800000000
24284,"1809 E Brookwood Ct, Phoenix, AZ 85048",3,2,2557,zillow_ph,http://www.zillow.com/homedetails/1809-E-Brookwood-Ct-Phoenix-AZ-85048/8162283_zpid/,-112.045,33.3034,388.276,1988,1,1,,,129747,rental,2295,closed,4,2016-03-04,2016-02-29,Ahwatukee Foothills 0,274,PH,312.39474098686800000000
24287,"3162 E Desert Broom Way, Phoenix, AZ 85048",4,3,3266,zillow_ph,http://www.zillow.com/homedetails/3162-E-Desert-Broom-Way-Phoenix-AZ-85048/8150276_zpid/,-112.017,33.3182,409.255,1993,0,1,,,111022,rental,2600,closed,,2014-09-04,,Ahwatukee Foothills 0,274,PH,313.33532299343000000000
24287,"3162 E Desert Broom Way, Phoenix, AZ 85048",4,3,3266,zillow_ph,http://www.zillow.com/homedetails/3162-E-Desert-Broom-Way-Phoenix-AZ-85048/8150276_zpid/,-112.017,33.3182,409.255,1993,0,1,,,111024,rental,2600,closed,69,2015-05-27,2015-03-19,Ahwatukee Foothills 0,274,PH,313.33532299343000000000
24287,"3162 E Desert Broom Way, Phoenix, AZ 85048",4,3,3266,zillow_ph,http://www.zillow.com/homedetails/3162-E-Desert-Broom-Way-Phoenix-AZ-85048/8150276_zpid/,-112.017,33.3182,409.255,1993,0,1,,,111026,rental,599000,closed,91,2015-10-29,2015-07-30,Ahwatukee Foothills 0,274,PH,313.33532299343000000000
24287,"3162 E Desert Broom Way, Phoenix, AZ 85048",4,3,3266,zillow_ph,http://www.zillow.com/homedetails/3162-E-Desert-Broom-Way-Phoenix-AZ-85048/8150276_zpid/,-112.017,33.3182,409.255,1993,0,1,,,111021,rental,2500,closed,56,2010-07-16,2010-05-21,Ahwatukee Foothills 0,274,PH,314.09101289978100000000
24290,"3802 E Orchid Ln, Phoenix, AZ 85044",3,2,1688,zillow_ph,http://www.zillow.com/homedetails/3802-E-Orchid-Ln-Phoenix-AZ-85044/8254969_zpid/,-112.001,33.3226,395.604,1989,1,1,,,111042,rental,1325,closed,15,2013-08-17,2013-08-02,Ahwatukee Foothills 0,274,PH,312.41417423130500000000
24293,"4142 E Wildwood Dr, Phoenix, AZ 85048",3,2,1690,zillow_ph,http://www.zillow.com/homedetails/4142-E-Wildwood-Dr-Phoenix-AZ-85048/8259691_zpid/,-111.993,33.2987,364.339,1991,0,1,,,111055,rental,1495,closed,4,2016-02-16,2016-02-12,Ahwatukee Foothills 0,274,PH,312.33430509965500000000
24293,"4142 E Wildwood Dr, Phoenix, AZ 85048",3,2,1690,zillow_ph,http://www.zillow.com/homedetails/4142-E-Wildwood-Dr-Phoenix-AZ-85048/8259691_zpid/,-111.993,33.2987,364.339,1991,0,1,,,116480,rental,1495,closed,2,2016-02-19,2016-02-17,Ahwatukee Foothills 0,274,PH,312.33430509965500000000
24293,"4142 E Wildwood Dr, Phoenix, AZ 85048",3,2,1690,zillow_ph,http://www.zillow.com/homedetails/4142-E-Wildwood-Dr-Phoenix-AZ-85048/8259691_zpid/,-111.993,33.2987,364.339,1991,0,1,,,122330,rental,1495,closed,3,2016-02-26,2016-02-23,Ahwatukee Foothills 0,274,PH,312.33430509965500000000
24817,"4342 E Desert Trumpet Rd, Phoenix, AZ 85044",3,2,1114,zillow_ph,http://www.zillow.com/homedetails/4342-E-Desert-Trumpet-Rd-Phoenix-AZ-85044/8164805_zpid/,-111.99,33.3143,377.991,1990,1,1,,,114115,rental,1795,closed,32,2012-09-06,2012-08-05,Ahwatukee Foothills 0,274,PH,312.41279522136700000000
24817,"4342 E Desert Trumpet Rd, Phoenix, AZ 85044",3,2,1114,zillow_ph,http://www.zillow.com/homedetails/4342-E-Desert-Trumpet-Rd-Phoenix-AZ-85044/8164805_zpid/,-111.99,33.3143,377.991,1990,1,1,,,114117,rental,1900,closed,21,2013-05-03,2013-04-12,Ahwatukee Foothills 0,274,PH,312.41279522136700000000
24817,"4342 E Desert Trumpet Rd, Phoenix, AZ 85044",3,2,1114,zillow_ph,http://www.zillow.com/homedetails/4342-E-Desert-Trumpet-Rd-Phoenix-AZ-85044/8164805_zpid/,-111.99,33.3143,377.991,1990,1,1,,,114118,rental,1000,closed,7,2014-04-23,2014-04-16,Ahwatukee Foothills 0,274,PH,312.41279522136700000000
24817,"4342 E Desert Trumpet Rd, Phoenix, AZ 85044",3,2,1114,zillow_ph,http://www.zillow.com/homedetails/4342-E-Desert-Trumpet-Rd-Phoenix-AZ-85044/8164805_zpid/,-111.99,33.3143,377.991,1990,1,1,,,114122,rental,1795,closed,16,2015-07-15,2015-06-29,Ahwatukee Foothills 0,274,PH,312.41279522136700000000
24817,"4342 E Desert Trumpet Rd, Phoenix, AZ 85044",3,2,1114,zillow_ph,http://www.zillow.com/homedetails/4342-E-Desert-Trumpet-Rd-Phoenix-AZ-85044/8164805_zpid/,-111.99,33.3143,377.991,1990,1,1,,,122353,rental,1875,closed,1,2014-04-25,2014-04-24,Ahwatukee Foothills 0,274,PH,312.41279522136700000000
24978,"1216 E Windsong Dr, Phoenix, AZ 85048",4,2,2039,zillow_ph,http://www.zillow.com/homedetails/1216-E-Windsong-Dr-Phoenix-AZ-85048/8130532_zpid/,-112.057,33.2955,373.884,1991,0,1,,,114930,rental,1850,closed,14,2016-03-01,2016-02-16,Ahwatukee Foothills 0,274,PH,313.26020795284400000000
24978,"1216 E Windsong Dr, Phoenix, AZ 85048",4,2,2039,zillow_ph,http://www.zillow.com/homedetails/1216-E-Windsong-Dr-Phoenix-AZ-85048/8130532_zpid/,-112.057,33.2955,373.884,1991,0,1,,,128602,rental,1850,closed,1,2016-02-29,2016-02-28,Ahwatukee Foothills 0,274,PH,313.26020795284400000000
24978,"1216 E Windsong Dr, Phoenix, AZ 85048",4,2,2039,zillow_ph,http://www.zillow.com/homedetails/1216-E-Windsong-Dr-Phoenix-AZ-85048/8130532_zpid/,-112.057,33.2955,373.884,1991,0,1,,,139454,rental,1850,closed,2,2016-03-10,2016-03-08,Ahwatukee Foothills 0,274,PH,313.26020795284400000000
24980,"16609 S 41st St, Phoenix, AZ 85048",4,3,2500,zillow_ph,http://www.zillow.com/homedetails/16609-S-41st-St-Phoenix-AZ-85048/8158175_zpid/,-111.995,33.2957,360.77,1990,0,1,,,114938,rental,1650,closed,15,2016-03-02,2016-02-16,Ahwatukee Foothills 0,274,PH,314.12513086974600000000
24981,"3213 E Desert Flower Ln, Phoenix, AZ 85044",4,3,3287,zillow_ph,http://www.zillow.com/homedetails/3213-E-Desert-Flower-Ln-Phoenix-AZ-85044/8150385_zpid/,-112.014,33.3191,404.278,1995,0,1,,,114942,rental,2850,closed,30,2015-10-21,2015-09-21,Ahwatukee Foothills 0,274,PH,314.13123716437000000000
24981,"3213 E Desert Flower Ln, Phoenix, AZ 85044",4,3,3287,zillow_ph,http://www.zillow.com/homedetails/3213-E-Desert-Flower-Ln-Phoenix-AZ-85044/8150385_zpid/,-112.014,33.3191,404.278,1995,0,1,,,122308,rental,2350,closed,,2013-08-01,,Ahwatukee Foothills 0,274,PH,314.13123716437000000000
24984,"424 E Brookwood Ct, Phoenix, AZ 85048",4,2,3111,zillow_ph,http://www.zillow.com/homedetails/424-E-Brookwood-Ct-Phoenix-AZ-85048/8135304_zpid/,-112.067,33.3034,416.267,1996,0,1,,,122344,rental,2400,closed,,2008-07-30,,Ahwatukee Foothills 0,274,PH,313.42004987561500000000
24984,"424 E Brookwood Ct, Phoenix, AZ 85048",4,2,3111,zillow_ph,http://www.zillow.com/homedetails/424-E-Brookwood-Ct-Phoenix-AZ-85048/8135304_zpid/,-112.067,33.3034,416.267,1996,0,1,,,122345,rental,2495,closed,,2010-07-16,,Ahwatukee Foothills 0,274,PH,313.42004987561500000000
24985,"4773 E Ute Ct, Phoenix, AZ 85044",2,2,1287,zillow_ph,http://www.zillow.com/homedetails/4773-E-Ute-Ct-Phoenix-AZ-85044/8257655_zpid/,-111.984,33.3374,388.08,1983,0,1,,,114965,rental,1050,closed,23,2015-06-29,2015-06-06,Ahwatukee Foothills 0,274,PH,311.88726928801100000000
24986,"5015 E Cheyenne Dr UNIT 15, Phoenix, AZ 85044",2,3,1324,zillow_ph,http://www.zillow.com/homedetails/5015-E-Cheyenne-Dr-UNIT-15-Phoenix-AZ-85044/63201516_zpid/,-111.976,33.3453,385.902,2002,0,1,,,114971,rental,1595,closed,23,2016-03-10,2016-02-16,Ahwatukee Foothills 0,274,PH,313.22873747350300000000
25228,"12415 S Ki Dr, Phoenix, AZ 85044",3,2,1380,zillow_ph,http://www.zillow.com/homedetails/12415-S-Ki-Dr-Phoenix-AZ-85044/8151429_zpid/,-111.976,33.3336,379.508,1983,0,1,,,116426,rental,1225,closed,19,2013-04-25,2013-04-06,Ahwatukee Foothills 0,274,PH,312.29634582769200000000
25229,"14824 S 25th Way, Phoenix, AZ 85048",5,3,3235,zillow_ph,http://www.zillow.com/homedetails/14824-S-25th-Way-Phoenix-AZ-85048/8160897_zpid/,-112.027,33.3119,393.148,1990,1,1,,,116433,rental,2500,closed,41,2014-10-02,2014-08-22,Ahwatukee Foothills 0,274,PH,315.28387364866000000000
25229,"14824 S 25th Way, Phoenix, AZ 85048",5,3,3235,zillow_ph,http://www.zillow.com/homedetails/14824-S-25th-Way-Phoenix-AZ-85048/8160897_zpid/,-112.027,33.3119,393.148,1990,1,1,,,116434,rental,2475,closed,15,2016-03-03,2016-02-17,Ahwatukee Foothills 0,274,PH,315.28387364866000000000
25230,"15401 S 6th Dr, Phoenix, AZ 85045",5,3,2744,zillow_ph,http://www.zillow.com/homedetails/15401-S-6th-Dr-Phoenix-AZ-85045/8134309_zpid/,-112.083,33.3048,391.891,1993,0,1,,,116448,rental,2500,closed,,2015-09-04,,Ahwatukee Foothills 0,274,PH,315.28825422232500000000
25230,"15401 S 6th Dr, Phoenix, AZ 85045",5,3,2744,zillow_ph,http://www.zillow.com/homedetails/15401-S-6th-Dr-Phoenix-AZ-85045/8134309_zpid/,-112.083,33.3048,391.891,1993,0,1,,,116447,rental,2500,closed,28,2015-08-28,2015-07-31,Ahwatukee Foothills 0,274,PH,315.28825422232500000000
25232,"1725 W Muirwood Dr, Phoenix, AZ 85045",3,3,2180,zillow_ph,http://www.zillow.com/homedetails/1725-W-Muirwood-Dr-Phoenix-AZ-85045/8284888_zpid/,-112.096,33.3011,387.237,1999,0,1,,,116457,rental,1900,closed,22,2013-06-14,2013-05-23,Ahwatukee Foothills 0,274,PH,313.47434050434000000000
25232,"1725 W Muirwood Dr, Phoenix, AZ 85045",3,3,2180,zillow_ph,http://www.zillow.com/homedetails/1725-W-Muirwood-Dr-Phoenix-AZ-85045/8284888_zpid/,-112.096,33.3011,387.237,1999,0,1,,,116458,rental,1750,closed,11,2014-09-07,2014-08-27,Ahwatukee Foothills 0,274,PH,313.47434050434000000000
25232,"1725 W Muirwood Dr, Phoenix, AZ 85045",3,3,2180,zillow_ph,http://www.zillow.com/homedetails/1725-W-Muirwood-Dr-Phoenix-AZ-85045/8284888_zpid/,-112.096,33.3011,387.237,1999,0,1,,,116459,rental,1800,closed,5,2015-07-12,2015-07-07,Ahwatukee Foothills 0,274,PH,313.47434050434000000000
25232,"1725 W Muirwood Dr, Phoenix, AZ 85045",3,3,2180,zillow_ph,http://www.zillow.com/homedetails/1725-W-Muirwood-Dr-Phoenix-AZ-85045/8284888_zpid/,-112.096,33.3011,387.237,1999,0,1,,,116460,rental,1800,closed,10,2016-02-27,2016-02-17,Ahwatukee Foothills 0,274,PH,313.47434050434000000000
25237,"4214 E Saltsage Dr, Phoenix, AZ 85048",4,2,2138,zillow_ph,http://www.zillow.com/homedetails/4214-E-Saltsage-Dr-Phoenix-AZ-85048/8158163_zpid/,-111.992,33.2964,360.539,1987,1,1,,,116484,rental,1450,closed,25,2013-12-13,2013-11-18,Ahwatukee Foothills 0,274,PH,313.26473253948600000000
25237,"4214 E Saltsage Dr, Phoenix, AZ 85048",4,2,2138,zillow_ph,http://www.zillow.com/homedetails/4214-E-Saltsage-Dr-Phoenix-AZ-85048/8158163_zpid/,-111.992,33.2964,360.539,1987,1,1,,,116485,rental,1625,closed,17,2016-03-05,2016-02-17,Ahwatukee Foothills 0,274,PH,313.26473253948600000000
25238,"4860 E Capistrano Ave, Phoenix, AZ 85044",3,2,1492,zillow_ph,http://www.zillow.com/homedetails/4860-E-Capistrano-Ave-Phoenix-AZ-85044/8142514_zpid/,-111.977,33.3506,390.013,1981,1,1,,,116494,rental,1650,closed,31,2014-04-25,2014-03-25,Ahwatukee Foothills 0,274,PH,312.34256852205200000000
25508,"11648 S Jokake St, Phoenix, AZ 85044",2,2,1437,zillow_ph,http://www.zillow.com/homedetails/11648-S-Jokake-St-Phoenix-AZ-85044/8148777_zpid/,-111.979,33.3411,385.316,1975,1,1,,,117756,rental,1095,closed,34,2015-08-06,2015-07-03,Ahwatukee Foothills 0,274,PH,311.98691790831000000000
25508,"11648 S Jokake St, Phoenix, AZ 85044",2,2,1437,zillow_ph,http://www.zillow.com/homedetails/11648-S-Jokake-St-Phoenix-AZ-85044/8148777_zpid/,-111.979,33.3411,385.316,1975,1,1,,,117757,rental,1095,closed,15,2016-03-04,2016-02-18,Ahwatukee Foothills 0,274,PH,311.98691790831000000000
25512,"16646 S 18th Dr, Phoenix, AZ 85045",3,2,2209,zillow_ph,http://www.zillow.com/homedetails/16646-S-18th-Dr-Phoenix-AZ-85045/8285138_zpid/,-112.1,33.2954,362.972,1999,1,1,,,117775,rental,1595,closed,11,2015-05-16,2015-05-05,Ahwatukee Foothills 0,274,PH,312.56358471426900000000
25514,"2012 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2012-E-Sapium-Way-Phoenix-AZ-85048/8160147_zpid/,-112.04,33.3099,395.725,1991,0,1,,,117787,rental,2800,closed,65,2010-09-12,2010-07-09,Ahwatukee Foothills 0,274,PH,315.24369994513400000000
25514,"2012 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2012-E-Sapium-Way-Phoenix-AZ-85048/8160147_zpid/,-112.04,33.3099,395.725,1991,0,1,,,117788,rental,2900,closed,63,2011-02-04,2010-12-03,Ahwatukee Foothills 0,274,PH,315.24369994513400000000
25514,"2012 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2012-E-Sapium-Way-Phoenix-AZ-85048/8160147_zpid/,-112.04,33.3099,395.725,1991,0,1,,,117790,rental,2500,closed,10,2012-03-20,2012-03-10,Ahwatukee Foothills 0,274,PH,315.24369994513400000000
25514,"2012 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2012-E-Sapium-Way-Phoenix-AZ-85048/8160147_zpid/,-112.04,33.3099,395.725,1991,0,1,,,117786,rental,2800,closed,0,2010-08-27,2010-08-27,Ahwatukee Foothills 0,274,PH,315.24369994513400000000
25519,"3319 E Mountain Vista Dr, Phoenix, AZ 85048",4,2,2046,zillow_ph,http://www.zillow.com/homedetails/3319-E-Mountain-Vista-Dr-Phoenix-AZ-85048/8257454_zpid/,-112.012,33.3013,367.035,1995,1,1,,,117818,rental,1795,closed,28,2015-07-08,2015-06-10,Ahwatukee Foothills 0,274,PH,313.40202880958100000000
25523,"4759 E Lavender Ln, Phoenix, AZ 85044",3,2,1518,zillow_ph,http://www.zillow.com/homedetails/4759-E-Lavender-Ln-Phoenix-AZ-85044/8256456_zpid/,-111.98,33.3225,378.248,1994,1,1,,,117833,rental,1500,closed,22,2016-03-11,2016-02-18,Ahwatukee Foothills 0,274,PH,312.47660052199800000000
25857,"1333 E Silverwood Dr, Phoenix, AZ 85048",4,2,2470,zillow_ph,http://www.zillow.com/homedetails/1333-E-Silverwood-Dr-Phoenix-AZ-85048/8130347_zpid/,-112.052,33.301,386.097,1993,1,1,,,119646,rental,2650,closed,1,2014-07-02,2014-07-01,Ahwatukee Foothills 0,274,PH,313.36512056333800000000
25857,"1333 E Silverwood Dr, Phoenix, AZ 85048",4,2,2470,zillow_ph,http://www.zillow.com/homedetails/1333-E-Silverwood-Dr-Phoenix-AZ-85048/8130347_zpid/,-112.052,33.301,386.097,1993,1,1,,,119649,rental,2200,closed,42,2015-09-03,2015-07-23,Ahwatukee Foothills 0,274,PH,313.30402464521300000000
25859,"16245 S 12th Pl, Phoenix, AZ 85048",3,2,1650,zillow_ph,http://www.zillow.com/homedetails/16245-S-12th-Pl-Phoenix-AZ-85048/8130389_zpid/,-112.055,33.2985,378.849,1992,0,1,,,119667,rental,1500,closed,19,2014-05-10,2014-04-21,Ahwatukee Foothills 0,274,PH,312.36163998258100000000
25860,"16802 S 15th Ave, Phoenix, AZ 85045",5,3,3452,zillow_ph,http://www.zillow.com/homedetails/16802-S-15th-Ave-Phoenix-AZ-85045/8284625_zpid/,-112.091,33.2953,366.892,1997,0,1,,,119671,rental,2450,closed,13,2014-06-18,2014-06-05,Ahwatukee Foothills 0,274,PH,315.42038966313200000000
26361,"15856 S 38th St, Phoenix, AZ 85048",4,2,3307,zillow_ph,http://www.zillow.com/homedetails/15856-S-38th-St-Phoenix-AZ-85048/92353741_zpid/,-112.002,33.3019,363.189,1992,0,1,,,122224,rental,2900,closed,81,2015-06-22,2015-04-02,Ahwatukee Foothills 0,274,PH,313.27151066640600000000
26362,"1615 W Frye Rd, Phoenix, AZ 85045",4,2,2682,zillow_ph,http://www.zillow.com/homedetails/1615-W-Frye-Rd-Phoenix-AZ-85045/8284759_zpid/,-112.095,33.2969,372.656,1999,0,1,,,122233,rental,2375,closed,28,2014-04-07,2014-03-10,Ahwatukee Foothills 0,274,PH,313.42202728552000000000
26362,"1615 W Frye Rd, Phoenix, AZ 85045",4,2,2682,zillow_ph,http://www.zillow.com/homedetails/1615-W-Frye-Rd-Phoenix-AZ-85045/8284759_zpid/,-112.095,33.2969,372.656,1999,0,1,,,122234,rental,2500,closed,9,2016-02-29,2016-02-20,Ahwatukee Foothills 0,274,PH,313.42202728552000000000
26365,"16820 S 27th Ln, Phoenix, AZ 85045",5,3,2860,zillow_ph,http://www.zillow.com/homedetails/16820-S-27th-Ln-Phoenix-AZ-85045/59265613_zpid/,-112.121,33.2926,336.47,2004,0,1,,,122243,rental,2100,closed,,2016-02-23,,Ahwatukee Foothills 0,274,PH,315.66085443711500000000
26368,"2042 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2042-E-Sapium-Way-Phoenix-AZ-85048/8160142_zpid/,-112.039,33.3093,393.704,1991,0,1,,,122256,rental,3250,closed,141,2013-01-27,2012-09-08,Ahwatukee Foothills 0,274,PH,315.24753096954900000000
26368,"2042 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2042-E-Sapium-Way-Phoenix-AZ-85048/8160142_zpid/,-112.039,33.3093,393.704,1991,0,1,,,122257,rental,3500,closed,55,2016-03-04,2016-01-09,Ahwatukee Foothills 0,274,PH,315.24753096954900000000
26368,"2042 E Sapium Way, Phoenix, AZ 85048",5,3,3887,zillow_ph,http://www.zillow.com/homedetails/2042-E-Sapium-Way-Phoenix-AZ-85048/8160142_zpid/,-112.039,33.3093,393.704,1991,0,1,,,122258,rental,3250,closed,2,2016-02-19,2016-02-17,Ahwatukee Foothills 0,274,PH,315.24753096954900000000
26369,"2154 E Briarwood Ter, Phoenix, AZ 85048",3,2,1632,zillow_ph,http://www.zillow.com/homedetails/2154-E-Briarwood-Ter-Phoenix-AZ-85048/8257247_zpid/,-112.036,33.296,367.569,1994,1,1,,,122267,rental,1399,closed,,2015-04-10,,Ahwatukee Foothills 0,274,PH,312.46672626147600000000
26369,"2154 E Briarwood Ter, Phoenix, AZ 85048",3,2,1632,zillow_ph,http://www.zillow.com/homedetails/2154-E-Briarwood-Ter-Phoenix-AZ-85048/8257247_zpid/,-112.036,33.296,367.569,1994,1,1,,,122268,rental,1425,closed,13,2016-03-06,2016-02-22,Ahwatukee Foothills 0,274,PH,312.46672626147600000000
26370,"2249 E Taxidea Way, Phoenix, AZ 85048",4,3,2680,zillow_ph,http://www.zillow.com/homedetails/2249-E-Taxidea-Way-Phoenix-AZ-85048/8159664_zpid/,-112.034,33.3128,392.52,1992,0,1,,,122273,rental,1950,closed,15,2014-05-08,2014-04-23,Ahwatukee Foothills 0,274,PH,314.09133529672900000000
