address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"2301 E University Dr UNIT 171, Mesa, AZ 85213",2,1,800,zillow_ph,http://www.zillow.com/homedetails/2301-E-University-Dr-UNIT-171-Mesa-AZ-85213/7639980_zpid/,-111.782,33.4208,383.309,,,1,rental,800,open,,,2015-10-07,Central,238,PH
"4319 N Miller Rd, Scottsdale, AZ 85251",3,2,1700,zillow_ph,http://www.zillow.com/homedetails/4319-N-Miller-Rd-Scottsdale-AZ-85251/7846135_zpid/,-111.917,33.4985,382.169,,,1,rental,1500,open,,,2015-10-07,South Scottsdale,148,PH
"808 N 67th Ln, Phoenix, AZ 85043",3,2,1174,zillow_ph,http://www.zillow.com/homedetails/808-N-67th-Ln-Phoenix-AZ-85043/7476132_zpid/,-112.205,33.4576,318.132,,,1,rental,975,open,,,2015-10-07,Estrella,157,PH
"1818 E Rovey Ave, Phoenix, AZ 85016",4,3,2436,zillow_ph,http://www.zillow.com/homedetails/1818-E-Rovey-Ave-Phoenix-AZ-85016/7808251_zpid/,-112.042,33.525,364.821,,,1,rental,2695,closed,4,2015-10-10,2015-10-06,Camelback East,133,PH
"2835 W Lawrence Ln, Phoenix, AZ 85051",3,2,1176,zillow_ph,http://www.zillow.com/homedetails/2835-W-Lawrence-Ln-Phoenix-AZ-85051/7750282_zpid/,-112.121,33.5641,372.088,,,1,rental,810,open,,,2015-10-07,North Mountain,176,PH
"5102 N 31st Pl UNIT 437, Phoenix, AZ 85016",2,2,1319,zillow_ph,http://www.zillow.com/homedetails/5102-N-31st-Pl-UNIT-437-Phoenix-AZ-85016/7810523_zpid/,-112.017,33.512,370.143,,,1,rental,1450,open,,,2015-10-07,Camelback East,133,PH
"858 N Revere UNIT 202, Mesa, AZ 85201",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/858-N-Revere-UNIT-202-Mesa-AZ-85201/2124034154_zpid/,-111.848,33.4311,378.849,,,1,rental,750,closed,2,2015-10-09,2015-10-07,Northwest,281,PH
"910 N Center St UNIT 8, Mesa, AZ 85201",2,2,1046,zillow_ph,http://www.zillow.com/homedetails/910-N-Center-St-UNIT-8-Mesa-AZ-85201/7621800_zpid/,-111.832,33.4319,381.533,,,1,rental,895,open,,,2015-10-07,West Central,107,PH
"2554 E Wier Ave, Phoenix, AZ 85040",3,2,1015,zillow_ph,http://www.zillow.com/homedetails/2554-E-Wier-Ave-Phoenix-AZ-85040/71629271_zpid/,-112.025,33.4033,339.552,,,1,rental,775,closed,3,2015-10-10,2015-10-07,South Mountain,151,PH
"125 W Michigan Ave, Phoenix, AZ 85023",3,2,1459,zillow_ph,http://www.zillow.com/homedetails/125-W-Michigan-Ave-Phoenix-AZ-85023/7956224_zpid/,-112.076,33.6506,425.384,,,1,rental,1200,closed,3,2015-10-10,2015-10-07,Deer Valley,307,PH
"6544 E University Dr APT 21, Mesa, AZ 85205",1,1,550,zillow_ph,http://www.zillow.com/homedetails/6544-E-University-Dr-APT-21-Mesa-AZ-85205/2118586140_zpid/,-111.689,33.4237,434.573,,,1,rental,545,closed,2,2015-10-09,2015-10-07,Northeast 0,293,PH
"6544 E University Dr APT 21, Mesa, AZ 85205",1,1,550,zillow_ph,http://www.zillow.com/homedetails/6544-E-University-Dr-APT-21-Mesa-AZ-85205/2118586140_zpid/,-111.689,33.4237,434.573,,,1,rental,545,closed,2,2015-10-09,2015-10-07,Northeast 3,296,PH
"2253 S Estrella, Mesa, AZ 85202",3,1,1897,zillow_ph,http://www.zillow.com/homedetails/2253-S-Estrella-Mesa-AZ-85202/8251105_zpid/,-111.889,33.3735,364.42,1976,0,1,rental,1350,closed,,2015-10-30,,Southwest,204,PH
"2238 N 72nd Pl, Scottsdale, AZ 85257",3,2,1916,zillow_ph,http://www.zillow.com/homedetails/2238-N-72nd-Pl-Scottsdale-AZ-85257/7579210_zpid/,-111.925,33.4723,375.583,,,1,rental,1995,open,,,2015-10-07,South Scottsdale,148,PH
"6680 E Calle Redondo, Scottsdale, AZ 85251",3,2,1991,zillow_ph,http://www.zillow.com/homedetails/6680-E-Calle-Redondo-Scottsdale-AZ-85251/7845920_zpid/,-111.937,33.4957,389.28,,,1,rental,3000,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
"127 S Carney Ave APT B, Tempe, AZ 85281",1,1,520,zillow_ph,http://www.zillow.com/homedetails/127-S-Carney-Ave-APT-B-Tempe-AZ-85281/2112569668_zpid/,-111.951,33.4283,353.501,,,1,rental,575,closed,2,2015-10-09,2015-10-07,Riverside,222,PH
"10281 E Happy Valley Rd, Scottsdale, AZ 85255",4,5,6354,zillow_ph,http://www.zillow.com/homedetails/10281-E-Happy-Valley-Rd-Scottsdale-AZ-85255/8040951_zpid/,-111.859,33.7099,708.966,,,1,rental,8500,closed,3,2015-10-10,2015-10-07,North Scottsdale,94,PH
"1625 W Plana Ave, Mesa, AZ 85202",2,1,1000,zillow_ph,http://www.zillow.com/homedetails/1625-W-Plana-Ave-Mesa-AZ-85202/8191602_zpid/,-111.869,33.3579,365.849,,,1,rental,825,open,,,2015-10-07,Southwest,204,PH
"111 S Hardy Dr # 2, Tempe, AZ 85281",1,1,480,zillow_ph,http://www.zillow.com/homedetails/111-S-Hardy-Dr-2-Tempe-AZ-85281/2109439414_zpid/,-111.952,33.4287,352.895,,,1,rental,550,closed,2,2015-10-09,2015-10-07,Riverside,222,PH
"8007 N 7th Ave, Phoenix, AZ 85021",3,3,4400,zillow_ph,http://www.zillow.com/homedetails/8007-N-7th-Ave-Phoenix-AZ-85021/7794712_zpid/,-112.082,33.5534,367.493,,,1,rental,2200,open,,,2015-10-07,North Mountain,176,PH
"540 N May APT 3092, Mesa, AZ 85201",2,1,855,zillow_ph,http://www.zillow.com/homedetails/540-N-May-APT-3092-Mesa-AZ-85201/7609302_zpid/,-111.88,33.4249,363.889,,,30,rental,850,open,,,2015-10-07,Northwest,281,PH
"4541 E Tanglewood Dr, Phoenix, AZ 85048",3,2,1650,zillow_ph,http://www.zillow.com/homedetails/4541-E-Tanglewood-Dr-Phoenix-AZ-85048/8158576_zpid/,-111.985,33.2989,362.979,,,1,rental,1300,open,,,2015-10-07,Ahwatukee Foothills 0,274,PH
"3108 E Siesta Ln, Phoenix, AZ 85050",3,2,1272,zillow_ph,http://www.zillow.com/homedetails/3108-E-Siesta-Ln-Phoenix-AZ-85050/7993663_zpid/,-112.015,33.6593,453.307,,,1,rental,1200,open,,,2015-10-07,Paradise Valley,288,PH
"1625 N Date, Mesa, AZ 85201",2,1,950,zillow_ph,http://www.zillow.com/homedetails/1625-N-Date-Mesa-AZ-85201/2103660293_zpid/,-111.844,33.4448,369.193,,,1,rental,595,closed,2,2015-10-09,2015-10-07,Northwest,281,PH
"7601 E Indian Bend Rd APT 1055, Scottsdale, AZ 85250",2,2,1343,zillow_ph,http://www.zillow.com/homedetails/7601-E-Indian-Bend-Rd-APT-1055-Scottsdale-AZ-85250/95145824_zpid/,-111.917,33.536,391.715,,,10,rental,2000,closed,2,2015-10-09,2015-10-07,South Scottsdale,148,PH
"743 W Colgate Dr, Tempe, AZ 85283",2,2,1300,zillow_ph,http://www.zillow.com/homedetails/743-W-Colgate-Dr-Tempe-AZ-85283/8137622_zpid/,-111.951,33.3738,366.574,,,1,rental,1050,open,,,2015-10-06,Pepperwood,142,PH
"906 N Revere UNIT 201, Mesa, AZ 85201",2,2,890,zillow_ph,http://www.zillow.com/homedetails/906-N-Revere-UNIT-201-Mesa-AZ-85201/2100921672_zpid/,-111.848,33.4314,379.3,,,1,rental,775,closed,2,2015-10-09,2015-10-07,Northwest,281,PH
"1057 W 2nd St # 1057, Tempe, AZ 85281",2,2,1193,zillow_ph,http://www.zillow.com/homedetails/1057-W-2nd-St-1057-Tempe-AZ-85281/2100918726_zpid/,-111.954,33.4276,352.138,,,1,rental,1400,open,,,2015-10-07,Sunset,242,PH
"4429 E Hubbell St UNIT 44, Phoenix, AZ 85008",2,1,1012,zillow_ph,http://www.zillow.com/homedetails/4429-E-Hubbell-St-UNIT-44-Phoenix-AZ-85008/7560916_zpid/,-111.986,33.4695,361.626,,,1,rental,910,open,,,2015-10-07,Camelback East,133,PH
"1809 N Spring APT 102, Mesa, AZ 85203",2,1,850,zillow_ph,http://www.zillow.com/homedetails/1809-N-Spring-APT-102-Mesa-AZ-85203/2100924605_zpid/,-111.822,33.4481,373.428,,,1,rental,675,closed,2,2015-10-09,2015-10-07,Northwest,281,PH
"531 E 8th St, Mesa, AZ 85203",3,2,1450,zillow_ph,http://www.zillow.com/homedetails/531-E-8th-St-Mesa-AZ-85203/7622598_zpid/,-111.82,33.4298,380.09,,,1,rental,975,open,,,2015-10-07,Northwest,281,PH
"2917 S 74th Dr # 9380, Phoenix, AZ 85043",3,2,2479,zillow_ph,http://www.zillow.com/homedetails/2917-S-74th-Dr-9380-Phoenix-AZ-85043/2100916378_zpid/,-112.219,33.4215,307.199,,,1,rental,1425,closed,2,2015-10-09,2015-10-07,Estrella,157,PH
"7333 S Palm Dr # 3, Tempe, AZ 85283",3,2,1850,zillow_ph,http://www.zillow.com/homedetails/7333-S-Palm-Dr-3-Tempe-AZ-85283/2100920530_zpid/,-111.929,33.3514,360.913,,,1,rental,1495,closed,2,2015-10-09,2015-10-07,Bell De Mar Crossing,301,PH
"6609 W Mckinley St, Phoenix, AZ 85043",3,2,1014,zillow_ph,http://www.zillow.com/homedetails/6609-W-Mckinley-St-Phoenix-AZ-85043/7495619_zpid/,-112.202,33.456,319.187,,,1,rental,895,closed,3,2015-10-10,2015-10-07,Estrella,157,PH
"8537 E Turney Ave, Scottsdale, AZ 85251",3,2,1658,zillow_ph,http://www.zillow.com/homedetails/8537-E-Turney-Ave-Scottsdale-AZ-85251/7847980_zpid/,-111.897,33.4994,381.056,,,1,rental,1900,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
"16402 N 31st St UNIT 229, Phoenix, AZ 85032",2,2,900,zillow_ph,http://www.zillow.com/homedetails/16402-N-31st-St-UNIT-229-Phoenix-AZ-85032/8006001_zpid/,-112.017,33.6355,439.933,,,1,rental,695,open,,,2015-10-07,Paradise Valley,288,PH
"11017 N 10th St, Phoenix, AZ 85020",3,3,2250,zillow_ph,http://www.zillow.com/homedetails/11017-N-10th-St-Phoenix-AZ-85020/67083927_zpid/,-112.061,33.5869,426.616,,,1,rental,2125,open,,,2015-10-07,North Mountain,176,PH
"18218 N 48th Pl, Scottsdale, AZ 85254",3,1,1659,zillow_ph,http://www.zillow.com/homedetails/18218-N-48th-Pl-Scottsdale-AZ-85254/8031459_zpid/,-111.977,33.6526,462.862,,,1,rental,1700,open,,,2015-10-07,Paradise Valley,288,PH
"1505 N 15th Ave # 1507, Phoenix, AZ 85007",1,1,800,zillow_ph,http://www.zillow.com/homedetails/1505-N-15th-Ave-1507-Phoenix-AZ-85007/2100923946_zpid/,-112.091,33.465,330.206,,,1,rental,675,closed,2,2015-10-09,2015-10-07,Central City,285,PH
"3914 E Taro Ln, Phoenix, AZ 85050",3,2,1509,zillow_ph,http://www.zillow.com/homedetails/3914-E-Taro-Ln-Phoenix-AZ-85050/7997735_zpid/,-111.998,33.6604,461.914,,,1,rental,1350,open,,,2015-10-07,Paradise Valley,288,PH
"9450 N 94th Pl UNIT 103, Scottsdale, AZ 85258",1,1,801,zillow_ph,http://www.zillow.com/homedetails/9450-N-94th-Pl-UNIT-103-Scottsdale-AZ-85258/2100923945_zpid/,-111.879,33.5717,413.853,,,1,rental,2100,closed,2,2015-10-09,2015-10-07,North Scottsdale,94,PH
"3066 N 32nd St UNIT 375, Phoenix, AZ 85018",2,1,936,zillow_ph,http://www.zillow.com/homedetails/3066-N-32nd-St-UNIT-375-Phoenix-AZ-85018/2130161710_zpid/,-112.015,33.484,354.502,,,1,rental,900,closed,3,2015-10-10,2015-10-07,Camelback East,133,PH
"3229 E Hearn Rd, Phoenix, AZ 85032",3,1,1240,zillow_ph,http://www.zillow.com/homedetails/3229-E-Hearn-Rd-Phoenix-AZ-85032/8011799_zpid/,-112.012,33.615,430.895,,,1,rental,1200,open,,,2015-10-08,Paradise Valley,288,PH
"6803 N 14th St, Phoenix, AZ 85014",3,2,1550,zillow_ph,http://www.zillow.com/homedetails/6803-N-14th-St-Phoenix-AZ-85014/7795798_zpid/,-112.051,33.5366,371.106,,,1,rental,1600,open,,,2015-10-08,Camelback East,133,PH
"12527 N 116th St, Scottsdale, AZ 85259",4,2,2980,zillow_ph,http://www.zillow.com/homedetails/12527-N-116th-St-Scottsdale-AZ-85259/8051320_zpid/,-111.831,33.5998,468.049,,,1,rental,3200,open,,,2015-10-08,North Scottsdale,94,PH
"1830 N 84th Ln, Phoenix, AZ 85037",3,2,1323,zillow_ph,http://www.zillow.com/homedetails/1830-N-84th-Ln-Phoenix-AZ-85037/7488012_zpid/,-112.243,33.4677,315.827,,,1,rental,975,open,,,2015-10-08,Maryvale,208,PH
"1010 E Lois Ln, Phoenix, AZ 85020",3,2,1608,zillow_ph,http://www.zillow.com/homedetails/1010-E-Lois-Ln-Phoenix-AZ-85020/7786083_zpid/,-112.06,33.5828,410.819,,,1,rental,1350,closed,2,2015-10-10,2015-10-08,North Mountain,176,PH
"4011 W Electra Ln, Glendale, AZ 85310",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/4011-W-Electra-Ln-Glendale-AZ-85310/7931333_zpid/,-112.145,33.6986,424.151,,,1,rental,1150,open,,,2015-10-07,Deer Valley,307,PH
"1541 W Wier Ave, Phoenix, AZ 85041",3,1,910,zillow_ph,http://www.zillow.com/homedetails/1541-W-Wier-Ave-Phoenix-AZ-85041/7502083_zpid/,-112.092,33.4028,324.803,,,1,rental,825,open,,,2015-10-07,South Mountain,151,PH
"11125 E Evans Rd, Scottsdale, AZ 85255",4,3,2936,zillow_ph,http://www.zillow.com/homedetails/11125-E-Evans-Rd-Scottsdale-AZ-85255/50180091_zpid/,-111.842,33.6174,536.455,,,1,rental,3200,closed,2,2015-10-10,2015-10-08,North Scottsdale,94,PH
"2301 E University Dr UNIT 174, Mesa, AZ 85213",2,1,792,zillow_ph,http://www.zillow.com/homedetails/2301-E-University-Dr-UNIT-174-Mesa-AZ-85213/7639983_zpid/,-111.782,33.4208,383.309,,,1,rental,800,closed,2,2015-10-10,2015-10-08,Central,238,PH
"9334 E Lobo Ave, Mesa, AZ 85209",3,2,1691,zillow_ph,http://www.zillow.com/homedetails/9334-E-Lobo-Ave-Mesa-AZ-85209/10987871_zpid/,-111.633,33.3734,441.405,,,1,rental,1600,closed,2,2015-10-10,2015-10-08,Southeast 0,119,PH
"5719 E Marconi Ave, Scottsdale, AZ 85254",3,2,1517,zillow_ph,http://www.zillow.com/homedetails/5719-E-Marconi-Ave-Scottsdale-AZ-85254/8022714_zpid/,-111.958,33.6306,446.683,,,1,rental,1900,open,,,2015-10-08,Paradise Valley,288,PH
"17892 N 16TH St, Phoenix, AZ 85022",2,2,2048,zillow_ph,http://www.zillow.com/homedetails/17892-N-16TH-St-Phoenix-AZ-85022/8001611_zpid/,-112.049,33.6488,436.633,,,1,rental,1800,open,,,2015-10-08,Deer Valley,307,PH
"6522 E Nance St, Mesa, AZ 85215",3,2,1822,zillow_ph,http://www.zillow.com/homedetails/6522-E-Nance-St-Mesa-AZ-85215/7669512_zpid/,-111.69,33.4654,464.479,,,1,rental,1645,open,,,2015-10-08,Northeast 0,293,PH
"26254 N 104th Pl, Scottsdale, AZ 85255",3,3,3482,zillow_ph,http://www.zillow.com/homedetails/26254-N-104th-Pl-Scottsdale-AZ-85255/8040085_zpid/,-111.856,33.7236,755.355,,,1,rental,3000,open,,,2015-10-06,North Scottsdale,94,PH
"9860 E Lindner Ave, Mesa, AZ 85209",3,2,1775,zillow_ph,http://www.zillow.com/homedetails/9860-E-Lindner-Ave-Mesa-AZ-85209/55030549_zpid/,-111.621,33.3761,450.01,,,1,rental,1495,closed,2,2015-10-10,2015-10-08,Southeast 0,119,PH
"5014 W Tonto Rd, Glendale, AZ 85308",3,2,1853,zillow_ph,http://www.zillow.com/homedetails/5014-W-Tonto-Rd-Glendale-AZ-85308/7937997_zpid/,-112.168,33.6652,396.889,,,1,rental,1375,open,,,2015-10-08,Deer Valley,307,PH
"4258 E Desert Marigold Dr, Cave Creek, AZ 85331",3,2,1625,zillow_ph,http://www.zillow.com/homedetails/4258-E-Desert-Marigold-Dr-Cave-Creek-AZ-85331/7979191_zpid/,-111.989,33.7681,569.975,,,1,rental,1695,open,,,2015-10-08,Desert View,273,PH
"7018 N Via Nueva, Scottsdale, AZ 85258",4,2,2152,zillow_ph,http://www.zillow.com/homedetails/7018-N-Via-Nueva-Scottsdale-AZ-85258/7878609_zpid/,-111.908,33.5391,392.537,,,1,rental,1899,open,,,2015-10-08,South Scottsdale,148,PH
"2611 N Raven, Mesa, AZ 85207",3,2,1605,zillow_ph,http://www.zillow.com/homedetails/2611-N-Raven-Mesa-AZ-85207/55269759_zpid/,-111.674,33.4627,488.828,,,1,rental,1400,closed,2,2015-10-10,2015-10-08,Northeast 0,293,PH
"5011 E Colby St, Mesa, AZ 85205",3,2,1313,zillow_ph,http://www.zillow.com/homedetails/5011-E-Colby-St-Mesa-AZ-85205/7639311_zpid/,-111.723,33.4254,412.675,,,1,rental,1205,open,,,2015-10-08,Northeast 0,293,PH
"27725 N 23rd Dr, Phoenix, AZ 85085",3,2,1393,zillow_ph,http://www.zillow.com/homedetails/27725-N-23rd-Dr-Phoenix-AZ-85085/55265749_zpid/,-112.109,33.7366,459.239,,,1,rental,1295,closed,2,2015-10-10,2015-10-08,Deer Valley,307,PH
"18408 N 12th Way, Phoenix, AZ 85022",5,2,2324,zillow_ph,http://www.zillow.com/homedetails/18408-N-12th-Way-Phoenix-AZ-85022/8001752_zpid/,-112.056,33.6533,435.378,,,1,rental,1895,closed,2,2015-10-10,2015-10-08,Deer Valley,307,PH
"2030 S 85th Ave, Tolleson, AZ 85353",4,2,1979,zillow_ph,http://www.zillow.com/homedetails/2030-S-85th-Ave-Tolleson-AZ-85353/59271406_zpid/,-112.243,33.4282,305.549,,,1,rental,1100,closed,2,2015-10-10,2015-10-08,Estrella,157,PH
"6013 W Raymond St, Phoenix, AZ 85043",3,2,1767,zillow_ph,http://www.zillow.com/homedetails/6013-W-Raymond-St-Phoenix-AZ-85043/59699720_zpid/,-112.189,33.4146,309.89,,,1,rental,995,closed,2,2015-10-10,2015-10-08,Estrella,157,PH
"3002 N 70th St UNIT 234, Scottsdale, AZ 85251",2,1,851,zillow_ph,http://www.zillow.com/homedetails/3002-N-70th-St-UNIT-234-Scottsdale-AZ-85251/7573521_zpid/,-111.931,33.4817,379.323,,,1,rental,900,closed,4,2015-10-10,2015-10-06,South Scottsdale,148,PH
"2956 S 94th St, Mesa, AZ 85212",4,2,2308,zillow_ph,http://www.zillow.com/homedetails/2956-S-94th-St-Mesa-AZ-85212/8228663_zpid/,-111.632,33.3613,435.337,,,1,rental,1650,open,,,2015-10-08,Southeast 0,119,PH
"907 E Berridge Ln, Phoenix, AZ 85014",3,2,1542,zillow_ph,http://www.zillow.com/homedetails/907-E-Berridge-Ln-Phoenix-AZ-85014/7798017_zpid/,-112.062,33.525,356.567,,,1,rental,1400,open,,,2015-10-08,Camelback East,133,PH
"3864 S Emery, Mesa, AZ 85212",4,2,2175,zillow_ph,http://www.zillow.com/homedetails/3864-S-Emery-Mesa-AZ-85212/55275521_zpid/,-111.592,33.3445,451.939,,,1,rental,1150,open,,,2015-10-08,Southeast 0,119,PH
"4455 E Calle Del Norte, Phoenix, AZ 85018",3,2,2529,zillow_ph,http://www.zillow.com/homedetails/4455-E-Calle-Del-Norte-Phoenix-AZ-85018/7836538_zpid/,-111.984,33.5073,388.067,,,1,rental,3895,open,,,2015-10-08,Camelback East,133,PH
"2022 S 85th Ave, Tolleson, AZ 85353",3,2,1979,zillow_ph,http://www.zillow.com/homedetails/2022-S-85th-Ave-Tolleson-AZ-85353/59271404_zpid/,-112.243,33.4285,305.603,,,1,rental,1100,closed,2,2015-10-10,2015-10-08,Estrella,157,PH
"1644 W 4th Pl, Mesa, AZ 85201",3,2,1350,zillow_ph,http://www.zillow.com/homedetails/1644-W-4th-Pl-Mesa-AZ-85201/7608739_zpid/,-111.867,33.4238,372.926,,,1,rental,995,closed,3,2015-10-10,2015-10-07,Northwest,281,PH
"2513 N 51st Ln, Phoenix, AZ 85035",4,2,1680,zillow_ph,http://www.zillow.com/homedetails/2513-N-51st-Ln-Phoenix-AZ-85035/7493067_zpid/,-112.171,33.4756,329.491,,,1,rental,950,closed,2,2015-10-10,2015-10-08,Maryvale,208,PH
"602 E Diamond Dr, Tempe, AZ 85283",3,2,1872,zillow_ph,http://www.zillow.com/homedetails/602-E-Diamond-Dr-Tempe-AZ-85283/8144211_zpid/,-111.931,33.3574,360.889,,,1,rental,1600,open,,,2015-10-08,Bell De Mar Crossing,301,PH
"4125 E La Puente Ave, Phoenix, AZ 85044",3,2,1026,zillow_ph,http://www.zillow.com/homedetails/4125-E-La-Puente-Ave-Phoenix-AZ-85044/8258759_zpid/,-111.994,33.3489,406.822,,,1,rental,1125,closed,2,2015-10-10,2015-10-08,Ahwatukee Foothills 0,274,PH
"2825 E Polk St, Phoenix, AZ 85008",3,2,1120,zillow_ph,http://www.zillow.com/homedetails/2825-E-Polk-St-Phoenix-AZ-85008/7544861_zpid/,-112.02,33.4524,339.011,,,1,rental,840,closed,2,2015-10-10,2015-10-08,Central City,285,PH
"3601 W Tonto St, Phoenix, AZ 85009",4,2,1500,zillow_ph,http://www.zillow.com/homedetails/3601-W-Tonto-St-Phoenix-AZ-85009/7506351_zpid/,-112.137,33.439,321.549,,,1,rental,850,open,,,2015-10-08,Estrella,157,PH
"6802 S 42nd Dr, Phoenix, AZ 85041",4,2,2238,zillow_ph,http://www.zillow.com/homedetails/6802-S-42nd-Dr-Phoenix-AZ-85041/60047647_zpid/,-112.15,33.3846,313.197,,,1,rental,1200,closed,2,2015-10-10,2015-10-08,Laveen,158,PH
"6134 W Fetlock Trl, Phoenix, AZ 85083",4,3,4806,zillow_ph,http://www.zillow.com/homedetails/6134-W-Fetlock-Trl-Phoenix-AZ-85083/55262522_zpid/,-112.192,33.7313,467.862,,,1,rental,2600,closed,2,2015-10-10,2015-10-08,Deer Valley,307,PH
"34464 N 93rd Pl, Scottsdale, AZ 85262",4,5,4398,zillow_ph,http://www.zillow.com/homedetails/34464-N-93rd-Pl-Scottsdale-AZ-85262/71492262_zpid/,-111.879,33.7984,782.235,,,1,rental,3800,closed,2,2015-10-10,2015-10-08,Pinnacle Peak,191,PH
"10826 E Palm Ridge Dr, Scottsdale, AZ 85255",4,2,2940,zillow_ph,http://www.zillow.com/homedetails/10826-E-Palm-Ridge-Dr-Scottsdale-AZ-85255/50180192_zpid/,-111.847,33.6162,510.819,,,1,rental,12000,open,,,2015-10-08,North Scottsdale,94,PH
"157 W Inglewood St, Mesa, AZ 85201",2,1,740,zillow_ph,http://www.zillow.com/homedetails/157-W-Inglewood-St-Mesa-AZ-85201/7614497_zpid/,-111.835,33.4471,370.418,,,1,rental,600,open,,,2015-10-08,Northwest,281,PH
"1209 E Mckinley St, Phoenix, AZ 85006",1,1,485,zillow_ph,http://www.zillow.com/homedetails/1209-E-Mckinley-St-Phoenix-AZ-85006/7529530_zpid/,-112.056,33.4565,334.175,,,1,rental,395,closed,3,2015-10-10,2015-10-07,Central City,285,PH
"902 S Vegas, Mesa, AZ 85208",4,2,1502,zillow_ph,http://www.zillow.com/homedetails/902-S-Vegas-Mesa-AZ-85208/8089285_zpid/,-111.602,33.3988,474.833,,,1,rental,1195,open,,,2015-10-08,Southeast 0,119,PH
"5245 W Bowker St, Laveen, AZ 85339",3,2,2489,zillow_ph,http://www.zillow.com/homedetails/5245-W-Bowker-St-Laveen-AZ-85339/55257950_zpid/,-112.172,33.3961,309.582,,,1,rental,1315,closed,2,2015-10-10,2015-10-08,Laveen,158,PH
"4121 E Pershing Ave, Phoenix, AZ 85032",3,2,1135,zillow_ph,http://www.zillow.com/homedetails/4121-E-Pershing-Ave-Phoenix-AZ-85032/7823101_zpid/,-111.993,33.6064,427.023,,,1,rental,995,closed,2,2015-10-10,2015-10-08,Paradise Valley,288,PH
"15410 N 31st Dr, Phoenix, AZ 85053",3,2,2283,zillow_ph,http://www.zillow.com/homedetails/15410-N-31st-Dr-Phoenix-AZ-85053/7953549_zpid/,-112.126,33.6258,396.669,,,1,rental,1195,closed,2,2015-10-10,2015-10-08,Deer Valley,307,PH
"4410 W Pearce Rd, Laveen, AZ 85339",4,3,3648,zillow_ph,http://www.zillow.com/homedetails/4410-W-Pearce-Rd-Laveen-AZ-85339/71602414_zpid/,-112.155,33.3548,323.932,,,1,rental,2175,closed,2,2015-10-10,2015-10-08,Laveen,158,PH
"6512 W Hilton Ave, Phoenix, AZ 85043",5,2,2500,zillow_ph,http://www.zillow.com/homedetails/6512-W-Hilton-Ave-Phoenix-AZ-85043/62727328_zpid/,-112.2,33.4282,312.185,,,1,rental,1250,closed,2,2015-10-10,2015-10-08,Estrella,157,PH
"3115 W Melinda Ln, Phoenix, AZ 85027",3,2,1284,zillow_ph,http://www.zillow.com/homedetails/3115-W-Melinda-Ln-Phoenix-AZ-85027/7933906_zpid/,-112.127,33.6829,419.893,,,1,rental,1075,open,,,2015-10-08,Deer Valley,307,PH
"9599 E Charter Oak Dr, Scottsdale, AZ 85260",4,2,3390,zillow_ph,http://www.zillow.com/homedetails/9599-E-Charter-Oak-Dr-Scottsdale-AZ-85260/64630718_zpid/,-111.875,33.5982,430.371,,,1,rental,4250,closed,4,2015-10-10,2015-10-06,North Scottsdale,94,PH
"3211 W Lynne Ln, Phoenix, AZ 85041",4,3,3771,zillow_ph,http://www.zillow.com/homedetails/3211-W-Lynne-Ln-Phoenix-AZ-85041/67789635_zpid/,-112.127,33.3903,321.998,,,1,rental,1399,closed,2,2015-10-10,2015-10-08,Laveen,158,PH
"4663 N 75th Dr, Phoenix, AZ 85033",3,1,1271,zillow_ph,http://www.zillow.com/homedetails/4663-N-75th-Dr-Phoenix-AZ-85033/7468270_zpid/,-112.221,33.5068,333.626,,,1,rental,925,open,,,2015-10-08,Maryvale,208,PH
"5324 W Fulton St, Phoenix, AZ 85043",3,2,1452,zillow_ph,http://www.zillow.com/homedetails/5324-W-Fulton-St-Phoenix-AZ-85043/67788831_zpid/,-112.175,33.4146,310.758,,,1,rental,1000,closed,3,2015-10-10,2015-10-07,Estrella,157,PH
"3608 W Questa Dr, Glendale, AZ 85310",3,2,1506,zillow_ph,http://www.zillow.com/homedetails/3608-W-Questa-Dr-Glendale-AZ-85310/7932400_zpid/,-112.137,33.7083,432.176,,,1,rental,1250,open,,,2015-10-08,Deer Valley,307,PH
"10475 E Bahia Dr, Scottsdale, AZ 85255",3,2,2199,zillow_ph,http://www.zillow.com/homedetails/10475-E-Bahia-Dr-Scottsdale-AZ-85255/8043328_zpid/,-111.855,33.638,517.698,,,1,rental,2950,open,,,2015-10-07,North Scottsdale,94,PH
"9920 W Southgate Ave, Tolleson, AZ 85353",3,2,1646,zillow_ph,http://www.zillow.com/homedetails/9920-W-Southgate-Ave-Tolleson-AZ-85353/81979299_zpid/,-112.273,33.409,300.247,,,1,rental,1000,closed,3,2015-10-10,2015-10-07,Estrella,157,PH
"5218 W Glass Ln, Laveen, AZ 85339",3,2,1488,zillow_ph,http://www.zillow.com/homedetails/5218-W-Glass-Ln-Laveen-AZ-85339/67789284_zpid/,-112.171,33.3847,307.72,,,1,rental,1000,closed,2,2015-10-10,2015-10-08,Laveen,158,PH
