,address,ypred,list,gain-loss,rent,cap rate
4091182,"235 E Roger Rd, Tucson, AZ 85705 ",137279.890625,95000,42279.890625,1695.1640625,0.21412598684210526
4097827,"1002 N Rosemont Blvd, Tucson, AZ 85711 ",131832.78125,89900,41932.78125,2082.126953125,0.2779257334538376
4114695,"5507 E 3rd St, Tucson, AZ 85711 ",131832.78125,89900,41932.78125,2082.126953125,0.2779257334538376
4096552,"4972 N Diamond Pl, Tucson, AZ 85705 ",133896.078125,92000,41896.078125,1368.9888916015625,0.17856377377717392
4094991,"4250 N Limberlost Pl, Tucson, AZ 85705 ",168775.125,126900,41875.125,1695.1640625,0.16029920212765958
4110733,"4907 E Rosewood St, Tucson, AZ 85711 ",131832.78125,90000,41832.78125,1532.21533203125,0.20429537760416666
4090009,"1966 W Southbrooke Cir, Tucson, AZ 85705 ",168775.125,127000,41775.125,1695.1640625,0.16017298228346458
4628029,"8407 W Kittiwake Ln, Tucson, AZ 85757 ",131563.6875,89900,41663.6875,2082.126953125,0.2779257334538376
4095261,"4342 N Radin Ave, Tucson, AZ 85705 ",191516.140625,149900,41616.140625,1532.21533203125,0.12265899922865243
4094179,"3955 N Palm Grove Dr, Tucson, AZ 85705 ",171034.859375,129800,41234.859375,952.5640258789062,0.08806447268634437
4628128,"8416 W Redshank Dr, Tucson, AZ 85757 ",154157.203125,113000,41157.203125,1695.1640625,0.18001742256637168
4090375,"210 W Blacklidge Dr, Tucson, AZ 85705 ",140626.171875,99500,41126.171875,1368.9888916015625,0.16510419283919597
4095553,"450 E Navajo Rd, Tucson, AZ 85705 ",171034.859375,130000,41034.859375,2082.126953125,0.19219633413461537
4109307,"4652 E 31st St, Tucson, AZ 85711 ",146032.203125,105000,41032.203125,1368.9888916015625,0.15645587797619048
4625767,"7602 W Hermans Rd, Tucson, AZ 85757 ",125739.0390625,84800,40939.0390625,2082.126953125,0.2946406065742925
4216745,"855 W Vanover Rd, Tucson, AZ 85705 ",128280.0234375,87500,40780.0234375,2082.126953125,0.2855488392857143
4095267,"4350 N Frey Ave, Tucson, AZ 85705 ",168775.125,128000,40775.125,1695.1640625,0.158921630859375
4090210,"205 W Laguna St, Tucson, AZ 85705 ",185722.359375,145000,40722.359375,639.5172729492188,0.05292556573275862
1883712,"2830 N Park Ave, Tucson, AZ 85719 ",145426.578125,104800,40626.578125,2082.126953125,0.23841148318225192
4094746,"418 E Knox Dr, Tucson, AZ 85705 ",170493.875,129900,40593.875,1532.21533203125,0.14154414152713626
