property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
22967,"6523 W Toronto Way, Phoenix, AZ 85043",5,2,2059,zillow_ph,http://www.zillow.com/homedetails/6523-W-Toronto-Way-Phoenix-AZ-85043/67773283_zpid/,-112.201,33.4239,311.641,2005,1,1,,,103818,rental,1250,closed,8,2013-11-15,2013-11-07,Estrella,157,PH
22967,"6523 W Toronto Way, Phoenix, AZ 85043",5,2,2059,zillow_ph,http://www.zillow.com/homedetails/6523-W-Toronto-Way-Phoenix-AZ-85043/67773283_zpid/,-112.201,33.4239,311.641,2005,1,1,,,103819,rental,1300,closed,18,2016-02-20,2016-02-02,Estrella,157,PH
22968,"6529 W Miami St, Phoenix, AZ 85043",5,2,3468,zillow_ph,http://www.zillow.com/homedetails/6529-W-Miami-St-Phoenix-AZ-85043/55206304_zpid/,-112.201,33.4184,309.089,2001,1,1,,,103824,rental,1275,closed,53,2016-02-13,2015-12-22,Estrella,157,PH
22970,"6608 W Gross Ave, Phoenix, AZ 85043",4,2,2049,zillow_ph,http://www.zillow.com/homedetails/6608-W-Gross-Ave-Phoenix-AZ-85043/62727278_zpid/,-112.202,33.4297,313.038,2004,1,1,,,103828,rental,1000,closed,8,2016-02-11,2016-02-03,Estrella,157,PH
22971,"7213 W Pioneer St, Phoenix, AZ 85043",4,2,2162,zillow_ph,http://www.zillow.com/homedetails/7213-W-Pioneer-St-Phoenix-AZ-85043/67788595_zpid/,-112.216,33.4179,307.468,2006,1,1,,,103833,rental,1050,closed,100,2014-05-01,2014-01-21,Estrella,157,PH
22971,"7213 W Pioneer St, Phoenix, AZ 85043",4,2,2162,zillow_ph,http://www.zillow.com/homedetails/7213-W-Pioneer-St-Phoenix-AZ-85043/67788595_zpid/,-112.216,33.4179,307.468,2006,1,1,,,103834,rental,1100,closed,33,2015-01-31,2014-12-29,Estrella,157,PH
22971,"7213 W Pioneer St, Phoenix, AZ 85043",4,2,2162,zillow_ph,http://www.zillow.com/homedetails/7213-W-Pioneer-St-Phoenix-AZ-85043/67788595_zpid/,-112.216,33.4179,307.468,2006,1,1,,,103835,rental,1150,closed,10,2016-02-14,2016-02-04,Estrella,157,PH
22972,"7237 W Forest Grove Ave, Phoenix, AZ 85043",4,2,2171,zillow_ph,http://www.zillow.com/homedetails/7237-W-Forest-Grove-Ave-Phoenix-AZ-85043/67788567_zpid/,-112.217,33.4163,306.37,2006,0,1,,,103842,rental,1095,closed,69,2013-03-25,2013-01-15,Estrella,157,PH
22972,"7237 W Forest Grove Ave, Phoenix, AZ 85043",4,2,2171,zillow_ph,http://www.zillow.com/homedetails/7237-W-Forest-Grove-Ave-Phoenix-AZ-85043/67788567_zpid/,-112.217,33.4163,306.37,2006,0,1,,,103843,rental,1095,closed,4,2013-08-20,2013-08-16,Estrella,157,PH
22972,"7237 W Forest Grove Ave, Phoenix, AZ 85043",4,2,2171,zillow_ph,http://www.zillow.com/homedetails/7237-W-Forest-Grove-Ave-Phoenix-AZ-85043/67788567_zpid/,-112.217,33.4163,306.37,2006,0,1,,,103846,rental,995,closed,6,2014-12-09,2014-12-03,Estrella,157,PH
22972,"7237 W Forest Grove Ave, Phoenix, AZ 85043",4,2,2171,zillow_ph,http://www.zillow.com/homedetails/7237-W-Forest-Grove-Ave-Phoenix-AZ-85043/67788567_zpid/,-112.217,33.4163,306.37,2006,0,1,,,103848,rental,1180,closed,6,2016-02-09,2016-02-03,Estrella,157,PH
22973,"7924 W Napoli St, Phoenix, AZ 85043",4,2,1664,zillow_ph,http://www.zillow.com/homedetails/7924-W-Napoli-St-Phoenix-AZ-85043/60975230_zpid/,-112.231,33.4181,305.689,2004,0,1,,,103856,rental,995,closed,75,2012-12-21,2012-10-07,Estrella,157,PH
22973,"7924 W Napoli St, Phoenix, AZ 85043",4,2,1664,zillow_ph,http://www.zillow.com/homedetails/7924-W-Napoli-St-Phoenix-AZ-85043/60975230_zpid/,-112.231,33.4181,305.689,2004,0,1,,,103857,rental,975,closed,17,2012-12-21,2012-12-04,Estrella,157,PH
22973,"7924 W Napoli St, Phoenix, AZ 85043",4,2,1664,zillow_ph,http://www.zillow.com/homedetails/7924-W-Napoli-St-Phoenix-AZ-85043/60975230_zpid/,-112.231,33.4181,305.689,2004,0,1,,,103858,rental,995,closed,4,2013-08-20,2013-08-16,Estrella,157,PH
22973,"7924 W Napoli St, Phoenix, AZ 85043",4,2,1664,zillow_ph,http://www.zillow.com/homedetails/7924-W-Napoli-St-Phoenix-AZ-85043/60975230_zpid/,-112.231,33.4181,305.689,2004,0,1,,,103859,rental,995,closed,1,2015-01-07,2015-01-06,Estrella,157,PH
22973,"7924 W Napoli St, Phoenix, AZ 85043",4,2,1664,zillow_ph,http://www.zillow.com/homedetails/7924-W-Napoli-St-Phoenix-AZ-85043/60975230_zpid/,-112.231,33.4181,305.689,2004,0,1,,,103860,rental,1090,closed,8,2016-02-13,2016-02-05,Estrella,157,PH
22980,"9311 W Riverside Ave, Tolleson, AZ 85353",3,2,1527,zillow_ph,http://www.zillow.com/homedetails/9311-W-Riverside-Ave-Tolleson-AZ-85353/67787947_zpid/,-112.259,33.415,301.002,2005,1,1,,,103898,rental,925,closed,6,2011-08-22,2011-08-16,Estrella,157,PH
22980,"9311 W Riverside Ave, Tolleson, AZ 85353",3,2,1527,zillow_ph,http://www.zillow.com/homedetails/9311-W-Riverside-Ave-Tolleson-AZ-85353/67787947_zpid/,-112.259,33.415,301.002,2005,1,1,,,103900,rental,925,closed,28,2014-12-03,2014-11-05,Estrella,157,PH
22980,"9311 W Riverside Ave, Tolleson, AZ 85353",3,2,1527,zillow_ph,http://www.zillow.com/homedetails/9311-W-Riverside-Ave-Tolleson-AZ-85353/67787947_zpid/,-112.259,33.415,301.002,2005,1,1,,,103901,rental,999,closed,15,2016-02-18,2016-02-03,Estrella,157,PH
22982,"9534 W Williams St, Tolleson, AZ 85353",4,2,2479,zillow_ph,http://www.zillow.com/homedetails/9534-W-Williams-St-Tolleson-AZ-85353/67772455_zpid/,-112.263,33.4183,300.716,2005,0,1,,,103918,rental,1150,closed,28,2014-12-03,2014-11-05,Estrella,157,PH
22982,"9534 W Williams St, Tolleson, AZ 85353",4,2,2479,zillow_ph,http://www.zillow.com/homedetails/9534-W-Williams-St-Tolleson-AZ-85353/67772455_zpid/,-112.263,33.4183,300.716,2005,0,1,,,103919,rental,1225,closed,15,2016-02-18,2016-02-03,Estrella,157,PH
22982,"9534 W Williams St, Tolleson, AZ 85353",4,2,2479,zillow_ph,http://www.zillow.com/homedetails/9534-W-Williams-St-Tolleson-AZ-85353/67772455_zpid/,-112.263,33.4183,300.716,2005,0,1,,,134650,rental,1225,closed,,2016-03-03,,Estrella,157,PH
22983,"9807 W Riverside Ave, Tolleson, AZ 85353",3,2,1599,zillow_ph,http://www.zillow.com/homedetails/9807-W-Riverside-Ave-Tolleson-AZ-85353/67772599_zpid/,-112.27,33.415,300.038,2005,0,1,,,109898,rental,1150,closed,3,2016-02-15,2016-02-12,Estrella,157,PH
22983,"9807 W Riverside Ave, Tolleson, AZ 85353",3,2,1599,zillow_ph,http://www.zillow.com/homedetails/9807-W-Riverside-Ave-Tolleson-AZ-85353/67772599_zpid/,-112.27,33.415,300.038,2005,0,1,,,103924,rental,1000,closed,16,2016-02-20,2016-02-04,Estrella,157,PH
22984,"9909 W Kirby Ave, Tolleson, AZ 85353",4,2,2281,zillow_ph,http://www.zillow.com/homedetails/9909-W-Kirby-Ave-Tolleson-AZ-85353/52389291_zpid/,-112.274,33.4158,298.3,2003,1,1,,,103927,rental,1249,closed,75,2016-02-24,2015-12-11,Estrella,157,PH
23242,"5318 W Warner St, Phoenix, AZ 85043",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/5318-W-Warner-St-Phoenix-AZ-85043/67788845_zpid/,-112.174,33.4142,310.637,2005,0,1,,,105476,rental,875,closed,83,2013-01-02,2012-10-11,Estrella,157,PH
23242,"5318 W Warner St, Phoenix, AZ 85043",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/5318-W-Warner-St-Phoenix-AZ-85043/67788845_zpid/,-112.174,33.4142,310.637,2005,0,1,,,105477,rental,825,closed,35,2013-01-02,2012-11-28,Estrella,157,PH
23242,"5318 W Warner St, Phoenix, AZ 85043",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/5318-W-Warner-St-Phoenix-AZ-85043/67788845_zpid/,-112.174,33.4142,310.637,2005,0,1,,,105478,rental,960,closed,2,2016-02-10,2016-02-08,Estrella,157,PH
23242,"5318 W Warner St, Phoenix, AZ 85043",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/5318-W-Warner-St-Phoenix-AZ-85043/67788845_zpid/,-112.174,33.4142,310.637,2005,0,1,,,111463,rental,960,closed,,2016-02-13,,Estrella,157,PH
23244,"8551 W Jocelyn Ter, Tolleson, AZ 85353",3,2,2145,zillow_ph,http://www.zillow.com/homedetails/8551-W-Jocelyn-Ter-Tolleson-AZ-85353/67788278_zpid/,-112.245,33.4173,304.892,2005,0,1,,,105489,rental,1100,closed,18,2016-02-01,2016-01-14,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105501,rental,1125,closed,711,2015-05-06,2013-05-25,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105502,rental,1100,closed,75,2013-08-21,2013-06-07,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105503,rental,1050,closed,22,2013-08-21,2013-07-30,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105504,rental,1150,closed,83,2014-04-07,2014-01-14,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105505,rental,1125,closed,46,2014-04-07,2014-02-20,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105506,rental,1165,closed,42,2015-05-06,2015-03-25,Estrella,157,PH
23245,"9705 W Florence Ave, Tolleson, AZ 85353",4,2,2144,zillow_ph,http://www.zillow.com/homedetails/9705-W-Florence-Ave-Tolleson-AZ-85353/60046800_zpid/,-112.269,33.4179,299.677,2003,1,1,,,105507,rental,1210,closed,12,2016-02-20,2016-02-08,Estrella,157,PH
23499,"2012 S 66th Ln, Phoenix, AZ 85043",3,2,1653,zillow_ph,http://www.zillow.com/homedetails/2012-S-66th-Ln-Phoenix-AZ-85043/62727274_zpid/,-112.203,33.4291,312.055,2004,1,1,,,106802,rental,975,closed,3,2016-02-12,2016-02-09,Estrella,157,PH
23749,"10629 W Papago St, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/10629-W-Papago-St-Tolleson-AZ-85353/59982578_zpid/,-112.289,33.4326,301.61,2004,1,1,,,108301,rental,925,closed,50,2012-05-23,2012-04-03,Estrella,157,PH
23749,"10629 W Papago St, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/10629-W-Papago-St-Tolleson-AZ-85353/59982578_zpid/,-112.289,33.4326,301.61,2004,1,1,,,108302,rental,875,closed,21,2012-05-23,2012-05-02,Estrella,157,PH
23749,"10629 W Papago St, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/10629-W-Papago-St-Tolleson-AZ-85353/59982578_zpid/,-112.289,33.4326,301.61,2004,1,1,,,108303,rental,995,closed,32,2013-07-15,2013-06-13,Estrella,157,PH
23749,"10629 W Papago St, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/10629-W-Papago-St-Tolleson-AZ-85353/59982578_zpid/,-112.289,33.4326,301.61,2004,1,1,,,108304,rental,995,closed,113,2014-04-07,2013-12-15,Estrella,157,PH
23749,"10629 W Papago St, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/10629-W-Papago-St-Tolleson-AZ-85353/59982578_zpid/,-112.289,33.4326,301.61,2004,1,1,,,108305,rental,1150,closed,19,2016-02-29,2016-02-10,Estrella,157,PH
23751,"2605 S Devonna Ln, Tolleson, AZ 85353",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/2605-S-Devonna-Ln-Tolleson-AZ-85353/58225451_zpid/,-112.241,33.4249,305.441,2002,0,1,,,108317,rental,900,closed,5,2015-02-04,2015-01-30,Estrella,157,PH
23751,"2605 S Devonna Ln, Tolleson, AZ 85353",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/2605-S-Devonna-Ln-Tolleson-AZ-85353/58225451_zpid/,-112.241,33.4249,305.441,2002,0,1,,,108318,rental,975,closed,4,2016-02-14,2016-02-10,Estrella,157,PH
23754,"6322 W Chickasaw St, Phoenix, AZ 85043",3,2,1058,zillow_ph,http://www.zillow.com/homedetails/6322-W-Chickasaw-St-Phoenix-AZ-85043/55257290_zpid/,-112.196,33.4306,313.728,2002,1,1,,,108332,rental,800,closed,66,2014-04-07,2014-01-31,Estrella,157,PH
23754,"6322 W Chickasaw St, Phoenix, AZ 85043",3,2,1058,zillow_ph,http://www.zillow.com/homedetails/6322-W-Chickasaw-St-Phoenix-AZ-85043/55257290_zpid/,-112.196,33.4306,313.728,2002,1,1,,,108333,rental,940,closed,14,2016-02-24,2016-02-10,Estrella,157,PH
23756,"6608 W Watkins St, Phoenix, AZ 85043",3,2,1285,zillow_ph,http://www.zillow.com/homedetails/6608-W-Watkins-St-Phoenix-AZ-85043/62727362_zpid/,-112.202,33.4266,311.463,2004,0,1,,,108347,rental,925,closed,32,2015-03-17,2015-02-13,Estrella,157,PH
23756,"6608 W Watkins St, Phoenix, AZ 85043",3,2,1285,zillow_ph,http://www.zillow.com/homedetails/6608-W-Watkins-St-Phoenix-AZ-85043/62727362_zpid/,-112.202,33.4266,311.463,2004,0,1,,,108348,rental,895,closed,20,2015-03-17,2015-02-25,Estrella,157,PH
23758,"8136 W Globe Ave, Phoenix, AZ 85043",5,3,2348,zillow_ph,http://www.zillow.com/homedetails/8136-W-Globe-Ave-Phoenix-AZ-85043/67764564_zpid/,-112.236,33.4187,306.58,2005,1,1,,,108360,rental,1260,closed,14,2016-02-24,2016-02-10,Estrella,157,PH
24058,"10011 W Kingman St, Tolleson, AZ 85353",4,2,1596,zillow_ph,http://www.zillow.com/homedetails/10011-W-Kingman-St-Tolleson-AZ-85353/67787869_zpid/,-112.275,33.4188,298.141,2005,0,1,,,109842,rental,895,closed,70,2011-12-30,2011-10-21,Estrella,157,PH
24058,"10011 W Kingman St, Tolleson, AZ 85353",4,2,1596,zillow_ph,http://www.zillow.com/homedetails/10011-W-Kingman-St-Tolleson-AZ-85353/67787869_zpid/,-112.275,33.4188,298.141,2005,0,1,,,109843,rental,975,closed,26,2015-01-30,2015-01-04,Estrella,157,PH
24058,"10011 W Kingman St, Tolleson, AZ 85353",4,2,1596,zillow_ph,http://www.zillow.com/homedetails/10011-W-Kingman-St-Tolleson-AZ-85353/67787869_zpid/,-112.275,33.4188,298.141,2005,0,1,,,109844,rental,925,closed,13,2016-02-24,2016-02-11,Estrella,157,PH
24059,"10105 W Cordes Rd, Tolleson, AZ 85353",3,2,1357,zillow_ph,http://www.zillow.com/homedetails/10105-W-Cordes-Rd-Tolleson-AZ-85353/55255847_zpid/,-112.277,33.4195,298.789,2003,1,1,,,109846,rental,900,closed,79,2012-07-04,2012-04-16,Estrella,157,PH
24059,"10105 W Cordes Rd, Tolleson, AZ 85353",3,2,1357,zillow_ph,http://www.zillow.com/homedetails/10105-W-Cordes-Rd-Tolleson-AZ-85353/55255847_zpid/,-112.277,33.4195,298.789,2003,1,1,,,109847,rental,800,closed,14,2012-07-04,2012-06-20,Estrella,157,PH
24059,"10105 W Cordes Rd, Tolleson, AZ 85353",3,2,1357,zillow_ph,http://www.zillow.com/homedetails/10105-W-Cordes-Rd-Tolleson-AZ-85353/55255847_zpid/,-112.277,33.4195,298.789,2003,1,1,,,109848,rental,899,closed,7,2014-10-09,2014-10-02,Estrella,157,PH
24059,"10105 W Cordes Rd, Tolleson, AZ 85353",3,2,1357,zillow_ph,http://www.zillow.com/homedetails/10105-W-Cordes-Rd-Tolleson-AZ-85353/55255847_zpid/,-112.277,33.4195,298.789,2003,1,1,,,109849,rental,950,closed,22,2016-03-04,2016-02-11,Estrella,157,PH
24061,"1408 S 105th Ln, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/1408-S-105th-Ln-Tolleson-AZ-85353/59982562_zpid/,-112.287,33.433,301.455,2004,1,1,,,109862,rental,1100,closed,126,2012-12-21,2012-08-17,Estrella,157,PH
24061,"1408 S 105th Ln, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/1408-S-105th-Ln-Tolleson-AZ-85353/59982562_zpid/,-112.287,33.433,301.455,2004,1,1,,,109863,rental,1100,closed,44,2016-02-29,2016-01-16,Estrella,157,PH
24061,"1408 S 105th Ln, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/1408-S-105th-Ln-Tolleson-AZ-85353/59982562_zpid/,-112.287,33.433,301.455,2004,1,1,,,109864,rental,1250,closed,4,2016-02-15,2016-02-11,Estrella,157,PH
24064,"8016 W Hilton Ave, Phoenix, AZ 85043",4,2,2412,zillow_ph,http://www.zillow.com/homedetails/8016-W-Hilton-Ave-Phoenix-AZ-85043/52424014_zpid/,-112.233,33.4291,307.982,2000,1,1,,,109878,rental,1295,closed,21,2012-11-27,2012-11-06,Estrella,157,PH
24064,"8016 W Hilton Ave, Phoenix, AZ 85043",4,2,2412,zillow_ph,http://www.zillow.com/homedetails/8016-W-Hilton-Ave-Phoenix-AZ-85043/52424014_zpid/,-112.233,33.4291,307.982,2000,1,1,,,109879,rental,1335,closed,16,2015-01-19,2015-01-03,Estrella,157,PH
24064,"8016 W Hilton Ave, Phoenix, AZ 85043",4,2,2412,zillow_ph,http://www.zillow.com/homedetails/8016-W-Hilton-Ave-Phoenix-AZ-85043/52424014_zpid/,-112.233,33.4291,307.982,2000,1,1,,,109880,rental,1390,closed,7,2016-02-18,2016-02-11,Estrella,157,PH
24065,"8104 W Watkins St, Phoenix, AZ 85043",3,2,1516,zillow_ph,http://www.zillow.com/homedetails/8104-W-Watkins-St-Phoenix-AZ-85043/52423877_zpid/,-112.234,33.4266,306.581,2001,0,1,,,109886,rental,1030,closed,13,2016-02-24,2016-02-11,Estrella,157,PH
24369,"4118 S 103rd Ln, Tolleson, AZ 85353",4,2,2149,zillow_ph,http://www.zillow.com/homedetails/4118-S-103rd-Ln-Tolleson-AZ-85353/81990051_zpid/,-112.282,33.4082,297.772,2007,0,1,,,111460,rental,1100,closed,8,2016-02-20,2016-02-12,Estrella,157,PH
24371,"6044 W Wood St, Phoenix, AZ 85043",3,2,1434,zillow_ph,http://www.zillow.com/homedetails/6044-W-Wood-St-Phoenix-AZ-85043/60975484_zpid/,-112.19,33.41,308.304,2003,0,1,,,111470,rental,1050,closed,8,2016-02-20,2016-02-12,Estrella,157,PH
24372,"6343 W Winslow Ave, Phoenix, AZ 85043",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/6343-W-Winslow-Ave-Phoenix-AZ-85043/49641681_zpid/,-112.197,33.4219,311.523,2000,1,1,,,111473,rental,950,closed,11,2012-10-23,2012-10-12,Estrella,157,PH
24372,"6343 W Winslow Ave, Phoenix, AZ 85043",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/6343-W-Winslow-Ave-Phoenix-AZ-85043/49641681_zpid/,-112.197,33.4219,311.523,2000,1,1,,,111474,rental,950,closed,4,2013-08-20,2013-08-16,Estrella,157,PH
24372,"6343 W Winslow Ave, Phoenix, AZ 85043",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/6343-W-Winslow-Ave-Phoenix-AZ-85043/49641681_zpid/,-112.197,33.4219,311.523,2000,1,1,,,111475,rental,950,closed,26,2013-11-26,2013-10-31,Estrella,157,PH
24372,"6343 W Winslow Ave, Phoenix, AZ 85043",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/6343-W-Winslow-Ave-Phoenix-AZ-85043/49641681_zpid/,-112.197,33.4219,311.523,2000,1,1,,,111476,rental,950,closed,542,2014-04-07,2012-10-12,Estrella,157,PH
24372,"6343 W Winslow Ave, Phoenix, AZ 85043",4,2,1744,zillow_ph,http://www.zillow.com/homedetails/6343-W-Winslow-Ave-Phoenix-AZ-85043/49641681_zpid/,-112.197,33.4219,311.523,2000,1,1,,,111477,rental,1160,closed,22,2016-03-05,2016-02-12,Estrella,157,PH
24592,"2131 S 101st Ln, Tolleson, AZ 85353",4,2,1741,zillow_ph,http://www.zillow.com/homedetails/2131-S-101st-Ln-Tolleson-AZ-85353/81973202_zpid/,-112.278,33.4265,299.454,2007,0,1,,,112607,rental,1065,closed,37,2012-12-29,2012-11-22,Estrella,157,PH
24592,"2131 S 101st Ln, Tolleson, AZ 85353",4,2,1741,zillow_ph,http://www.zillow.com/homedetails/2131-S-101st-Ln-Tolleson-AZ-85353/81973202_zpid/,-112.278,33.4265,299.454,2007,0,1,,,112608,rental,1065,closed,4,2013-08-20,2013-08-16,Estrella,157,PH
24592,"2131 S 101st Ln, Tolleson, AZ 85353",4,2,1741,zillow_ph,http://www.zillow.com/homedetails/2131-S-101st-Ln-Tolleson-AZ-85353/81973202_zpid/,-112.278,33.4265,299.454,2007,0,1,,,112609,rental,1215,closed,18,2016-03-02,2016-02-13,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,113522,rental,1185,closed,10,2016-02-24,2016-02-14,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,114360,rental,1050,closed,1254,2016-03-06,2012-09-29,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,114361,rental,995,closed,283,2013-08-20,2012-11-10,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,114362,rental,950,closed,55,2013-02-02,2012-12-09,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,114363,rental,925,closed,35,2013-02-02,2012-12-29,Estrella,157,PH
24718,"6507 W Florence Ave, Phoenix, AZ 85043",4,2,1834,zillow_ph,http://www.zillow.com/homedetails/6507-W-Florence-Ave-Phoenix-AZ-85043/49641314_zpid/,-112.2,33.42,311.12,2000,1,1,,,114364,rental,1050,closed,4,2013-08-20,2013-08-16,Estrella,157,PH
24864,"8622 W Jocelyn Ter, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/8622-W-Jocelyn-Ter-Tolleson-AZ-85353/67788260_zpid/,-112.246,33.4177,304.142,2005,0,1,,,114372,rental,900,closed,18,2011-11-29,2011-11-11,Estrella,157,PH
24864,"8622 W Jocelyn Ter, Tolleson, AZ 85353",4,3,2228,zillow_ph,http://www.zillow.com/homedetails/8622-W-Jocelyn-Ter-Tolleson-AZ-85353/67788260_zpid/,-112.246,33.4177,304.142,2005,0,1,,,114371,rental,925,closed,68,2011-11-29,2011-09-22,Estrella,157,PH
25067,"1714 S 80th Ln, Phoenix, AZ 85043",3,2,1466,zillow_ph,http://www.zillow.com/homedetails/1714-S-80th-Ln-Phoenix-AZ-85043/59271777_zpid/,-112.234,33.4323,308.108,2003,0,1,,,115584,rental,900,closed,21,2010-09-16,2010-08-26,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115591,rental,950,closed,216,2014-07-31,2013-12-27,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115592,rental,1000,closed,20,2014-05-13,2014-04-23,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115593,rental,990,closed,3,2014-05-13,2014-05-10,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115594,rental,990,closed,20,2014-07-31,2014-07-11,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115595,rental,1000,closed,11,2015-01-24,2015-01-13,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,123907,rental,1150,closed,2,2016-02-24,2016-02-22,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,129603,rental,1175,closed,4,2016-02-29,2016-02-25,Estrella,157,PH
25068,"3014 S 74th Ln, Phoenix, AZ 85043",3,2,1525,zillow_ph,http://www.zillow.com/homedetails/3014-S-74th-Ln-Phoenix-AZ-85043/82227056_zpid/,-112.221,33.4207,307.417,2007,1,1,,,115596,rental,1100,closed,14,2016-03-01,2016-02-16,Estrella,157,PH
