id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
,"30 Blake St, San Francisco, CA 94118",2,1,1010,zillow_sf,http://www.zillow.com/homedetails/30-Blake-St-San-Francisco-CA-94118/15083575_zpid/,-122.451,37.7832,79.671,1900,0,1,,,5757,rental,4500,closed,20,2015-08-11,2015-07-22,Jordan Park / Laurel Heights,37,SF
1737,"923 14th St, San Francisco, CA 94114",3,1,1700,zillow_sf,http://www.zillow.com/homedetails/923-14th-St-San-Francisco-CA-94114/15142913_zpid/,-122.434,37.7672,55.4926,1900,1,1,,0.00344819,5761,rental,6500,closed,61,2015-10-18,2015-08-18,Duboce Triangle,15,SF
,"1160 Mission St UNIT 1707, San Francisco, CA 94103",2,2,1031,zillow_sf,http://www.zillow.com/homedetails/1160-Mission-St-UNIT-1707-San-Francisco-CA-94103/83154486_zpid/,-122.412,37.7784,12.0417,2009,0,1,,0.0188351,5763,rental,6700,closed,47,2015-10-07,2015-08-21,South of Market,75,SF
,"501 Beale St, San Francisco, CA 94105",2,2,1160,zillow_sf,http://www.zillow.com/homedetails/501-Beale-St-San-Francisco-CA-94105/2105529391_zpid/,-122.389,37.7863,2.86181,2006,1,1,1,0.0372973,5764,rental,6500,closed,39,2015-10-07,2015-08-29,South Beach,74,SF
1763,"1 Greenview Ct, San Francisco, CA 94131",4,2,1436,zillow_sf,http://www.zillow.com/homedetails/1-Greenview-Ct-San-Francisco-CA-94131/15131290_zpid/,-122.452,37.7532,189.881,1957,0,1,,0.00111803,5765,rental,4580,open,,,2015-09-04,Midtown Terrace,46,SF
2026,"555 4th St, San Francisco, CA 94107",1,1,780,zillow_sf,http://www.zillow.com/homedetails/555-4th-St-San-Francisco-CA-94107/79844263_zpid/,-122.397,37.7795,3.48873,2006,1,1,,,5766,rental,3750,closed,49,2015-10-28,2015-09-09,South Beach,74,SF
1778,"1314 Dolores St, San Francisco, CA 94110",3,1,1200,zillow_sf,http://www.zillow.com/homedetails/1314-Dolores-St-San-Francisco-CA-94110/89237789_zpid/,-122.425,37.7484,53.8907,1904,1,1,,,5767,rental,6500,closed,45,2015-10-28,2015-09-13,Noe Valley,53,SF
,"4658 18th St, San Francisco, CA 94114",3,3,1806,zillow_sf,http://www.zillow.com/homedetails/4658-18th-St-San-Francisco-CA-94114/15128528_zpid/,-122.442,37.7606,65.1047,1900,0,1,,,5768,rental,7500,closed,22,2015-10-07,2015-09-15,Eureka Valley / Dolores Heights,16,SF
1761,"3317 Washington St, San Francisco, CA 94118",4,3,4998,zillow_sf,http://www.zillow.com/homedetails/3317-Washington-St-San-Francisco-CA-94118/15081817_zpid/,-122.448,37.7897,101.073,1939,0,1,,0.00420595,5771,rental,12995,open,,,2015-09-18,Presidio Heights,69,SF
,"266 5th Ave # 3, San Francisco, CA 94118",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/266-5th-Ave-3-San-Francisco-CA-94118/2132318123_zpid/,-122.463,37.7836,57.8585,2009,1,1,,,5773,rental,5000,closed,19,2015-10-07,2015-09-18,Inner Richmond,35,SF
,"1310 Fillmore St APT 505, San Francisco, CA 94115",1,1,827,zillow_sf,http://www.zillow.com/homedetails/1310-Fillmore-St-APT-505-San-Francisco-CA-94115/82785377_zpid/,-122.432,37.7817,39.231,2007,1,5,,,5774,rental,4200,closed,17,2015-10-07,2015-09-20,Western Addition,83,SF
1736,"242 Cayuga Ave, San Francisco, CA 94112",2,1,1474,zillow_sf,http://www.zillow.com/homedetails/242-Cayuga-Ave-San-Francisco-CA-94112/15186431_zpid/,-122.434,37.7306,38.3822,1931,1,1,,,5775,rental,3950,open,,,2015-09-24,Mission Terrace,50,SF
,"829 Folsom St UNIT 304, San Francisco, CA 94107",1,1,700,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-304-San-Francisco-CA-94107/2102215787_zpid/,-122.402,37.7812,2.43132,,,1,1,,5777,rental,3600,closed,12,2015-10-07,2015-09-25,Yerba Buena,19,SF
,"1314 Dolores St, San Francisco, CA 94110",3,1,1200,zillow_sf,http://www.zillow.com/homedetails/1314-Dolores-St-San-Francisco-CA-94110/89237789_zpid/,-122.425,37.7484,53.8907,1904,1,1,,,5778,rental,6990,closed,10,2015-10-07,2015-09-27,Noe Valley,53,SF
2030,"88 King St APT 420, San Francisco, CA 94107",2,2,1094,zillow_sf,http://www.zillow.com/homedetails/88-King-St-APT-420-San-Francisco-CA-94107/54854662_zpid/,-122.389,37.7807,3.99835,,,4,1,,5780,rental,4000,closed,8,2015-10-05,2015-09-27,South Beach,74,SF
,"158 Taraval St, San Francisco, CA 94116",2,2,1345,zillow_sf,http://www.zillow.com/homedetails/158-Taraval-St-San-Francisco-CA-94116/15134082_zpid/,-122.467,37.7437,140.234,,,1,,,5781,rental,3850,closed,9,2015-10-07,2015-09-28,Forest Hill,20,SF
,"635 Waller St, San Francisco, CA 94117",2,1,1357,zillow_sf,http://www.zillow.com/homedetails/635-Waller-St-San-Francisco-CA-94117/82785584_zpid/,-122.434,37.7705,54.3218,1895,0,1,,0.00423792,5782,rental,5200,closed,9,2015-10-07,2015-09-28,Hayes Valley,27,SF
2031,"578 Wisconsin St, San Francisco, CA 94107",2,2,1100,zillow_sf,http://www.zillow.com/homedetails/578-Wisconsin-St-San-Francisco-CA-94107/15149792_zpid/,-122.4,37.7605,34.187,,,1,,,5783,rental,4500,open,,,2015-09-28,Potrero Hill,67,SF
,"2265 Fulton St, San Francisco, CA 94117",2,1,1113,zillow_sf,http://www.zillow.com/homedetails/2265-Fulton-St-San-Francisco-CA-94117/2101156885_zpid/,-122.454,37.7747,100.496,,,1,,,5784,rental,4600,closed,9,2015-10-07,2015-09-28,North Panhandle,55,SF
,"1324 Castro St, San Francisco, CA 94114",3,1,1385,zillow_sf,http://www.zillow.com/homedetails/1324-Castro-St-San-Francisco-CA-94114/2101051467_zpid/,-122.434,37.7509,64.828,,,1,,,5785,rental,5500,closed,1,2015-09-29,2015-09-28,Noe Valley,53,SF
984,"2261 Fulton St # A, San Francisco, CA 94117",1,1,0,zillow_sf,http://www.zillow.com/homedetails/2261-Fulton-St-A-San-Francisco-CA-94117/2104066795_zpid/,-122.454,37.7746,100.178,,0,1,,,5786,rental,3575,closed,6,2015-10-04,2015-09-28,North Panhandle,55,SF
2027,"754 Grand View Ave, San Francisco, CA 94114",2,2,1862,zillow_sf,http://www.zillow.com/homedetails/754-Grand-View-Ave-San-Francisco-CA-94114/15132662_zpid/,-122.443,37.7484,159.156,1995,0,1,,,5787,rental,7500,closed,30,2015-10-28,2015-09-28,Noe Valley,53,SF
2032,"La Playa St San Francisco, CA 94121",3,2,1579,zillow_sf,http://www.zillow.com/homedetails/La-Playa-St-San-Francisco-CA-94121/2101001664_zpid/,-122.51,37.7733,9.26519,2002,0,1,,,5788,rental,4100,closed,6,2015-10-04,2015-09-28,Outer Richmond,60,SF
,"555 4th St, San Francisco, CA 94107",1,1,780,zillow_sf,http://www.zillow.com/homedetails/555-4th-St-San-Francisco-CA-94107/79844263_zpid/,-122.397,37.7795,3.48873,2006,1,1,,,5789,rental,3600,closed,9,2015-10-07,2015-09-28,South Beach,74,SF
1030,"326 Eureka St, San Francisco, CA 94114",1,1,836,zillow_sf,http://www.zillow.com/homedetails/326-Eureka-St-San-Francisco-CA-94114/123596753_zpid/,-122.438,37.7569,82.4832,,,1,,,5791,rental,3995,closed,3,2015-10-01,2015-09-28,Eureka Valley / Dolores Heights,16,SF
,"695 5th St APT 12, San Francisco, CA 94107",1,2,961,zillow_sf,http://www.zillow.com/homedetails/695-5th-St-APT-12-San-Francisco-CA-94107/2101257569_zpid/,-122.397,37.7757,2.80751,1999,0,1,,,5792,rental,3995,closed,9,2015-10-07,2015-09-28,South of Market,75,SF
2033,"Silver Ave San Francisco, CA 94134",3,1,1075,zillow_sf,http://www.zillow.com/homedetails/Silver-Ave-San-Francisco-CA-94134/2100996706_zpid/,-122.414,37.7295,59.283,,0,1,,,5793,rental,3400,closed,6,2015-10-04,2015-09-28,Portola,66,SF
1015,"185 Franklin St, San Francisco, CA 94102",2,1,900,zillow_sf,http://www.zillow.com/homedetails/185-Franklin-St-San-Francisco-CA-94102/2101118127_zpid/,-122.421,37.7758,17.7048,,,1,,,5794,rental,3200,closed,5,2015-10-03,2015-09-28,Hayes Valley,27,SF
1015,"185 Franklin St, San Francisco, CA 94102",2,1,900,zillow_sf,http://www.zillow.com/homedetails/185-Franklin-St-San-Francisco-CA-94102/2101118127_zpid/,-122.421,37.7758,17.7048,,,1,,,5794,rental,3200,closed,5,2015-10-03,2015-09-28,Van Ness/Civic Center,80,SF
,"31 Navajo Ave, San Francisco, CA 94112",4,2,1800,zillow_sf,http://www.zillow.com/homedetails/31-Navajo-Ave-San-Francisco-CA-94112/15188527_zpid/,-122.444,37.7197,53.857,1929,0,1,,,5796,rental,4690,closed,9,2015-10-07,2015-09-28,Mission Terrace,50,SF
2028,"Cortland Ave San Francisco, CA 94110",4,2,0,zillow_sf,http://www.zillow.com/homedetails/Cortland-Ave-San-Francisco-CA-94110/2104086314_zpid/,-122.415,37.7389,69.0465,,0,1,,,5797,rental,7500,closed,6,2015-10-04,2015-09-28,Bernal Heights,5,SF
,"1371 Palou Ave, San Francisco, CA 94124",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/1371-Palou-Ave-San-Francisco-CA-94124/15153741_zpid/,-122.387,37.7313,31.8867,1900,0,1,,,5798,rental,3750,closed,9,2015-10-07,2015-09-28,Bayview,4,SF
,"45th Ave San Francisco, CA 94116",3,1,1150,zillow_sf,http://www.zillow.com/homedetails/45th-Ave-San-Francisco-CA-94116/2105264419_zpid/,-122.504,37.7437,27.2247,1946,0,1,,,5799,rental,3200,closed,3,2015-10-01,2015-09-28,Outer Parkside,59,SF
753,"719 47th Ave, San Francisco, CA 94121",2,1,1375,zillow_sf,http://www.zillow.com/homedetails/719-47th-Ave-San-Francisco-CA-94121/15096594_zpid/,-122.508,37.7748,23.1972,1923,0,1,,,5804,rental,3400,open,,,2015-09-28,Outer Richmond,60,SF
2282,333 Fremont Street #703,1,1,862,climbsf_renting,http://www.climbsf.com/for-rent/333-fremont-st-703/,-122.393,37.7877,11.0817,,,7,,,6406,rental,4500,open,,,2015-11-14,South Beach,74,SF
2537,519 Corbett Avenue,2,1,1111,climbsf_renting,http://www.climbsf.com/for-rent/519-corbett-ave/,-122.444,37.7579,126.727,,,1,,,7058,rental,4800,closed,12,2015-10-13,2015-10-01,Twin Peaks,79,SF
,855 Lincoln Way #3,3,2,1360,climbsf_renting,http://www.climbsf.com/for-rent/855-lincoln-way-3/,-122.467,37.7657,76.874,,,1,,,7059,rental,4975,closed,38,2015-11-10,2015-10-03,Inner Sunset,36,SF
,301 Mission Street #8E,2,2,0,climbsf_renting,http://www.climbsf.com/for-rent/301-mission-st-8e/,-122.396,37.7905,0.0,,,8,1,,7060,rental,6000,closed,,2015-09-30,,Yerba Buena,19,SF
,2125 Bryant Street #202,1,1,728,climbsf_renting,http://www.climbsf.com/for-rent/2125-bryant-st-202/,-122.41,37.7593,6.89281,,,2,1,,7061,rental,3700,closed,,2015-09-30,,Inner Mission,33,SF
,177 Townsend Street #1131,2,2,0,climbsf_renting,http://www.climbsf.com/for-rent/177-townsend-st-1131/,-122.392,37.7792,6.34012,,,11,,,7062,rental,7500,closed,,2015-09-30,,South Beach,74,SF
,"333 Main St UNIT 5J, San Francisco, CA 94105",1,1,824,zillow_sf,http://www.zillow.com/homedetails/333-Main-St-UNIT-5J-San-Francisco-CA-94105/2110781815_zpid/,-122.391,37.789,1.80794,2008,1,1,,,7079,rental,3450,closed,9,2013-10-13,2013-10-04,South Beach,74,SF
,"Post St San Francisco, CA 94115",3,3,2600,zillow_sf,http://www.zillow.com/homedetails/Post-St-San-Francisco-CA-94115/2107187031_zpid/,-122.437,37.7846,44.8212,,0,1,,,7080,rental,10000,closed,,2014-05-09,,Lower Pacific Heights,42,SF
,"Brannan St San Francisco, CA 94107",3,2,1516,zillow_sf,http://www.zillow.com/homedetails/Brannan-St-San-Francisco-CA-94107/2105385213_zpid/,-122.395,37.7799,6.253,,0,1,,,7082,rental,7000,closed,,2014-08-30,,South Beach,74,SF
,"260 King St, San Francisco, CA 94107",2,2,1488,zillow_sf,http://www.zillow.com/homedetails/260-King-St-San-Francisco-CA-94107/2105258395_zpid/,-122.394,37.7774,4.24204,2004,0,1,,,7084,rental,2300,closed,135,2015-01-22,2014-09-09,South Beach,74,SF
,"260 King St, San Francisco, CA 94107",2,2,1488,zillow_sf,http://www.zillow.com/homedetails/260-King-St-San-Francisco-CA-94107/2105258395_zpid/,-122.394,37.7774,4.24204,2004,0,1,,,7087,rental,3600,closed,160,2015-06-29,2015-01-20,South Beach,74,SF
,"829 Folsom St UNIT 304, San Francisco, CA 94107",1,1,700,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-304-San-Francisco-CA-94107/2102215787_zpid/,-122.402,37.7812,2.43132,,,1,1,,7092,rental,799000,closed,,2015-08-18,,Yerba Buena,19,SF
,"1701 Jackson St APT 709, San Francisco, CA 94109",2,2,1042,zillow_sf,http://www.zillow.com/homedetails/1701-Jackson-St-APT-709-San-Francisco-CA-94109/54854419_zpid/,-122.423,37.7937,60.2363,,,7,,,7096,rental,4975,closed,28,2015-10-07,2015-09-09,Pacific Heights,62,SF
,"333 Main St UNIT 5J, San Francisco, CA 94105",1,1,824,zillow_sf,http://www.zillow.com/homedetails/333-Main-St-UNIT-5J-San-Francisco-CA-94105/2110781815_zpid/,-122.391,37.789,1.80794,2008,1,1,,,7097,rental,4000,closed,28,2015-10-07,2015-09-09,South Beach,74,SF
2552,"86 Chicago Way, San Francisco, CA 94112",4,2,1527,zillow_sf,http://www.zillow.com/homedetails/86-Chicago-Way-San-Francisco-CA-94112/15177518_zpid/,-122.43,37.711,97.6927,,,1,,,7101,rental,4500,closed,11,2015-10-09,2015-09-28,Crocker Amazon,12,SF
721,"1030 Le Conte Ave, San Francisco, CA 94124",4,3,2200,zillow_sf,http://www.zillow.com/homedetails/1030-Le-Conte-Ave-San-Francisco-CA-94124/15155078_zpid/,-122.397,37.7188,38.534,1988,1,1,,0.00156205,7103,rental,3750,open,,,2015-09-28,Bayview Heights,91,SF
,"855 Folsom St # LOFT, San Francisco, CA 94107",1,1,787,zillow_sf,http://www.zillow.com/homedetails/855-Folsom-St-LOFT-San-Francisco-CA-94107/2105478794_zpid/,-122.402,37.7808,4.14183,2001,0,1,1,,7104,rental,4295,closed,2,2015-10-01,2015-09-29,Yerba Buena,19,SF
,"555 4th St, San Francisco, CA 94107",1,1,780,zillow_sf,http://www.zillow.com/homedetails/555-4th-St-San-Francisco-CA-94107/79844263_zpid/,-122.397,37.7795,3.48873,2006,1,1,,,7106,rental,3650,closed,2,2015-10-01,2015-09-29,South Beach,74,SF
,"31 Navajo Ave, San Francisco, CA 94112",4,2,1800,zillow_sf,http://www.zillow.com/homedetails/31-Navajo-Ave-San-Francisco-CA-94112/15188527_zpid/,-122.444,37.7197,53.857,1929,0,1,,,7108,rental,4500,closed,2,2015-10-01,2015-09-29,Mission Terrace,50,SF
,"3040 25th Ave, San Francisco, CA 94132",3,2,1407,zillow_sf,http://www.zillow.com/homedetails/3040-25th-Ave-San-Francisco-CA-94132/15196600_zpid/,-122.481,37.7319,52.5078,1937,0,1,,,7109,rental,5195,closed,8,2015-10-07,2015-09-29,Merced Manor,45,SF
,"Cambridge St San Francisco, CA 94134",3,3,2000,zillow_sf,http://www.zillow.com/homedetails/Cambridge-St-San-Francisco-CA-94134/2105173449_zpid/,-122.419,37.727,83.9454,,,1,,,7110,rental,5499,closed,3,2015-10-02,2015-09-29,Portola,66,SF
1034,"740 Head St, San Francisco, CA 94132",3,2,1450,zillow_sf,http://www.zillow.com/homedetails/740-Head-St-San-Francisco-CA-94132/15189538_zpid/,-122.464,37.7204,104.647,1964,0,1,,,7111,rental,4200,closed,29,2015-10-28,2015-09-29,Merced Heights,44,SF
2554,"230 N Lake Merced Hills # Top Floor, San Francisco, CA 94132",2,2,1474,zillow_sf,http://www.zillow.com/homedetails/230-N-Lake-Merced-Hills-Top-Floor-San-Francisco-CA-94132/2100990893_zpid/,-122.489,37.7233,29.8797,1975,0,1,,,7112,rental,3950,closed,29,2015-10-28,2015-09-29,Lake Shore,39,SF
,"45th Ave San Francisco, CA 94121",4,3,2597,zillow_sf,http://www.zillow.com/homedetails/45th-Ave-San-Francisco-CA-94121/2100984197_zpid/,-122.506,37.7763,47.0067,,0,1,,,7113,rental,5600,closed,13,2015-10-12,2015-09-29,Outer Richmond,60,SF
2556,"188 Minna St APT 32B, San Francisco, CA 94105",2,2,1719,zillow_sf,http://www.zillow.com/homedetails/188-Minna-St-APT-32B-San-Francisco-CA-94105/69819186_zpid/,-122.401,37.7863,7.77742,2005,0,32,1,,7114,rental,12500,closed,29,2015-10-28,2015-09-29,Yerba Buena,19,SF
2557,"55 Lucy St, San Francisco, CA 94124",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/55-Lucy-St-San-Francisco-CA-94124/15158913_zpid/,-122.393,37.73,24.4766,1930,0,1,,,7115,rental,3100,open,,,2015-09-29,Bayview,4,SF
,"587 London St, San Francisco, CA 94112",4,2,1530,zillow_sf,http://www.zillow.com/homedetails/587-London-St-San-Francisco-CA-94112/15174550_zpid/,-122.437,37.7197,73.1027,1900,1,1,,0.0068,7116,rental,3800,closed,8,2015-10-07,2015-09-29,Excelsior,17,SF
1788,"2077 Jackson St APT 304, San Francisco, CA 94109",1,1,750,zillow_sf,http://www.zillow.com/homedetails/2077-Jackson-St-APT-304-San-Francisco-CA-94109/15073942_zpid/,-122.429,37.7929,89.5776,1959,0,3,,,7117,rental,4495,open,,,2015-09-29,Pacific Heights,62,SF
2559,"2887 Bush St APT 1, San Francisco, CA 94115",1,1,700,zillow_sf,http://www.zillow.com/homedetails/2887-Bush-St-APT-1-San-Francisco-CA-94115/2120540825_zpid/,-122.445,37.7854,69.2633,1910,0,1,,,7120,rental,3800,closed,28,2015-10-28,2015-09-30,Lower Pacific Heights,42,SF
,"538 Presidio Ave, San Francisco, CA 94115",3,3,1690,zillow_sf,http://www.zillow.com/homedetails/538-Presidio-Ave-San-Francisco-CA-94115/63165637_zpid/,-122.446,37.7867,79.2923,2004,0,1,,,7121,rental,8000,closed,13,2015-10-13,2015-09-30,Lower Pacific Heights,42,SF
746,"2570 16th Ave, San Francisco, CA 94116",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2570-16th-Ave-San-Francisco-CA-94116/15123074_zpid/,-122.472,37.74,112.268,1928,0,1,,,7123,rental,4700,open,,,2015-09-30,Inner Parkside,34,SF
1786,"430 Capistrano Ave, San Francisco, CA 94112",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/430-Capistrano-Ave-San-Francisco-CA-94112/15141129_zpid/,-122.439,37.7252,44.4608,1924,0,1,,,7125,rental,4300,closed,28,2015-10-28,2015-09-30,Mission Terrace,50,SF
1033,"175 Bluxome St UNIT 324, San Francisco, CA 94107",2,2,995,zillow_sf,http://www.zillow.com/homedetails/175-Bluxome-St-UNIT-324-San-Francisco-CA-94107/80740080_zpid/,-122.4,37.7745,2.82011,1998,0,1,,,7126,rental,4500,closed,7,2015-10-07,2015-09-30,South of Market,75,SF
2548,"Brannan St San Francisco, CA 94107",3,2,1516,zillow_sf,http://www.zillow.com/homedetails/Brannan-St-San-Francisco-CA-94107/2105385213_zpid/,-122.395,37.7799,6.253,,0,1,,,7127,rental,6500,closed,4,2015-10-04,2015-09-30,South Beach,74,SF
732,"1411 29th Ave, San Francisco, CA 94122",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/1411-29th-Ave-San-Francisco-CA-94122/2101424874_zpid/,-122.488,37.7609,67.8427,,,1,,,7130,rental,3350,closed,5,2015-10-05,2015-09-30,Central Sunset,8,SF
2565,"Jerrold Ave San Francisco, CA 94124",3,2,0,zillow_sf,http://www.zillow.com/homedetails/Jerrold-Ave-San-Francisco-CA-94124/2100979623_zpid/,-122.388,37.7377,23.9183,,0,1,,,7133,rental,3475,closed,4,2015-10-04,2015-09-30,Bayview,4,SF
106,501 Beale Street #8D,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-8d/,-122.389,37.7863,2.86181,,,8,1,0.0372973,8015,rental,5600,closed,,2015-10-02,,South Beach,74,SF
2830,730 35th Avenue,2,1,1000,climbsf_renting,http://www.climbsf.com/for-rent/730-35th-ave/,-122.495,37.7752,61.4495,,,1,,,8016,rental,3500,open,,,2015-10-10,Outer Richmond,60,SF
,"290 32nd Ave, San Francisco, CA 94121",3,2,1750,zillow_sf,http://www.zillow.com/homedetails/290-32nd-Ave-San-Francisco-CA-94121/15090587_zpid/,-122.492,37.7838,61.9466,1948,1,1,,,8019,rental,1699000,closed,,2015-09-30,,Sea Cliff,72,SF
2831,301 Mission Street #51D,2,3,2230,climbsf_renting,http://www.climbsf.com/for-rent/301-mission-st-51d/,-122.396,37.7905,0.0,,,51,1,,8020,rental,16500,closed,25,2015-10-28,2015-10-03,Yerba Buena,19,SF
1671,1688 Wallace Avenue #201,2,2,843,climbsf_renting,http://www.climbsf.com/for-rent/1688-wallace-ave-201/,-122.393,37.7285,11.1084,,,2,,,8021,rental,2950,closed,,2015-10-03,,Bayview,4,SF
2841,"498 Corbett Ave, San Francisco, CA 94114",4,4,3000,zillow_sf,http://www.zillow.com/homedetails/498-Corbett-Ave-San-Francisco-CA-94114/15129997_zpid/,-122.445,37.7577,135.323,1939,0,1,,,8050,rental,5390,closed,1630,2015-10-28,2011-05-12,Twin Peaks,79,SF
,"498 Corbett Ave, San Francisco, CA 94114",4,4,3000,zillow_sf,http://www.zillow.com/homedetails/498-Corbett-Ave-San-Francisco-CA-94114/15129997_zpid/,-122.445,37.7577,135.323,1939,0,1,,,8051,rental,5390,closed,73,2011-07-24,2011-05-12,Twin Peaks,79,SF
,"2036 Balboa St, San Francisco, CA 94121",0,1,0,zillow_sf,http://www.zillow.com/homedetails/2036-Balboa-St-San-Francisco-CA-94121/2122239207_zpid/,-122.481,37.7765,53.3808,,0,1,,,8053,rental,600,closed,,2012-02-28,,Central Richmond,7,SF
2844,"153 Ashbury St, San Francisco, CA 94117",1,1,550,zillow_sf,http://www.zillow.com/homedetails/153-Ashbury-St-San-Francisco-CA-94117/2123604323_zpid/,-122.448,37.774,82.2953,,0,1,,,8057,rental,2495,closed,1108,2015-10-28,2012-10-15,North Panhandle,55,SF
,"153 Ashbury St, San Francisco, CA 94117",1,1,550,zillow_sf,http://www.zillow.com/homedetails/153-Ashbury-St-San-Francisco-CA-94117/2123604323_zpid/,-122.448,37.774,82.2953,,0,1,,,8058,rental,2495,closed,12,2012-10-27,2012-10-15,North Panhandle,55,SF
,"2200 Pacific Ave APT 2A, San Francisco, CA 94115",2,2,1856,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-2A-San-Francisco-CA-94115/15073209_zpid/,-122.432,37.7939,89.3304,1962,1,2,,,8061,rental,7000,closed,15,2013-08-26,2013-08-11,Pacific Heights,62,SF
,"(Undisclosed Address) San Francisco, CA 94109",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94109/2114678978_zpid/,-122.421,37.793,57.1436,,0,1,,,8062,rental,6995,closed,,2013-09-04,,Nob Hill,93,SF
,"801 Indiana St UNIT 559, San Francisco, CA 94107",2,2,1575,zillow_sf,http://www.zillow.com/homedetails/801-Indiana-St-UNIT-559-San-Francisco-CA-94107/111924487_zpid/,-122.391,37.7603,14.1921,2009,0,1,,,8064,rental,5500,closed,34,2013-12-23,2013-11-19,Central Waterfront/Dogpatch,89,SF
,"(Undisclosed Address) San Francisco, CA 94109",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94109/2114678978_zpid/,-122.421,37.793,57.1436,,0,1,,,8066,rental,6995,closed,,2014-05-09,,Nob Hill,93,SF
,"2200 Pacific Ave APT 2A, San Francisco, CA 94115",2,2,1856,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-2A-San-Francisco-CA-94115/15073209_zpid/,-122.432,37.7939,89.3304,1962,1,2,,,8069,rental,8000,closed,11,2014-06-04,2014-05-24,Pacific Heights,62,SF
,"2015 Laguna St, San Francisco, CA 94115",1,1,0,zillow_sf,http://www.zillow.com/homedetails/2015-Laguna-St-San-Francisco-CA-94115/2104865347_zpid/,-122.429,37.7898,85.0436,,,1,,,8075,rental,2800,closed,,2014-10-14,,Pacific Heights,62,SF
,"149 Hartford St, San Francisco, CA 94114",3,2,2100,zillow_sf,http://www.zillow.com/homedetails/149-Hartford-St-San-Francisco-CA-94114/15144408_zpid/,-122.434,37.7602,30.035,1900,0,1,,,8076,rental,8500,closed,94,2014-10-30,2014-07-28,Eureka Valley / Dolores Heights,16,SF
452,"149 Hartford St, San Francisco, CA 94114",3,2,2100,zillow_sf,http://www.zillow.com/homedetails/149-Hartford-St-San-Francisco-CA-94114/15144408_zpid/,-122.434,37.7602,30.035,1900,0,1,,,8078,rental,7600,closed,241,2015-10-28,2015-03-01,Eureka Valley / Dolores Heights,16,SF
,"149 Hartford St, San Francisco, CA 94114",3,2,2100,zillow_sf,http://www.zillow.com/homedetails/149-Hartford-St-San-Francisco-CA-94114/15144408_zpid/,-122.434,37.7602,30.035,1900,0,1,,,8079,rental,7600,closed,214,2015-04-07,2014-09-05,Eureka Valley / Dolores Heights,16,SF
,"21 Stillman St APT 6, San Francisco, CA 94107",2,2,1895,zillow_sf,http://www.zillow.com/homedetails/21-Stillman-St-APT-6-San-Francisco-CA-94107/80744974_zpid/,-122.395,37.783,16.0593,,,1,,,8080,rental,10000,closed,,2015-04-13,,South Beach,74,SF
2852,"77 Dow Pl APT 901, San Francisco, CA 94107",1,1,1060,zillow_sf,http://www.zillow.com/homedetails/77-Dow-Pl-APT-901-San-Francisco-CA-94107/61325302_zpid/,-122.397,37.7841,17.9581,,,9,,0.0298096,8087,rental,4288,closed,39,2015-10-06,2015-08-28,Yerba Buena,19,SF
,"153 Ashbury St, San Francisco, CA 94117",1,1,550,zillow_sf,http://www.zillow.com/homedetails/153-Ashbury-St-San-Francisco-CA-94117/2123604323_zpid/,-122.448,37.774,82.2953,,0,1,,,8090,rental,3395,closed,9,2015-10-08,2015-09-29,North Panhandle,55,SF
865,"Jefferson St San Francisco, CA 94123",2,2,2193,zillow_sf,http://www.zillow.com/homedetails/Jefferson-St-San-Francisco-CA-94123/2101205609_zpid/,-122.442,37.8049,5.20921,1935,0,1,,,8091,rental,8000,closed,4,2015-10-04,2015-09-30,Marina,43,SF
,"555 4th St, San Francisco, CA 94107",1,1,780,zillow_sf,http://www.zillow.com/homedetails/555-4th-St-San-Francisco-CA-94107/79844263_zpid/,-122.397,37.7795,3.48873,2006,1,1,,,8094,rental,3650,closed,2,2015-10-03,2015-10-01,South Beach,74,SF
708,"Foerster St San Francisco, CA 94127",3,2,0,zillow_sf,http://www.zillow.com/homedetails/Foerster-St-San-Francisco-CA-94127/2102314158_zpid/,-122.449,37.7344,137.681,,0,1,,,8095,rental,4500,closed,3,2015-10-04,2015-10-01,Miraloma Park,47,SF
1110,"2812 Diamond St, San Francisco, CA 94131",1,1,0,zillow_sf,http://www.zillow.com/homedetails/2812-Diamond-St-San-Francisco-CA-94131/2101095556_zpid/,-122.434,37.7343,58.8953,,0,1,,,8096,rental,3000,closed,3,2015-10-04,2015-10-01,Glen Park,23,SF
