apartment name,configuration,num bedroom,num bathroom,size,rent,units page,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Avalon Sunset Towers,1 bed 1 bath 721 sqft,1 bed,1 bath,721 sqft,"3,330",http://www.zillow.com/homedetails/8-Locksley-Ave-609730-San-Francisco-CA-94122/2102631593_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,"2 beds 2 baths 1,202 sqft",2 beds,2 baths,"1,202 sqft","5,709",http://www.zillow.com/homedetails/1-Polk-St-131702-San-Francisco-CA-94102/2103951517_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 752 sqft,1 bed,1 bath,752 sqft,"4,109",http://www.zillow.com/homedetails/1-Polk-St-131698-San-Francisco-CA-94102/2107960943_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,"2 beds 2 baths 1,251 sqft",2 beds,2 baths,"1,251 sqft","5,780",http://www.zillow.com/homedetails/1155-4th-St-568849-San-Francisco-CA-94158/2107535187_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 913 sqft,1 bed,1 bath,913 sqft,"4,303",http://www.zillow.com/homedetails/1155-4th-St-568841-San-Francisco-CA-94158/2107535186_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,1 bed 1 bath 668 sqft,1 bed,1 bath,668 sqft,"3,275",http://www.zillow.com/homedetails/8-Locksley-Ave-609724-San-Francisco-CA-94122/2102631597_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 790 sqft,1 bed,1 bath,790 sqft,"4,932",http://www.zillow.com/homedetails/1-Polk-St-131696-San-Francisco-CA-94102/2107960949_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 609 sqft,1 bed,1 bath,609 sqft,"3,734",http://www.zillow.com/homedetails/1-Polk-St-131688-San-Francisco-CA-94102/2103951520_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,"2 beds 2 baths 1,042 sqft",2 beds,2 baths,"1,042 sqft","5,140",http://www.zillow.com/homedetails/1155-4th-St-568851-San-Francisco-CA-94158/2107535190_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 891 sqft,1 bed,1 bath,891 sqft,"4,028",http://www.zillow.com/homedetails/1155-4th-St-568846-San-Francisco-CA-94158/2107535191_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,1 bed 1 bath 665 sqft,1 bed,1 bath,665 sqft,"3,250",http://www.zillow.com/homedetails/8-Locksley-Ave-609726-San-Francisco-CA-94122/2102631595_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 725 sqft,1 bed,1 bath,725 sqft,"4,434",http://www.zillow.com/homedetails/1-Polk-St-131700-San-Francisco-CA-94102/2107960941_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
South Beach Marina,2 beds 2 baths 620 sqft,2 beds,2 baths,620 sqft,"4,350",http://www.zillow.com/homedetails/2-Townsend-St-1548997-San-Francisco-CA-94107/2103377249_zpid/,"2 Townsend St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/south-beach-marina-san-francisco-ca-5XjQyv/,http://www.zillow.com/b/south-beach-marina-san-francisco-ca-5XjQyv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,"2 beds 2 baths 1,131 sqft",2 beds,2 baths,"1,131 sqft","4,985",http://www.zillow.com/homedetails/1155-4th-St-568848-San-Francisco-CA-94158/2107535192_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,Studio 1 bath 332 sqft,Studio,1 bath,332 sqft,"2,885",http://www.zillow.com/homedetails/8-Locksley-Ave-609740-San-Francisco-CA-94122/2102631590_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 727 sqft,1 bed,1 bath,727 sqft,"4,332",http://www.zillow.com/homedetails/1-Polk-St-131690-San-Francisco-CA-94102/2103951519_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
South Beach Marina,1 bed 1 bath 665 sqft,1 bed,1 bath,665 sqft,"3,350",http://www.zillow.com/homedetails/2-Townsend-St-1548991-San-Francisco-CA-94107/2103377250_zpid/,"2 Townsend St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/south-beach-marina-san-francisco-ca-5XjQyv/,http://www.zillow.com/b/south-beach-marina-san-francisco-ca-5XjQyv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,"2 beds 2 baths 1,047 sqft",2 beds,2 baths,"1,047 sqft","4,830",http://www.zillow.com/homedetails/1155-4th-St-568850-San-Francisco-CA-94158/2107535189_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 762 sqft,1 bed,1 bath,762 sqft,"4,130",http://www.zillow.com/homedetails/255-King-St-606034-San-Francisco-CA-94107/2103464896_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Argenta,1 bed 1 bath 704 sqft,1 bed,1 bath,704 sqft,"4,157",http://www.zillow.com/homedetails/1-Polk-St-131692-San-Francisco-CA-94102/2107960950_zpid/,"1 Polk St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,http://www.zillow.com/b/argenta-san-francisco-ca-5Xj7m7/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,"2 beds 2 baths 1,416 sqft",2 beds,2 baths,"1,416 sqft","5,795",http://www.zillow.com/homedetails/1155-4th-St-568852-San-Francisco-CA-94158/2107535188_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,2 beds 2 baths 865 sqft,2 beds,2 baths,865 sqft,"4,725",http://www.zillow.com/homedetails/1155-4th-St-568847-San-Francisco-CA-94158/2106590725_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 729 sqft,1 bed,1 bath,729 sqft,"3,983",http://www.zillow.com/homedetails/1155-4th-St-568845-San-Francisco-CA-94158/2107535194_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 790 sqft,1 bed,1 bath,790 sqft,"3,921",http://www.zillow.com/homedetails/1155-4th-St-568843-San-Francisco-CA-94158/2107535196_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 774 sqft,1 bed,1 bath,774 sqft,"3,778",http://www.zillow.com/homedetails/1155-4th-St-568844-San-Francisco-CA-94158/2107535195_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 772 sqft,1 bed,1 bath,772 sqft,"3,693",http://www.zillow.com/homedetails/1155-4th-St-568840-San-Francisco-CA-94158/2107535199_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Venue,1 bed 1 bath 634 sqft,1 bed,1 bath,634 sqft,"3,618",http://www.zillow.com/homedetails/1155-4th-St-568842-San-Francisco-CA-94158/2107535197_zpid/,"1155 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,http://www.zillow.com/b/venue-san-francisco-ca-5XjKYs/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Chanel Mission Bay,2 beds 2 baths 963 sqft,2 beds,2 baths,963 sqft,"5,854",http://www.zillow.com/homedetails/185-Channel-St-89974-San-Francisco-CA-94158/2103736849_zpid/,"185 Channel St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/chanel-mission-bay-san-francisco-ca-5XjKrx/,http://www.zillow.com/b/chanel-mission-bay-san-francisco-ca-5XjKrx/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Hayes Valley,"2 beds 2 baths 1,111 sqft",2 beds,2 baths,"1,111 sqft","5,510",http://www.zillow.com/homedetails/325-Octavia-St-595797-San-Francisco-CA-94102/2103973205_zpid/,"325 Octavia St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Hayes Valley,1 bed 1 bath 707 sqft,1 bed,1 bath,707 sqft,"4,220",http://www.zillow.com/homedetails/325-Octavia-St-595751-San-Francisco-CA-94102/2103973252_zpid/,"325 Octavia St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Hayes Valley,Studio 1 bath 497 sqft,Studio,1 bath,497 sqft,"3,410",http://www.zillow.com/homedetails/325-Octavia-St-595743-San-Francisco-CA-94102/2103973260_zpid/,"325 Octavia St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,http://www.zillow.com/b/avalon-hayes-valley-san-francisco-ca-64X24m/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
1188 Mission Street,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"3,525",http://www.zillow.com/homedetails/1188-Mission-St-1514291-San-Francisco-CA-94103/2104407241_zpid/,"1188 Mission St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/1188-mission-street-san-francisco-ca-5XjN4q/,http://www.zillow.com/b/1188-mission-street-san-francisco-ca-5XjN4q/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/6_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Presidio Landmark,1 bed 1.5 baths 800 sqft,1 bed,1.5 baths,800 sqft,"4,318",http://www.zillow.com/homedetails/1801-Wedemeyer-St-156216-San-Francisco-CA-94129/2103387455_zpid/,"1801 Wedemeyer St San Francisco, CA 94129",@@apartment page@@,http://www.zillow.com/b/the-presidio-landmark-san-francisco-ca-5XkJwH/,http://www.zillow.com/b/the-presidio-landmark-san-francisco-ca-5XkJwH/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/6_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
100 Van Ness,2 beds 2 baths 988 sqft,2 beds,2 baths,988 sqft,"4,780",http://www.zillow.com/homedetails/100-Van-Ness-Ave-592353-San-Francisco-CA-94102/2104099965_zpid/,"100 Van Ness Ave San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/100-van-ness-san-francisco-ca-5hJ5Sv/,http://www.zillow.com/b/100-van-ness-san-francisco-ca-5hJ5Sv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/6_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
