property_id,transaction_id,address,zipcode,good_sell_prob,list,url,lat,long,date_listed,transaction_date,price,discount,good_sell,outcome,probability_bin
190375,22333246,"1538 W Wier Ave, Phoenix, AZ 85041 ",85041,0.5043688416481018,120000,https://www.zillow.com/homedetails/1538-W-Wier-Ave-Phoenix-AZ-85041/7502059_zpid/,33.4031,-112.092,2017-07-17,2017-07-17,,,,no_sell,"(0.5, 0.51]"
36218,22371859,"4029 S 17th St, Phoenix, AZ 85040 ",85040,0.5043688416481018,135000,https://www.zillow.com/homedetails/4029-S-17th-St-Phoenix-AZ-85040/7546441_zpid/,33.4093,-112.044,2017-07-22,2017-07-22,,,,no_sell,"(0.5, 0.51]"
8977484,22377507,"6737 N 55th Dr, Glendale, AZ 85301 ",85301,0.5043688416481018,126000,https://www.zillow.com/homedetails/6737-N-55th-Dr-Glendale-AZ-85301/7722024_zpid/,33.5361,-112.178,2017-07-25,2017-07-25,126000.0,0.0,True,good_sell,"(0.5, 0.51]"
8973881,22539551,"3455 N 51st Ave, Phoenix, AZ 85031 ",85031,0.5043688416481018,137950,https://www.zillow.com/homedetails/3455-N-51st-Ave-Phoenix-AZ-85031/7508529_zpid/,33.49,-112.169,2017-08-17,2017-08-17,137950.0,0.0,True,good_sell,"(0.5, 0.51]"
8975375,22346615,"4053 N Palomino Rd, Phoenix, AZ 85019 ",85019,0.5043688416481018,71000,https://www.zillow.com/homedetails/4053-N-Palomino-Rd-Phoenix-AZ-85019/2093432828_zpid/,33.5098,-112.147,2017-07-19,2017-07-19,,,,no_sell,"(0.5, 0.51]"
8976555,22366662,"9157 N 68th Ave, Peoria, AZ 85345 ",85345,0.5043688416481018,152900,https://www.zillow.com/homedetails/9157-N-68th-Ave-Peoria-AZ-85345/7702888_zpid/,33.5696,-112.205,2017-07-21,2017-07-21,,,,no_sell,"(0.5, 0.51]"
191230,22377979,"1807 W Sunland Ave, Phoenix, AZ 85041 ",85041,0.5043688416481018,150000,https://www.zillow.com/homedetails/1807-W-Sunland-Ave-Phoenix-AZ-85041/7503897_zpid/,33.3959,-112.099,2017-07-24,2017-07-24,,,,no_sell,"(0.5, 0.51]"
8980472,22433173,"7748 W Minnezona Ave, Phoenix, AZ 85033 ",85033,0.5043688416481018,64900,https://www.zillow.com/homedetails/7748-W-Minnezona-Ave-Phoenix-AZ-85033/7482425_zpid/,33.5021,-112.227,2017-07-28,2017-07-28,,,,no_sell,"(0.5, 0.51]"
477084,22324629,"1621 N 52nd Dr, Phoenix, AZ 85035 ",85035,0.5043688416481018,99900,https://www.zillow.com/homedetails/1621-N-52nd-Dr-Phoenix-AZ-85035/7493776_zpid/,33.467,-112.173,2017-07-12,2017-07-12,92000.0,0.07907907907907907,False,bad_sell,"(0.5, 0.51]"
191014,22366157,"1728 W Fremont Rd, Phoenix, AZ 85041 ",85041,0.5043688416481018,129900,https://www.zillow.com/homedetails/1728-W-Fremont-Rd-Phoenix-AZ-85041/7504897_zpid/,33.3816,-112.096,2017-07-21,2017-07-21,,,,no_sell,"(0.5, 0.51]"
836650,22366529,"5119 N 42nd Ave, Phoenix, AZ 85019 ",85019,0.5043688416481018,159900,https://www.zillow.com/homedetails/5119-N-42nd-Ave-Phoenix-AZ-85019/7721490_zpid/,33.5122,-112.149,2017-07-21,2017-07-21,159900.0,0.0,True,good_sell,"(0.5, 0.51]"
481708,22326627,"2509 N 51st Dr, Phoenix, AZ 85035 ",85035,0.5043688416481018,124500,https://www.zillow.com/homedetails/2509-N-51st-Dr-Phoenix-AZ-85035/7493014_zpid/,33.4755,-112.17,2017-07-15,2017-07-15,,,,no_sell,"(0.5, 0.51]"
1417523,22345379,"7726 W Ocotillo Rd, Glendale, AZ 85303 ",85303,0.5043688416481018,160000,https://www.zillow.com/homedetails/7726-W-Ocotillo-Rd-Glendale-AZ-85303/7463030_zpid/,33.5354,-112.225,2017-07-19,2017-07-19,160000.0,0.0,True,good_sell,"(0.5, 0.51]"
